RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
126,,1924-204,Whole,N/A,AN EARLY TYPE OF TRANSMITTING TRIODE,loaned,Transmitting Triode,"This valve, which was used in the horizontal position, was made by the Marconi-Osram Valve Co.",,,"[{'name': 'Marconi-Osram Valve Co.', 'role': 'maker'}]",,,,,"Early type of transmitting triode, used in the horizontal position.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
127,T.2A,1924-201,Whole,N/A,TYPE T.2A TRANSMITTING VALVE,loaned,TRANSMITTING VALVE,"This type of high vacuum valve was made by the Marconi-Osram Valve Co. to Admiralty specification, and was in use during the period 1917-1920. Its chief characteristics are: Anode.—Sheet nickel bent to form a complete cylinder, corrugated to give larger area. Thickness, 2 mm.; length of cylinder, 45 mm.; mean diam. of cylinder, 38 mm. Grid.—Helix of molybdenum wire, 0·2 mm. in diam.; pitch, 3·55 turns per cm.; length, 50 mm. (approx.); internal diameter, 17·5 mm. Filament.—Single loop of thoriated tungsten wire; total length, 100 mm.; diam., 0·138 mm. Filament P.D.—17·5 volts. Filament Amps.—2·5 amps. Anode Dissipation.—250 watts.",,,"[{'name': 'Marconi-Osram Valve Co.', 'role': 'maker'}, {'name': 'The War Office', 'role': 'donor'}]",[],1917-1920,nickel;molybdenum;tungsten,"Thickness, 2 mm.; length of cylinder, 45 mm.; mean diam. of cylinder, 38 mm.; 0·2 mm. in diam.; pitch, 3·55 turns per cm.; length, 50 mm. (approx.); internal diameter, 17·5 mm.; total length, 100 mm.; diam., 0·138 mm.",This type of high vacuum valve was in use during the period 1917-1920.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
128,T.3,1924-203,Whole,N/A,TYPE T.3 TRANSMITTING VALVE,loaned,TRANSMITTING VALVE,"In use during 1918. This type of high vacuum valve was made by the General Electric Co. to Admiralty specification, and was in use during 1918. Characteristics: Anode.—Nickel sheet bent to form a complete cylinder. Thickness, 0·2 mm.; length of cylinder, 65 mm.; diam. of cylinder, 38 mm. Grid.—Helix of molybdenum wire, 0·2 mm. in diam.; pitch of helix (ends), 15 mm.; centre, 65 mm.; total, 95 mm.; turns per cm. Length of helix (ends), 15 mm.; centre, 65 mm.; total, 95 mm.; internal diam., 17·5 mm. Filament.—Single loop of thoriated tungsten wire; total length, 176 mm.; diam., 0·23 mm. Filament P.D.—17·5 volts. Filament Amps.—5·4 amps. Anode Dissipation.—250 watts.",,,"[{'name': 'General Electric Co.', 'role': 'maker'}]",,1918,Nickel; molybdenum; tungsten,0·2 mm.; 65 mm.; 38 mm.; 0·2 mm.; 15 mm.; 65 mm.; 95 mm.; 17·5 mm.; 176 mm.; 0·23 mm.; 17·5 volts; 5·4 amps; 250 watts,"This type of high vacuum valve was made to Admiralty specification, and was in use during 1918.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
129,N.T.4,1924-310,Whole,N/A,N.T.,loaned,TRANSMITTING VALVE,"This high vacuum type valve, Pattern No. 5199, was made to Admiralty specification by The General Electric Co. at the Osram Lamp Works. It came into use in 1918. Its chief characteristics are:—Anode.—Nickel sheet bent to form a complete cylinder. Thickness, 0·2 mm.; length of cylinder, 71·0 mm.; diam. of cylinder, 4·5 mm. Grid.—Helix of molybdenum wire, 0·2 mm. in diam.; pitch of helix, 4·6 turns per cm.; diam. of helix, 17·5 mm. Filament.—Single loop of pure tungsten or thoriated tungsten wire; total length, 176 mm. (approx.); diam. 0·0232 mms. (approx.) Filament P.D.—17·5 volts. Filament Current.—5·2 amps. Anode Dissipation.—450 watts.",,,"[{'name': 'The General Electric Co.', 'role': 'maker'}, {'name': 'The Admiralty', 'role': 'specification provider'}]",['Osram Lamp Works'],1918,Nickel sheet;molybdenum wire;tungsten;thoriated tungsten,0·2 mm.;71·0 mm.;4·5 mm.;0·2 mm.;4·6 turns per cm.;17·5 mm.;176 mm.;0·0232 mms.;17·5 volts;5·2 amps;450 watts,Came into use in 1918. This high vacuum type valve.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
130,T.4A,1922-433,Whole,N/A,TYPE T.4A TRANSMITTING VALVE,donated,TRANSMITTING VALVE,"This high vacuum type valve was made by the donors, to Admiralty specification, and came into use in March 1918. It will be noted that it is capable of converting over 1 kilowatt of input power in a circuit of good efficiency. The characteristics are:—Anode.—Nickel sheet bent to form a complete cylinder. Thickness, 2 mm. (approx.); length of cylinder, 85 mm.; diam. of cylinder, 45 mm. Grid.—Helix of molybdenum wire, 0·2 mm. in diam.; pitch of helix at ends, 25 turns in 17·5 mm.; in centre, 39 turns in 85 mm.; total length, 120 mm.; internal diam., 17·5 mm. Filament.—Single loop of pure tungsten or thoriated tungsten wire; total length, 176 mm. (approx.); diam. 0·232 mm. (approx.) Filament P.D.—17·5 volts. Filament Amps.—5·2 amps. Anode Dissipation, 450 watts.",,,"[{'name': 'The Marconi-Osram Valve Co.', 'role': 'donor'}, {'name': 'Admiralty', 'role': 'specification'}]",[],March 1918,Nickel sheet; molybdenum wire; tungsten wire; thoriated tungsten wire,"Thickness, 2 mm. (approx.); length of cylinder, 85 mm.; diam. of cylinder, 45 mm.; diam. of molybdenum wire, 0·2 mm.; pitch of helix at ends, 25 turns in 17·5 mm.; pitch of helix in centre, 39 turns in 85 mm.; total length of helix, 120 mm.; internal diam. of helix, 17·5 mm.; total length of filament, 176 mm. (approx.); diam. of filament, 0·232 mm. (approx.); Filament P.D.—17·5 volts; Filament Amps.—5·2 amps; Anode Dissipation, 450 watts",This high vacuum type valve was capable of converting over 1 kilowatt of input power in a circuit of good efficiency.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
131,T.5,1922-431,Whole,N/A,TYPE T.5 TRANSMITTING VALVE,,TRANSMITTING VALVE,"Made and presented by The Marconi-Osram Valve Co. In use during 1919. This type of high vacuum valve was constructed to Admiralty specification and was in use during 1919. Its chief characteristics are:—Anode.—Nickel sheet bent to form complete cylinder. Thickness 0·15 mm. (approx.); length of cylinder, 5·0 mm.; diam. of cylinder, 11 mm. Grid.—Helix of molybdenum wire 0·15 mm. in diam.; pitch, 13 turns in 24·0 mm.; length, 24 mm.; internal diam., 5·0 mm. Filament.—1 per cent. thoriated tungsten wire; length, 28·5 mm., crimped to 26 mm. (approx.); diam., 0·096 mm. Filament P.D.—5·6 volts. Filament Current.—1·6 amps. Anode Dissipation.—20 watts.",,,"[{'name': 'The Marconi-Osram Valve Co.', 'role': 'maker'}, {'name': 'The Marconi-Osram Valve Co.', 'role': 'presenter'}]",[],['1919'],"['Nickel', 'molybdenum wire', 'tungsten wire']","['Thickness 0·15 mm.', 'length of cylinder, 5·0 mm.', 'diam. of cylinder, 11 mm.', 'molybdenum wire 0·15 mm. in diam.', 'pitch, 13 turns in 24·0 mm.', 'length, 24 mm.', 'internal diam., 5·0 mm.', 'length, 28·5 mm.', 'crimped to 26 mm.', 'diam., 0·096 mm.', '5·6 volts', '1·6 amps.', '20 watts']","['This type of high vacuum valve was constructed to Admiralty specification and was in use during 1919.', 'Its chief characteristics are:—Anode.—Nickel sheet bent to form complete cylinder.', 'Grid.—Helix of molybdenum wire.', 'Filament.—1 per cent. thoriated tungsten wire.']",[],[],"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
132,M.T.I,1922-434,Whole,N/A,M.T.I,donated,TRANSMITTING VALVE,Made and presented by The Marconi-Osram Valve Co. Introduced in March 1919. This is a 250-watt valve introduced in March 1919. The Filament P.D. is 9 volts. Filament currents 5·5–5·6 amps.,,,"[{'name': 'The Marconi-Osram Valve Co.', 'role': 'maker'}]",[],March 1919,[],"['250-watt', '9 volts', '5·5–5·6 amps']",,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
133,M.R.4,1922-436,Whole,N/A,M.R.,donated,RECTIFYING VALVE,"This 400-watt valve was introduced in June, 1919. The Filament P.D. is 18–19 volts. Filament current 6 amps.",,,"[{'name': 'The Marconi-Osram Valve Co.', 'role': 'maker'}, {'name': 'The Marconi-Osram Valve Co.', 'role': 'donor'}]",,"June, 1919",,400-watt; 18–19 volts; 6 amps,,,1922,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
134,,1922-730,Whole,N/A,,loaned,WIRELESS TRANSMITTING TRIODE,"This type of tube, used for wireless transmission, has a bulb of pure silica. The high melting point of this material and its low coefficient of expansion enable it to be used without fear of collapse or fracture, although within 1 cm. of the sheet molybdenum anode, the working temperature of which is about 1,500 degs. absolute. The grid is constructed of helically wound tungsten wire supported on molybdenum rods. The filament is also of tungsten wire, kept taut by a helical spring of molybdenum. The triode is capable of dissipating 1 kw. at its anode and will deliver up to 3 kw. of high-frequency energy to the transmitting antenna. The anode supply voltage is 4,000 and upwards; the filament consumes 10 amps. at 14 volts.",,,"[{'name': 'The Mullard Radio Valve Company', 'role': 'lent'}]",[],,silica;molybdenum;tungsten,"1 cm.;1 kw.;3 kw.;4,000 volts;10 amps.;14 volts","This type of tube, used for wireless transmission, has a bulb of pure silica. The high melting point of this material and its low coefficient of expansion enable it to be used without fear of collapse or fracture. The triode is capable of dissipating 1 kw. at its anode and will deliver up to 3 kw. of high-frequency energy to the transmitting antenna.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
135,,1923-112,Whole,1,CURRENT LIMITER,,CURRENT LIMITER,Presented by The Radio Research Board. This consists of a short length of iron wire enclosed in hydrogen in a glass tube. When connected in series with the filament circuit of a thermionic valve it tends to keep the filament current steady. This is due to the fact that the resistance of iron wire increases as its temperature increases.,,,"[{'name': 'The Radio Research Board', 'role': 'presenter'}]",,,iron wire; hydrogen; glass,,This device tends to keep the filament current steady due to the fact that the resistance of iron wire increases as its temperature increases.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['thermionic valve']}"
136,1924-192,,Whole,N/A,OSCILLATORY VALVE RELAY,loaned,OSCILLATORY VALVE RELAY,"This relay, which combines remarkable sensitivity with unusual robustness, was invented by Capt. L. B. Turner in 1918. Its action depends upon the sudden rise of mean anode current in a triode under certain conditions when passing from the non-oscillating to the oscillating state. In its later developments it has enabled considerable progress to be made in the recording of high-speed wireless signals. Valve relays can be constructed for signals of either high or low frequency. The present example is for wireless signals of wave-lengths between 1,400 and 3,000 metres. A circuit of the type shown in the accompanying diagram is so adjusted that the arrival of a signal raises momentarily the grid potential of the triode sufficiently to start oscillation, and the resultant rise of anode current is used to trip an ordinary electro-magnetic relay. The grid potential is finely adjustable on the potentiometer P, and when it is set, a small amount called the “margin,” below the critical value called the “threshold,” any signal applied to the circuit producing in it a momentary E.M.F. of the right sense and exceeding the margin in amplitude, sets the system into oscillation. The accompanying rise of current in the coils of the relay pulls over the tongue T, short-circuiting the reaction coil and thereby quenching the oscillation, which is thereupon reignited only by the arrival of another signal. As long as the grid potential remains above the threshold value the tongue will chatter against the marking contact M, and by this means the signal can be made to actuate any recording device, such as a type-printing machine. It will be noticed that unlike other receivers the oscillatory valve relay embodies neither heterodyne nor separate detector. In the form in which it is shown here it is suitable for the reception of signals transmitted at speeds up to 40 or 50 words per minute. Inv. 1924-192.",,,"[{'name': 'Capt. L. B. Turner', 'role': 'inventor'}]",,1918,,,"This relay, which combines remarkable sensitivity with unusual robustness, was invented by Capt. L. B. Turner in 1918. Its action depends upon the sudden rise of mean anode current in a triode under certain conditions when passing from the non-oscillating to the oscillating state. In its later developments it has enabled considerable progress to be made in the recording of high-speed wireless signals. Valve relays can be constructed for signals of either high or low frequency. The present example is for wireless signals of wave-lengths between 1,400 and 3,000 metres. A circuit of the type shown in the accompanying diagram is so adjusted that the arrival of a signal raises momentarily the grid potential of the triode sufficiently to start oscillation, and the resultant rise of anode current is used to trip an ordinary electro-magnetic relay. The grid potential is finely adjustable on the potentiometer P, and when it is set, a small amount called the “margin,” below the critical value called the “threshold,” any signal applied to the circuit producing in it a momentary E.M.F. of the right sense and exceeding the margin in amplitude, sets the system into oscillation. The accompanying rise of current in the coils of the relay pulls over the tongue T, short-circuiting the reaction coil and thereby quenching the oscillation, which is thereupon reignited only by the arrival of another signal. As long as the grid potential remains above the threshold value the tongue will chatter against the marking contact M, and by this means the signal can be made to actuate any recording device, such as a type-printing machine. It will be noticed that unlike other receivers the oscillatory valve relay embodies neither heterodyne nor separate detector. In the form in which it is shown here it is suitable for the reception of signals transmitted at speeds up to 40 or 50 words per minute.",,1918,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['triode']}"
137,,1924-165,Whole,N/A,,loaned,"SINGLE-VALVE AMPLIFIER, MARK I","This early high-frequency amplifier was designed for use with a gas triode of the type evolved by Mr. H. J. Round in 1915. As shown in the diagram, provision is made for negative grid bias from one or two cells controlled by a switch. and adjustable retroaction is included. Since the adjustments were critical, two separate valves were fitted, either of which could be selected for use. The input terminals of the amplifier are connected to the tuner in use. The retroaction coils are flat square spirals with hinged coupling.",,,"[{'name': 'H. J. Round', 'role': 'evolved'}]",,1916,,,This early high-frequency amplifier was designed for use with a gas triode.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
138,EARLY TRIODE AMPLIFIER (MARK III**),"1924-168, S.M. 2165",Whole,N/A,,loaned,EARLY TRIODE AMPLIFIER (MARK III**),"Lent by The War Office. First manufactured in April, 1917. This interesting amplifier represents one of the earliest attempts to make use of the triode in wireless telegraphy. It was designed for field use by the Signals Experimental Establishment during the War of 1914–18, and utilised two soft valves, a "" White "" valve and an "" Audion "" of the type evolved by L. de Forest from the Fleming two-electrode valve. (See Nos. 29 and 73.) A diagram of connections is shown, from which it will be seen that the amplifier is for high frequencies. The use of separate batteries for each valve and of a choke coil as the intervalve coupling should be noted. The first valve is arranged for retroaction and the whole amplifier is intended to be worked in conjunction with the standard pattern of tuner in use at the time. (See No. 50.) Inv. 1924-168, S.M. 2165.",,,"[{'name': 'L. de Forest', 'role': 'evolved'}, {'name': 'Signals Experimental Establishment', 'role': 'designed for field use'}]",[],"April, 1917",['two soft valves'],[],"This interesting amplifier represents one of the earliest attempts to make use of the triode in wireless telegraphy. It was designed for field use by the Signals Experimental Establishment during the War of 1914–18, and utilised two soft valves, a "" White "" valve and an "" Audion "" of the type evolved by L. de Forest from the Fleming two-electrode valve. A diagram of connections is shown, from which it will be seen that the amplifier is for high frequencies. The use of separate batteries for each valve and of a choke coil as the intervalve coupling should be noted. The first valve is arranged for retroaction and the whole amplifier is intended to be worked in conjunction with the standard pattern of tuner in use at the time.","['Nos. 29 and 73', 'No. 50']",,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['War of 1914–18']}"
139,C MARK II,1921-267,Whole,N/A,C MARK II AMPLIFIER,loaned,AMPLIFIER,"This is an early three-valve low-frequency amplifier designed during the War (1914–18) for the magnification of audio-frequency signals. It consists of the orthodox connections for such an amplifier with the addition of one joining the H.T. positive terminal to a point on the primary winding of the first transformer. This connection was introduced to stabilise the instrument, which tended to self-oscillation. The primary winding of this winding has six tappings to enable the impedance of this winding to be adjusted to suit the impedance of the circuit to which it is connected. The telephone receivers are connected in the anode circuit of the last valve through the medium of a telephone transformer. The right-hand switch is for the simultaneous adjustment of the filament currents of the three valves.",,,"[{'name': 'The War Office', 'role': 'lender'}]",,1914–18,,,"an early three-valve low-frequency amplifier designed during the War (1914–18) for the magnification of audio-frequency signals. This connection was introduced to stabilise the instrument, which tended to self-oscillation.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
140,C,1921-120,Whole,N/A,C MARK IV AMPLIFIER,loaned,MARK IV AMPLIFIER,"This is a three-valve audio-frequency amplifier in which the first valve may alternatively be arranged as a detector. With the switch over to L.F. and the incoming leads connected to the terminals marked L.F., the circuit is that of an orthodox three-valve low-frequency amplifier. The primary of the first transformer is provided with tappings connected to a multiple contact switch, so that the ratio of transformation may be varied. The telephone receivers are connected to the plate circuit of the third valve through the medium of a telephone transformer. This set was designed for the magnification of:— (1) Earth current signals from power buzzers. (2) Signals of audible frequency from wireless sets. (3) L.F. signals from any other sources. With the switch over to H.F. and the incoming connections made at the H.F. terminals, the first transformer is cut out, the first valve being employed as a detector using anode current rectification by adjustment of the filament current. The second and third valves are independent of the filament rheostat, and perform L.F. amplification as before. The transformers in this amplifier were not designed for distortionless speech reproduction, but the apparatus is capable, nevertheless, of fairly efficient results when used for telephony reception.",,,"[{'name': 'The War Office', 'role': 'lender'}]",[],,[],[],"This is a three-valve audio-frequency amplifier in which the first valve may alternatively be arranged as a detector. This set was designed for the magnification of:— (1) Earth current signals from power buzzers. (2) Signals of audible frequency from wireless sets. (3) L.F. signals from any other sources. The transformers in this amplifier were not designed for distortionless speech reproduction, but the apparatus is capable, nevertheless, of fairly efficient results when used for telephony reception.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
141,FOUR-STAGE AMPLIFIER,Inv. 1924-26,Whole,N/A,The War Office,,FOUR-STAGE AMPLIFIER,"This is a French resistance-capacity four-valve amplifier for radio frequencies. The signals are rectified by the cumulative grid method and are heard in the telephone receivers connected to the last triode through a transformer. The design of this amplifier is similar to that of the adjacent instrument, with the exception that the present one is for use with the original French triodes, and so is not suitable for wave-lengths shorter than a few hundred metres.",,,"[{'name': 'The War Office', 'role': 'Presented by'}]",['French'],,"['valve', 'triodes', 'transformer']",,"This is a French resistance-capacity four-valve amplifier for radio frequencies. The signals are rectified by the cumulative grid method and are heard in the telephone receivers connected to the last triode through a transformer. The design of this amplifier is similar to that of the adjacent instrument, with the exception that the present one is for use with the original French triodes, and so is not suitable for wave-lengths shorter than a few hundred metres.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
142,141,1924-190,Whole,N/A,,loaned,SHORT WAVE AMPLIFIER,"In the type of resistance-capacity high-frequency amplifier shown at No. 141, the unavoidable capacity due to the triode and its connections between grid and anode may be of the order of 20 micro-microfarads or more. This capacity acts as a shunt condenser and seriously lowers the impedance of the resistance for high frequencies. For this reason amplifiers of that type are only suitable for comparatively long wave-lengths. By the use of special anti-capacity valves and by exercising care in the amplifier connections it is possible to make an amplifier capable of working fairly efficiently on wave-lengths as low as 200. Such an amplifier is here shown. It will be seen that the leading-in wires to the grid and anode of the valve are separated and brought in through separate seals. The practice is now common, but was first adopted by the French Military Service in this modification of their original general-purpose valve. A milliammeter is inserted in the anode circuit of the last triode, and serves to indicate the presence of oscillations when the reaction condenser is properly adjusted for this purpose.",,,"[{'name': 'French Military Service', 'role': 'inventor'}]",['France'],,"['triode', 'valve', 'milliammeter', 'condenser']",['20 micro-microfarads'],"In the type of resistance-capacity high-frequency amplifier shown at No. 141, the unavoidable capacity due to the triode and its connections between grid and anode may be of the order of 20 micro-microfarads or more. This capacity acts as a shunt condenser and seriously lowers the impedance of the resistance for high frequencies. For this reason amplifiers of that type are only suitable for comparatively long wave-lengths. By the use of special anti-capacity valves and by exercising care in the amplifier connections it is possible to make an amplifier capable of working fairly efficiently on wave-lengths as low as 200. Such an amplifier is here shown. A milliammeter is inserted in the anode circuit of the last triode, and serves to indicate the presence of oscillations when the reaction condenser is properly adjusted for this purpose.",,1924,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
143,1924-24,,Whole,N/A,,donated,TWO-VALVE LOW-FREQUENCY AMPLIFIER,"This German amplifier was used during the War, 1914–18. The chief point of interest lies in the use of iron wire current limiters in series with the triode filaments. They consist of coils of iron wire enclosed in hydrogen in a glass tube, the resistance of iron increases with temperature, so that slight variations of filament current due to fluctuations in battery voltage are checked. The transformers have open iron cores and are shielded both magnetically and electrically by concentric cases of iron and brass. This can be seen in the example, which has been taken apart. The switch connects the receiver, which was made by the Telefunken Company, with the telephones, either directly or through the amplifier.",,,"[{'name': 'The War Office', 'role': 'presenter'}, {'name': 'Telefunken Company', 'role': 'maker'}]",['Germany'],1914-1918,"['iron', 'hydrogen', 'glass', 'brass', 'iron wire']",,"The chief point of interest lies in the use of iron wire current limiters in series with the triode filaments. They consist of coils of iron wire enclosed in hydrogen in a glass tube, the resistance of iron increases with temperature, so that slight variations of filament current due to fluctuations in battery voltage are checked. The transformers have open iron cores and are shielded both magnetically and electrically by concentric cases of iron and brass.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['The War']}"
144,142,Inv. 1924-189,Whole,N/A,COMBINED HIGH AND LOW-FREQUENCY DETECTOR-AMPLIFIER,loaned,COMBINED HIGH AND LOW-FREQUENCY DETECTOR-AMPLIFIER,"In this amplifier, designed by the French Military Service, there are five stages of high-frequency amplification, one of detection and two stages of low-frequency amplification. The first five stages are resistance-capacity coupled, and the last two have iron-cored transformers. For the purpose of obtaining high-frequency retroaction, as, for example, in the reception of continuous-wave signals, a special type of condenser, having one set of moving vanes and two sets of fixed vanes, is employed. By means of this condenser and a suitably connected switch, capacity can be introduced between any two of the electrodes in the high-frequency portion of the amplifier, and when these two electrodes are in antiphase reaction will occur. This type of amplifier was used during the War of 1914–18 with frame antennæ for the reception of long wave stations. As is well known, the use of resistance-capacity coupling for high-frequency amplification necessitates special precautions if the instrument is to be used with wave-lengths of the order of 600 metres. Such an amplifier is shown adjacently. (See No. 142.)",,,"[{'name': 'French Military Service', 'role': 'designer'}]",['France'],1914-1918,['iron'],['600 metres'],"Designed by the French Military Service for the reception of continuous-wave signals, this amplifier was used during the War of 1914-18 with frame antennæ for the reception of long wave stations. The use of resistance-capacity coupling for high-frequency amplification necessitates special precautions if the instrument is to be used with wave-lengths of the order of 600 metres.",,,"{'count': 0, 'terms': []}","{'count': 2, 'terms': ['War of 1914–18', 'antennæ']}"
145,,1924-191,Whole,N/A,The War Office,loaned,MULTI-STAGE AMPLIFIER,"Evolved by the French Telegraph Administration during the War of 1914–18. This amplifier was evolved by the French Telegraph Administration during the War of 1914–18. It is designed to give five stages of resistance-capacity coupled high-frequency amplification, detection and three stages of note magnification. It should be noted that the case is lined with sheet metal. This precaution is necessary when it is desired to shield the amplifier from outside disturbances caused by other electrical apparatus, or where the amplifier is used for direction-finding work.",,,"[{'name': 'French Telegraph Administration', 'role': 'evolved'}]",[],1914–18,['sheet metal'],[],"It is designed to give five stages of resistance-capacity coupled high-frequency amplification, detection and three stages of note magnification. This precaution is necessary when it is desired to shield the amplifier from outside disturbances caused by other electrical apparatus, or where the amplifier is used for direction-finding work.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['note magnification']}"
146,,1924-178,Whole,N/A,TEST SET FOR LOW-FREQUENCY AMPLIFIERS,loaned,Low-Frequency Amplifiers Test Set,"This set was designed in 1918 for the comparison of the “C, Mark III” amplifiers (the connections of which are identical with those of the C, Mark IV when used for low-frequency amplification) against an accepted standard. The apparatus consists of three parts :—
(a) A generator giving an acoustic signal of definite pitch.
(b) A coupling unit, by means of which the signal note heard in the amplifiers can be compared with the unamplified signal.
(c) An artificial earth circuit. A diagram of the apparatus is shown. The set was also used for comparing the low-frequency magnification of the ""R"" valve in these amplifiers, to the shaft of a Wilson motor, to the shaft of which is fitted an aluminium disc with 24 iron teeth. These teeth pass in front of the magnet of a telephone receiver, and the combination forms a small power alternator. The shaft of the motor is fitted with a speed indicator, so that the alternator can be run to give a definite note. On the same board is an electric bell magnet, the hammer of which makes and breaks a contact which short-circuits the telephone magnet coil, and so interrupts the alternator current periodically, thus producing a current consisting of a succession of dots. Across the contacts of the electric bell magnet circuit is a 4 mfd. condenser, which prevents the noise due to the spark from passing to the amplifier. Piece B. The Coupling Board.—This consists of two large coils, one of which can slide along a graduated bar, so that the coupling between the two can be varied. The current from the alternator passes through the fixed coil; the movable coil being connected to the dummy earth (piece c) which is connected to the amplifier to be tested. The energy transferred to the amplifier can thus be varied by altering the coupling. To the fixed coil is coupled a small coil whose position cannot be varied. A change-over switch, which operates by pressing and releasing, enables one to connect the telephone to this fixed coil on pressing, and to the telephone terminals of the amplifier under test on releasing. The fixed coil yields a constant comparison signal. When the 'phones are connected to the amplifier they are shunted with a resistance of 70 ohms, which enables a louder signal to be amplified and so reduces the relative intensity of amplifier noises with the signal. Piece C. The Dummy Earth.—This consists of a choke (the primary of a transformer) and a series of resistances. The signal from the movable coil of piece “B” passes through the choke, and through a resistance of 14,000 ohms, with tappings at 50, 200, 800 and 14,000 ohms. The lines to the amplifier are tapped across these resistances by means of the 5-stud switch. The choke keeps a resistance permanently in the ""earth” circuit, the respective resistances being selected to suit the earth-to-valve transformer of the C, Mark III amplifier. It will be seen that the apparatus enables the amplified signal derived from an amplifier to be compared with a signal of fixed intensity which is approximately that of an amplifier of satisfactory performance. Since the amplification from any actual instrument is not very constant, the method is more satisfactory than that of obtaining a direct comparison. Inv. 1924-178.",,,"[{'name': 'Wilson', 'role': 'motor manufacturer'}]",,1918,aluminium; iron,"4 mfd.; 70 ohms; 14,000 ohms; 50 ohms; 200 ohms; 800 ohms","This set was designed in 1918 for the comparison of the “C, Mark III” amplifiers (the connections of which are identical with those of the C, Mark IV when used for low-frequency amplification) against an accepted standard. The apparatus consists of three parts :—
(a) A generator giving an acoustic signal of definite pitch.
(b) A coupling unit, by means of which the signal note heard in the amplifiers can be compared with the unamplified signal.
(c) An artificial earth circuit. A diagram of the apparatus is shown. The set was also used for comparing the low-frequency magnification of the ""R"" valve in these amplifiers, to the shaft of a Wilson motor, to the shaft of which is fitted an aluminium disc with 24 iron teeth. These teeth pass in front of the magnet of a telephone receiver, and the combination forms a small power alternator. The shaft of the motor is fitted with a speed indicator, so that the alternator can be run to give a definite note. On the same board is an electric bell magnet, the hammer of which makes and breaks a contact which short-circuits the telephone magnet coil, and so interrupts the alternator current periodically, thus producing a current consisting of a succession of dots. Across the contacts of the electric bell magnet circuit is a 4 mfd. condenser, which prevents the noise due to the spark from passing to the amplifier. Piece B. The Coupling Board.—This consists of two large coils, one of which can slide along a graduated bar, so that the coupling between the two can be varied. The current from the alternator passes through the fixed coil; the movable coil being connected to the dummy earth (piece c) which is connected to the amplifier to be tested. The energy transferred to the amplifier can thus be varied by altering the coupling. To the fixed coil is coupled a small coil whose position cannot be varied. A change-over switch, which operates by pressing and releasing, enables one to connect the telephone to this fixed coil on pressing, and to the telephone terminals of the amplifier under test on releasing. The fixed coil yields a constant comparison signal. When the 'phones are connected to the amplifier they are shunted with a resistance of 70 ohms, which enables a louder signal to be amplified and so reduces the relative intensity of amplifier noises with the signal. Piece C. The Dummy Earth.—This consists of a choke (the primary of a transformer) and a series of resistances. The signal from the movable coil of piece “B” passes through the choke, and through a resistance of 14,000 ohms, with tappings at 50, 200, 800 and 14,000 ohms. The lines to the amplifier are tapped across these resistances by means of the 5-stud switch. The choke keeps a resistance permanently in the ""earth” circuit, the respective resistances being selected to suit the earth-to-valve transformer of the C, Mark III amplifier. It will be seen that the apparatus enables the amplified signal derived from an amplifier to be compared with a signal of fixed intensity which is approximately that of an amplifier of satisfactory performance. Since the amplification from any actual instrument is not very constant, the method is more satisfactory than that of obtaining a direct comparison.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
