RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
285,,1885-206,Whole,N/A,,donated,LOCK NUT,"This nut, which is about double the ordinary length, is given a certain amount of elasticity by having a saw-cut made parallel to its axis, and extending about half way down. The cut portion is then closed in so that, when screwed on, the bolt has to expand the inner end of the nut against the elasticity of the material, and in this way any shaking is prevented.",,,"[{'name': 'D. Halpin, Esq.', 'role': 'donor'}]",,1885,,,"This nut is designed to prevent shaking by having a saw-cut that creates elasticity, causing the bolt to expand against the nut when screwed on.",,1885,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
286,,1884-210,Whole,N/A,LOCK NUT,donated,LOCK NUT,"In this nut-locking arrangement, patented by Mr. Mellor in 1884, two longitudinal grooves are cut through the thread of the bolt, and two inclined holes are drilled through the nut from its side to its thread; a piece of wire is passed through the nut and along one of the holes can be forced along the groove in the bolt, and then bent so as to retain itself in position, while also acting as a key between the nut and bolt. The holes in the nut are 90 deg. apart, and the grooves in the bolt being opposite, there are four points in each turn in which the nut can be locked.",,,"[{'name': 'T. K. Mellor', 'role': 'presenter'}, {'name': 'Mr. Mellor', 'role': 'inventor'}]",,1884,,,"In this nut-locking arrangement, patented by Mr. Mellor in 1884, two longitudinal grooves are cut through the thread of the bolt, and two inclined holes are drilled through the nut from its side to its thread; a piece of wire is passed through the nut and along one of the holes can be forced along the groove in the bolt, and then bent so as to retain itself in position, while also acting as a key between the nut and bolt. The holes in the nut are 90 deg. apart, and the grooves in the bolt being opposite, there are four points in each turn in which the nut can be locked.",,1884,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
287,,1888-334,Whole,N/A,LOCKING WASHER,loaned,LOCKING WASHER,"This is a spring washer, patented in 1886 by Mr. H. A. Harvey. It consists of a cylindrical steel washer, cut through radially in one place, and then bent to form a helical section, so that the sharp ends of the metal tend to prevent rotation of the nut. The upper face of the washer has a central conical projection, while the middle portion of the nut face is correspondingly recessed, so that in screwing home the nut, the washer, in addition to being flattened, is also closed upon the thread of the bolt and thus caused to grip it. Inv. 1888-334.",,,"[{'name': 'J. H. Ladd & Co.', 'role': 'lender'}, {'name': 'H. A. Harvey', 'role': 'inventor'}]",,1886,steel,,"This is a spring washer, patented in 1886 by Mr. H. A. Harvey. It consists of a cylindrical steel washer, cut through radially in one place, and then bent to form a helical section, so that the sharp ends of the metal tend to prevent rotation of the nut. The upper face of the washer has a central conical projection, while the middle portion of the nut face is correspondingly recessed, so that in screwing home the nut, the washer, in addition to being flattened, is also closed upon the thread of the bolt and thus caused to grip it.",,1888,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
288,BOLT AND LOCKED NUT,1889-99,Whole,N/A,,donated,BOLT AND LOCKED NUT,"This arrangement of locked nut was patented by Mr. Armstrong in 1887. An ordinary hexagonal nut is used, but the outer end of the bolt is reduced to a square section and fitted with a washer having a square hole in its centre and provided with two lugs which are bent down to hold the nut. When the nut is screwed home, this washer, or cap, is slipped on and retained by a split pin beyond it.",,,"[{'name': 'W. Armstrong', 'role': 'donor'}, {'name': 'Mr. Armstrong', 'role': 'inventor'}]",,1887,metal,,This arrangement of locked nut was patented.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
289,1888-335,,Whole,N/A,LOCKFAST NUT AND BOLT,donated,LOCKFAST NUT AND BOLT,"The nut is forged with an annular projection or lip which, by caulking, can be embedded in the metal of the bolt.",,,"[{'name': 'Bayliss, Jones & Bayliss', 'role': 'presenter'}, {'name': 'S. Bayliss', 'role': 'patentee'}]",,1887,metal,,"This arrangement was patented by Mr. S. Bayliss in 1887. The nut is forged with an annular projection or lip which, by caulking, can be embedded in the metal of the bolt.",,1888,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
290,,1889-100,Whole,N/A,The Patent Rivet Co.,loaned,LOCK NUT AND WASHER,"The device here adopted for preventing the slacking back of the nut was patented by Mr. J. K. Hargrave in 1888, and is a combination of a special nut and washer. The lower face of the nut is formed with a step and a helical surface, and the upper face of the washer is similarly constructed, the pitches of the helical grooves being greater than that of the thread of the bolt. When being screwed on, the nut rotates the washer by the direct contact of the steps, but afterwards, should the nut attempt to unscrew, and provided that the washer does not rotate with it, the bolt is tightened up by the resulting differential screw action. The washer is made hexagonal, in order that both nut and washer may be unscrewed together by a spanner, while to prevent the accidental rotation of the washer its lower face is made concave, so that the corners shall bite into the metal fish-plate.",,,"[{'name': 'J. K. Hargrave', 'role': 'inventor'}]",,1888,,,"The device here adopted for preventing the slacking back of the nut was patented by Mr. J. K. Hargrave in 1888, and is a combination of a special nut and washer. The lower face of the nut is formed with a step and a helical surface, and the upper face of the washer is similarly constructed, the pitches of the helical grooves being greater than that of the thread of the bolt. When being screwed on, the nut rotates the washer by the direct contact of the steps, but afterwards, should the nut attempt to unscrew, and provided that the washer does not rotate with it, the bolt is tightened up by the resulting differential screw action. The washer is made hexagonal, in order that both nut and washer may be unscrewed together by a spanner, while to prevent the accidental rotation of the washer its lower face is made concave, so that the corners shall bite into the metal fish-plate.",,1889,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
291,,1888-333,Whole,N/A,LOCK NUT,loaned,LOCK NUT,"Two forms of this nut are shown, but the action is the same in both cases. The nut is similar to that of Halpin, but has two saw-cuts instead of one. This form of lock nut has been extensively adopted for permanent way, but to prevent the formation of rust in the saw-cuts it has been found well to fill them up with thick grease.",,,"[{'name': 'Ibbotson Bros. & Co.', 'role': 'donor'}]",,,,,"Two forms of this nut are shown, but the action is the same in both cases. The nut is similar to that of Halpin, but has two saw-cuts instead of one. This form of lock nut has been extensively adopted for permanent way, but to prevent the formation of rust in the saw-cuts it has been found well to fill them up with thick grease.",,1888,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
292,1899-123,,Whole,N/A,HELICOID LOCK NUT,donated,HELICOID LOCK NUT,"These specimens show the construction and method of manufacture of an elastic nut patented by Mr. F. Mottershall in 1892. The nut consists of a short length of a closely wound helix which is tapped with a thread of slightly less pitch than that of the bolt it is to fit, so that screwing the nut on to the bolt causes the helix to lengthen and thus give a continuous grip for the purpose of preventing slacking back by vibration. The nuts are made from a mild steel bar of trapezoidal section, which is wound, while cold, as a left-hand thread upon a central mandrel in a coiling machine resembling a lathe. The distortion of the bar in winding alters the section of the steel; the mandrel is, however, so rotated that a close coil is obtained; the metal is easily released by slightly reversing the twist. This tube is then cut by circular saws into lengths sufficient for single nuts, which are tapped with a thread of slightly smaller diameter and finer pitch than the standard bolt. If the square or hexagonal shape is required the nuts are passed through a shearing press which, in two stages, remove segments so as to leave the faces required; the chamfering and finishing are performed in a subsequent operation.",,,"[{'name': 'The Helicoid Locknut Co.', 'role': 'presenter'}, {'name': 'F. Mottershall', 'role': 'inventor'}]",,1892,mild steel,,"These specimens show the construction and method of manufacture of an elastic nut patented by Mr. F. Mottershall in 1892. The nut consists of a short length of a closely wound helix which is tapped with a thread of slightly less pitch than that of the bolt it is to fit, so that screwing the nut on to the bolt causes the helix to lengthen and thus give a continuous grip for the purpose of preventing slacking back by vibration.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
293,,1909-119,Part,N/A,,donated,TURRET LOCK NUT,"This is a specimen, 1½ in. diam., of an improved form of the ""castle"" lock nut, patented by Messrs. J. S. Conradi, E. Tilston, and P. W. Masson in 1908. The nut has a cylindrical extension which has six radial holes drilled in it, while the end of the bolt has one or two slots cut across it. A split pin passed through the holes and slot prevents the nut from turning. The thread is removed from the upper part of the nut as far down as the bottom of the slots.",,,"[{'name': 'Vickers, Sons & Maxim, Ltd.', 'role': 'presenter'}, {'name': 'J. S. Conradi', 'role': 'patentee'}, {'name': 'E. Tilston', 'role': 'patentee'}, {'name': 'P. W. Masson', 'role': 'patentee'}]",[],1908,[],['1½ in. diam.'],"This is a specimen of an improved form of the ""castle"" lock nut.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
294,LOCK NUTS,1909-124 to 126,Whole,N/A,,,LOCK NUTS,"These are specimens of the roller clutch type of lock nut containing improvements patented by Mr. W. R. Bevan in 1908. The nut has a longitudinal slot cut inside it, deeper at one edge than the other. A grooved roller lies in this slot and is pressed towards the narrow end by a flat spring, so that when the nut is screwed on to the bolt the roller frees itself, but should the nut tend to unscrew, the roller jams itself between the bolt thread and the back of the slot, preventing further relative motion. A hardened plate is inserted in the slot behind the roller, and the nut is recessed at the top and bottom for the reception of lipped washers that hold the roller and springs in place; the ends of the rollers are turned smaller for this purpose. In order to release the nut, a pin or wire nail is inserted through a hole in the top washer. One of the specimens shown, which are for bolts of 1 in. diam., has two rollers fitted so that it cannot move in either direction until a releasing pin is placed between the rollers to hold them out of engagement with the bolt.",,,"[{'name': 'W. R. Bevan', 'role': 'inventor'}, {'name': 'The Bevan Lock-Nut Co., Ltd.', 'role': 'presented by'}]",[],1908,['hardened plate'],['1 in. diam.'],"These are specimens of the roller clutch type of lock nut containing improvements patented by Mr. W. R. Bevan in 1908. The nut has a longitudinal slot cut inside it, deeper at one edge than the other. A grooved roller lies in this slot and is pressed towards the narrow end by a flat spring, so that when the nut is screwed on to the bolt the roller frees itself, but should the nut tend to unscrew, the roller jams itself between the bolt thread and the back of the slot, preventing further relative motion. A hardened plate is inserted in the slot behind the roller, and the nut is recessed at the top and bottom for the reception of lipped washers that hold the roller and springs in place; the ends of the rollers are turned smaller for this purpose. In order to release the nut, a pin or wire nail is inserted through a hole in the top washer. One of the specimens shown, which are for bolts of 1 in. diam., has two rollers fitted so that it cannot move in either direction until a releasing pin is placed between the rollers to hold them out of engagement with the bolt.",,1909,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
295,,1909-120,Whole,N/A,LOCK NUT AND BOLT,donated,LOCK NUT AND BOLT,"This form of lock nut was patented by Mr. A. E. Terry in 1908. It locks itself on its bolt by means of a helical wire spring which is fitted in a recess formed in the upper part of the nut and is coiled round the thread. One end of the coil is secured in a hole in the nut while the other end is normally free. The nut may be easily screwed on, because the coil tends to unwind and thus frees the bolt, but, should the nut tend to unscrew, the coil will wind itself and securely grip the bolt thread. The lock is released by the insertion of a pin, through a hole, so as to push back the free end of the coil and prevent it from closing on the bolt. A complete bolt and nut, 1 in. diam., are shown, and also a sectioned nut with its coil.",,,"[{'name': 'A. E. Terry', 'role': 'inventor'}]",,1908,helical wire spring,1 in. diam.,"This form of lock nut was patented by Mr. A. E. Terry in 1908. It locks itself on its bolt by means of a helical wire spring which is fitted in a recess formed in the upper part of the nut and is coiled round the thread. One end of the coil is secured in a hole in the nut while the other end is normally free. The nut may be easily screwed on, because the coil tends to unwind and thus frees the bolt, but, should the nut tend to unscrew, the coil will wind itself and securely grip the bolt thread. The lock is released by the insertion of a pin, through a hole, so as to push back the free end of the coil and prevent it from closing on the bolt.",,1909,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
296,1912-137,,Whole,N/A,,donated,SPRING-LOCK WASHERS,"These are washers designed to prevent nuts slacking back under vibration. They are made by the method patented in 1910 by Mr. J. M. Lambie, Mr. C. R. Wrigley, and Mr. J. Lambie. The blank is first sheared circumferentially in two places, thereby stretching the metal. The resulting segments are then sheared radially, thus forming when bent four tongues, the sharp edges of which tend to bite and prevent rotation of the nut. The washers are of spring steel hardened in oil and can be used repeatedly. A number of sizes from 0.25 in. to 1.25 in. diam. galvanised by electro deposition are shown, but black washers are obtainable.",,,"[{'name': 'Harvey Spring-Lock Washer Co., Ltd.', 'role': 'presented by'}, {'name': 'J. M. Lambie', 'role': 'inventor'}, {'name': 'C. R. Wrigley', 'role': 'inventor'}, {'name': 'J. Lambie', 'role': 'inventor'}]",,1910,spring steel; oil; galvanised,0.25 in. to 1.25 in. diam.,washers designed to prevent nuts slacking back under vibration,,1912,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
297,1912,1912-138,Whole,N/A,RICHARDS'S LOCK NUT,donated,RICHARDS'S LOCK NUT,"This method of locking a nut, by means of spring teeth engaging with the thread of the bolt, was patented in 1910 by Mr. D. Richards. In the angle of the nut a slotted hole accommodates a steel spindle with three hardened and backed-off teeth matching the threads. A coiled spring tends to rotate the spindle and make the teeth dig into the bolt thread when unscrewing. To retain the spindle in the free position there is a lever on it, with a stop on its underside catching on a burr on the nut. All sizes from 0.125 in. diam. upwards, with or without the releasing lever, are made. The size shown is 1 in. diam.",,,"[{'name': 'D. Richards', 'role': 'inventor'}, {'name': 'Blanton Patents Syndicate, Ltd.', 'role': 'donor'}]",,1910,steel,0.125 in. diam.; 1 in. diam.,"This method of locking a nut, by means of spring teeth engaging with the thread of the bolt.",,1912,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
298,1,1919-477,Part,N/A,Whitworth,,Whitworth standard thread,"Whitworth standard thread, height of upper part equal to standard height, 0.375 in., 0.5 in., 0.75 in., and 1 in. diam. ; No. 2 Whitworth standard, height of both parts together equal to standard height, 0.375 in. and 1 in. diam. ; No. 4 Automobile standard, height as in No. 2, 0.375 in. and 0.875 in. ; No. 5 Automobile standard, height as in No. 2, 0.375 in. and 0.875 in.",,,[],[],,[],"['0.375 in.', '0.5 in.', '0.75 in.', '1 in. diam.', '0.375 in.', '1 in. diam.', '0.375 in.', '0.875 in.', '0.375 in.', '0.875 in.']","height of upper part equal to standard height, height of both parts together equal to standard height, height as in No. 2",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
299,1921,Inv. 1921-553,Whole,N/A,LOCK NUT,donated,Otter Lock-Nut,"This lock-nut, known as the ""Otter,"" is on the roller clutch principle. A hole is bored in the nut tangential to the diameter, and in this is inserted a spring bolt at the end of which is a roller pawl of the same outline as the thread. The bolt is held up to its work by a dovetailed slide covering the hole. The nut can be screwed up, but until the slide is raised and the bolt released, the nut cannot be unscrewed, nor, it is claimed, can it slack back. The example shown is for a 1 in. diam. bolt.",,,"[{'name': 'Lock-Nuts, Ltd.', 'role': 'presented by'}]",,1921,"['bolt', 'nut', 'spring bolt', 'roller pawl']",['1 in. diam. bolt'],"This lock-nut, known as the ""Otter,"" is on the roller clutch principle. The nut can be screwed up, but until the slide is raised and the bolt released, the nut cannot be unscrewed, nor, it is claimed, can it slack back.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
300,1921-554,,Whole,N/A,LOCK WASHER,donated,Palnut Lock Washer,"This lock washer, known as the ""Palnut,"" is a substitute for a second nut. It consists of a steel stamping, the centre portion of which is cut into a number of spring fingers which fit into the thread of the bolt. The outer edges of the washer are turned up to correspond with the hexagon nut which it is intended to lock. After the nut has been screwed down, the washer is run down the thread, and finally a quarter turn is given to it. This, it is claimed, effectually locks the nut. The example shown is applied to a bolt and nut 1 in. diam.",,,"[{'name': 'The Palnut Co., Ltd.', 'role': 'presenter'}]",[],1921,['steel'],['1 in. diam.'],"This lock washer, known as the ""Palnut,"" is a substitute for a second nut.  It consists of a steel stamping, the centre portion of which is cut into a number of spring fingers which fit into the thread of the bolt. The outer edges of the washer are turned up to correspond with the hexagon nut which it is intended to lock. After the nut has been screwed down, the washer is run down the thread, and finally a quarter turn is given to it. This, it is claimed, effectually locks the nut.",[],1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
301,,1914-226 to 229,Whole,N/A,,loaned,PIPE JOINTS,"These actual sections represent different forms of making joints in steel tubing suitable for steam; they are all for a diameter of 4 in. *Wrought Steel Welded-on Flange Joint.*—Wrought steel flanges are welded on to the ends of the tubes, faced over, and the joint made by corrugated copper insertion. *No. 1 Loose Flange Joint.*—The tube ends are flanged outwards half an inch and between these packing is inserted. The joint is drawn together by two cast-steel flanges loose on the tubes and made with spigot and faucet to cover the joint. *""Albion"" Loose Flange Joint.*—Collars half an inch square are welded on to the ends of the tubes, faced over and the joint made by insertion drawn up by cast-steel loose collars one of which has a spigot to cover the packing. *""Vulcan"" Loose Flange Expansion Joint.*—This was patented in 1912 by Mr. J. G. Stewart and the firm. The end of one tube is expanded to allow the other tube to be inserted 3 in. The tube is expanded half an inch more at the mouth for a length of 1 in. and into this recess packing is caulked. This is tightened by two loose cast-steel flanges, one of which fits the externally expanded part of the tube and the other bears on the packing in the recess.",,,"[{'name': 'Stewarts & Lloyds, Ltd.', 'role': 'lender'}, {'name': 'J. G. Stewart', 'role': 'inventor'}, {'name': 'the firm', 'role': 'inventor'}]",,1914,steel; copper,4 in.; half an inch; 3 in.; 1 in.,These actual sections represent different forms of making joints in steel tubing suitable for steam.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
302,,Inv. 1920-12 & 13. S.M. 1224,Part,N/A,,,Unions,"For use with superheated steam, hot gases and chemicals the unions are made with steel seats; they have been used successfully with temperatures up to 700° C. Two examples are shown, one being sectioned to show the construction.",,superheated steam; hot gases; chemicals,[],[],,steel,700° C,"Used for superheated steam, hot gases and chemicals.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
303,,1921-660 & 661,Whole,N/A,VICTAULIC PIPE JOINTS,,VICTAULIC PIPE JOINTS,"The Victory Pipe Joint Co., Ltd. 1921. The victaulic joint is really a development from the hydraulic U-packing. The leak-proof ring is in effect two oppositely-placed rubber U-washers made in one piece, with the important feature that the inturned lips are made to grip the pipe ends radially. The joint was patented in 1919 by Mr. E. Tribe and developed by him and Dr. H. S. Hele-Shaw. Two forms of joint are illustrated by examples and drawings; in the pipe shown for low pressures and vacuum, the pipes being buried or anchored, the leak-proof ring and its malleable iron housing is simply slipped over adjacent ends of the pipes. The pipe shown is 3.5 in. outside diam. In the ""A,"" or floating joint for high pressures and pipes free to move, the leak-proof ring is similar, but the ends of the pipe are grooved circumferentially. The housing is in halves and the leak-proof ring fits into these grooves, where it is retained on endways and retained by set screws. This pipe is 2 in. internal diam. There are other applications of the ring, e.g., in gland packing. It is claimed for this joint that it takes up very little space and thus saves freight, &c.; that it is as easily assembled or dismantled quickly without requiring skilled labour; that it is flexible to 3 deg. in any direction without leakage; that it permits expansion because the ends of the pipe do not butt; that it is not affected by vibration or subsidence; and that it is not greater in prime cost than the ordinary flanged joint.",,,"[{'name': 'Mr. E. Tribe', 'role': 'inventor'}, {'name': 'Dr. H. S. Hele-Shaw', 'role': 'developer'}]",[],1921,rubber;malleable iron,3.5 in. outside diam.;2 in. internal diam.,"The victaulic joint is really a development from the hydraulic U-packing. The leak-proof ring is in effect two oppositely-placed rubber U-washers made in one piece, with the important feature that the inturned lips are made to grip the pipe ends radially. The joint was patented in 1919 by Mr. E. Tribe and developed by him and Dr. H. S. Hele-Shaw. Two forms of joint are illustrated by examples and drawings; in the pipe shown for low pressures and vacuum, the pipes being buried or anchored, the leak-proof ring and its malleable iron housing is simply slipped over adjacent ends of the pipes. The pipe shown is 3.5 in. outside diam. In the ""A,"" or floating joint for high pressures and pipes free to move, the leak-proof ring is similar, but the ends of the pipe are grooved circumferentially. The housing is in halves and the leak-proof ring fits into these grooves, where it is retained on endways and retained by set screws. This pipe is 2 in. internal diam. There are other applications of the ring, e.g., in gland packing. It is claimed for this joint that it takes up very little space and thus saves freight, &c.; that it is as easily assembled or dismantled quickly without requiring skilled labour; that it is flexible to 3 deg. in any direction without leakage; that it permits expansion because the ends of the pipe do not butt; that it is not affected by vibration or subsidence; and that it is not greater in prime cost than the ordinary flanged joint.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
304,,1924-235,Whole,N/A,EXPANSION JOINT,,Expansion Joint,"This expansion joint has no gland or stuffing-box and can be used in inaccessible positions where it would be impracticable to use the ordinary packed joint, or difficult to employ the usual expedients of bends in the pipe. The joint consists of a bored gunmetal body and an accurately fitted inner gunmetal sleeve, the end of which is tapered; this tapered portion expands under the pressure, and ensures tightness. Safety bolts are fitted through the lugs on the flanges to prevent accidental blowing out. The joint exhibited is suitable for a steam pipe 2.5 in. internal diam.",,,"[{'name': 'T. B. Bilton & Sons, Ltd.', 'role': 'maker'}]",[],{'year': 1924},['gunmetal'],['2.5 in. internal diam.'],"This expansion joint has no gland or stuffing-box and can be used in inaccessible positions where it would be impracticable to use the ordinary packed joint, or difficult to employ the usual expedients of bends in the pipe. The tapered portion expands under the pressure, and ensures tightness. Safety bolts are fitted through the lugs on the flanges to prevent accidental blowing out.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
305,860,1861-43,Whole,N/A,WATT'S ENGINE COUNTER,,WATT'S ENGINE COUNTER,"When Messrs. Boulton and Watt were introducing their improved steam-engine for pumping in the Cornish mines, payment in many cases was made by the pumping work performed. This work was recorded by a counter, fixed on the engine beam, and constructed to register the number of strokes performed. It is stated that the mine owners objected to the readings of these instruments, on the ground that they counted the short strokes of the engine equally with the complete ones. The apparatus consists of a locked box containing a pendulum which, by a reversed escapement, drives a series of counting wheels; indexses on the spindles of these wheels register the number of oscillations on a series of dials advancing in powers of ten.",,,"[{'name': 'James Brown', 'role': 'associated person'}, {'name': 'Boulton and Watt', 'role': 'manufacturer'}]",['Cornish mines'],1861,"['pendulum', 'counting wheels', 'dials']",,"Payment in many cases was made by the pumping work performed. This work was recorded by a counter, fixed on the engine beam, and constructed to register the number of strokes performed. It is stated that the mine owners objected to the readings of these instruments, on the ground that they counted the short strokes of the engine equally with the complete ones.",,1861,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
306,1868,1868-211,Whole,N/A,the Institution of Civil Engineers,,REVOLUTION COUNTER,"This is an old form of revolution counter. The gearing consists of a worm and worm-wheel, together with a train of spur-wheels for reducing the speed, and three dials over which four indexses move continuously but not all in the same direction, so that the reading is difficult, particularly at high speeds.",,,"[{'name': 'the Institution of Civil Engineers', 'role': 'institution'}]",,1868,,,"This is an old form of revolution counter. The reading is difficult, particularly at high speeds.",,1868,"{'count': 0, 'terms': []}","{'count': 2, 'terms': ['worm and worm-wheel', 'indexses']}"
307,1868,1868-212,Whole,N/A,Institution of Civil Engineers,,REVOLUTION COUNTER,"This is an old counter, similar to No. 297, but it has the driving spindle enclosed in a long wooden arm (apparently a later addition) at the outer end of which the worm and worm-wheel are arranged. The worm spindle terminates in a knuckle joint that has been driven by a rotating wire.",,,"[{'name': 'Institution of Civil Engineers', 'role': 'presented by'}]",,,['wood'],,"This is an old counter, similar to No. 297.",,1868,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
308,FIVE-FIGURE REVOLUTION COUNTER,1858-10,Whole,N/A,,,FIVE-FIGURE REVOLUTION COUNTER,"This instrument, invented by Mr. Roberts, consists of five wheels, each marked with the ten numerals on the edge; all but the first wheel run loose on the horizontal shaft of the counter. On one side of each wheel is a ten-pointed recess, and on the opposite side of the wheel is an eccentric boss; on each boss is a loose ring from which projects downward a tail that prevents its rotation, while from the face of the ring project three teeth, which engage in the recesses in the adjacent wheel. The result of this connection is that each wheel is driven at one-tenth of the speed of the wheel driving it, so that read along a horizontal line the revolutions are indicated in a very convenient form for reading; the advance of each wheel is, however, continuous, so that the trouble of half figures is not avoided.",,,"[{'name': 'R. Roberts', 'role': 'contributor'}, {'name': 'R. Roberts', 'role': 'inventor'}]",,1858,,,"This instrument consists of five wheels, each marked with the ten numerals on the edge; all but the first wheel run loose on the horizontal shaft of the counter. On one side of each wheel is a ten-pointed recess, and on the opposite side of the wheel is an eccentric boss; on each boss is a loose ring from which projects downward a tail that prevents its rotation, while from the face of the ring project three teeth, which engage in the recesses in the adjacent wheel. The result of this connection is that each wheel is driven at one-tenth of the speed of the wheel driving it, so that read along a horizontal line the revolutions are indicated in a very convenient form for reading; the advance of each wheel is, however, continuous, so that the trouble of half figures is not avoided.",,1858,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
309,1862,1862-16,Whole,N/A,,donated,REVOLUTION COUNTER,"This counter indicates by the use of two concentric revolving dials geared together by an epicyclic train. The dials are on a central fixed stud, which also carries a double-ended pointer. The larger dial has a toothed edge and is driven by a worm from the shaft whose revolutions are to be counted; the ratio of the gearing is 1:100, so the dial counts up to 100 rev. The dial carries thirty-nine teeth fixed to the stud, and also into a wheel of forty teeth secured to the back of the inner dial. By this means the inner dial, which reads up to 4,000, is rotated at 1-40th of the speed of the outer one.",,,"[{'name': 'R. Roberts', 'role': 'contributor'}]",,1862,,,This counter indicates by the use of two concentric revolving dials geared together by an epicyclic train.,,1862,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
310,1884,1884-206,Whole,N/A,Wheatstone Collection,,ELECTRICAL COUNTER,"This instrument, patented by Sir C. Wheatstone in 1858, consists of two dials over which pointers are moved by gearing from a step-by-step propulsion actuated by an electro-magnet. The poles of the latter are adjacent, and between them oscillates a magnetised needle carrying the arbor of a ratchet wheel of fifteen teeth, which engages with a fixed pawl and is thus slowly turned by the currents received; this motion is recorded by a counter.",,,"[{'name': 'Sir C. Wheatstone', 'role': 'inventor'}]",,1858,,,This instrument records the motion of currents received by a counter.,,1884,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
311,1914-287,,Whole,N/A,HAND REVOLUTION COUNTER,,HAND REVOLUTION COUNTER,"This is an early form of counter, the driving spindle of which is held, by hand, in contact with the end of the shaft of which the revolutions are to be counted. The mechanism is contained in a circular brass case having the driving spindle projecting from one edge, while a handle is attached to the opposite point of the circumference. Inside the casing a worm on the spindle drives a worm-wheel to the axis of which an index is attached; this index moves over a dial having 100 divisions, each representing one revolution of the driving spindle. A second index is driven intermittently by a pin on the worm-wheel at one-tenth the speed of the first, so that it registers hundreds of revolutions up to a total of 1,000 rev.",,,"[{'name': 'The Connecticut Cutlery Co.', 'role': 'maker'}]",[],,['brass'],[],['This is an early form of counter'],[],1914,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
312,,1879-18,Whole,N/A,,,Revolutionary counter,"against the revolving shaft, and the motion obtained drives a single worm that gears into a lower worm-wheel of 100 teeth, having a graduated disc. On the spindle of this wheel is a pinion of ten teeth gearing into a wheel of 100 teeth, the disc of which is also graduated, the total ratio being such that one revolution of the worm-wheel is made corresponds with 1,000 rev. on the shaft. The arm carrying the worm-wheel is hinged, so that the whole counter can be thrown out of action without removing it from the shaft, or the gear can be disengaged for bringing the dials to zero.",,,"[{'name': 'Inv.', 'role': 'inventor'}]",,,,,"The total ratio is such that one revolution of the worm-wheel corresponds with 1,000 revolutions on the shaft. The arm carrying the worm-wheel is hinged, allowing the counter to be thrown out of action without removal or disengaged for zeroing.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
313,COUNTER,1876-1449,Whole,N/A,,donated,COUNTER,"This is a counter invented by Mr. J. Norton. It is actuated by a reciprocating motion and the index and number dials move intermittently, so that there is no uncertainty through the display of half figures. The operating lever has a pawl mounted upon it that drives a ratchet wheel on the spindle of the index, showing figures through holes in the front plate, which carry the reading to units and tens. There are also six small rotating numbered dials. The first of these has on its spindle a ratchet wheel driven by a single tooth on the pawl actuated by a snail-cam on the index spindle, while a snail-cam on the index spindle drives intermittently a wheel of ten teeth on the second, and so on throughout the series. Light springs, engaging with secondary toothed wheels on the spindles, hold them stationary between the movements.",,,"[{'name': 'W. Smith', 'role': 'contributor'}, {'name': 'J. Norton', 'role': 'inventor'}]",,1876,,,"It is actuated by a reciprocating motion and the index and number dials move intermittently, so that there is no uncertainty through the display of half figures. The operating lever has a pawl mounted upon it that drives a ratchet wheel on the spindle of the index, showing figures through holes in the front plate, which carry the reading to units and tens. There are also six small rotating numbered dials. The first of these has on its spindle a ratchet wheel driven by a single tooth on the pawl actuated by a snail-cam on the index spindle, while a snail-cam on the index spindle drives intermittently a wheel of ten teeth on the second, and so on throughout the series. Light springs, engaging with secondary toothed wheels on the spindles, hold them stationary between the movements.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
