RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
111,1894-240,,Whole,N/A,,,MODEL OF LEACHING PLANT,"This model represents a plant for the extraction of silver from argentiferous copper regulus by either Zierroogel's or Augustin's method.
For the former process the ore, which has previously been carefully roasted in order to convert the silver into soluble sulphate, and, at the same time, eliminate ferrous sulphate, is charged into a tub provided with a filter bottom and a tap. The tub is on wheels, which run on a tramway in order to facilitate removal, and is placed at the upper level of the room so that no subsequent pumping of liquid is necessary. Hot water is supplied to the ore from a tank heated by a small furnace, seen on the right of the model, and, after percolating through the mass, is drawn off and led by launders or channels to the set of wooden tubs or tanks, seen at successive lower levels. In these the silver is first deposited on metallic copper, and then in the lowest tanks of all the copper is precipitated on metallic iron. The resulting liquid containing ferrous sulphate is then allowed to flow away to waste, and the charge of spent ore is thrown down the shoot, seen on the left hand of the model, which delivers it into a truck for subsequent treatment.
Augustin's process is conducted in precisely the same way, except that the ore is first roasted with salt and afterwards leached with hot brine.
The silver obtained by these processes is in a granular or “ cement” form, and is usually made into cakes under a hydraulic press, and then melted and cast into ingots of 1,000 oz. each.",,,[],[],,"['silver', 'copper', 'iron', 'salt']","['Scale 1 : 24', '1,000 oz.']","[""This model represents a plant for the extraction of silver from argentiferous copper regulus by either Zierroogel's or Augustin's method."", 'For the former process the ore, which has previously been carefully roasted in order to convert the silver into soluble sulphate, and, at the same time, eliminate ferrous sulphate, is charged into a tub provided with a filter bottom and a tap.', 'The tub is on wheels, which run on a tramway in order to facilitate removal, and is placed at the upper level of the room so that no subsequent pumping of liquid is necessary.', 'Hot water is supplied to the ore from a tank heated by a small furnace, seen on the right of the model, and, after percolating through the mass, is drawn off and led by launders or channels to the set of wooden tubs or tanks, seen at successive lower levels.', 'In these the silver is first deposited on metallic copper, and then in the lowest tanks of all the copper is precipitated on metallic iron.', 'The resulting liquid containing ferrous sulphate is then allowed to flow away to waste, and the charge of spent ore is thrown down the shoot, seen on the left hand of the model, which delivers it into a truck for subsequent treatment.', ""Augustin's process is conducted in precisely the same way, except that the ore is first roasted with salt and afterwards leached with hot brine."", 'The silver obtained by these processes is in a granular or “ cement” form, and is usually made into cakes under a hydraulic press, and then melted and cast into ingots of 1,000 oz. each.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
112,MODEL OF SAXON BARREL - AMALGAMATOR,1894-244,Whole,N/A,MODEL OF SAXON BARREL - AMALGAMATOR,,MODEL OF SAXON BARREL - AMALGAMATOR,"The process here represented is obsolete, but its machinery is interesting as forming a link between that of the old “Mexican” process and the modern system of pan-amalgamation. The silver ore, previously finely ground and then roasted with salt in a reverberatory furnace, was delivered to hoppers, seen in the upper part of the model. Portions were from time to time then charged to the wooden barrel, seen beneath, with a little mercury and some water, together with metallic copper or iron from the latter in the form of old cannon balls. The barrels were of oak, bound with iron and mounted on horizontal axes, about which they were rotated by gearing. When charged, the filling hole was was closed and the barrel rotated at about 22 revs. per min. for 24 hrs. by means of a water-wheel. The resulting mixture of mud and amalgam was drawn off from the barrel and the bulk of the fluid amalgam diverted; the remainder was conducted through a grid to strain off pieces of iron, and then down to the settling tank, seen at the base of the model. Here it was gently stirred with much water by the frames that were attached to the slowly rotating vertical shaft, and after a period the liquid was drawn off from the top in successive layers. Finally, the residue of the amalgam was collected from the settling tub and distilled; the purer amalgam withdrawn at the first was distilled by itself, after it had been strained through canvas or leather.",,mercury,[],['Mexico'],,oak;iron;copper;mercury;canvas;leather,Scale 1 : 12.,"The process here represented is obsolete, but its machinery is interesting as forming a link between that of the old “Mexican” process and the modern system of pan-amalgamation.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['obsolete']}"
113,,"Inv. 1921-1024, S.M. 1574",Whole,N/A,,,MODEL OF DORR CYANIDE PLANT,"Scale 1: 48. Made in the Museum from particulars supplied by the Dorr Company, per Messrs. Fraser & Chalmers Engineering Works. The cyanide process is based on the solubility of gold and silver in solutions of potassium or sodium cyanide. The first commercial application was made in 1887–88 by Mr. J. S. MacArthur, R. W. Forrest, and W. Forrest. This was a plant for treating gold ore, erected in 1887 at the Crown Mine, Karangahake, Thames District, New Zealand, and it was closely followed in 1890 by one on the Witwatersrand Goldfields, South Africa. The plant was of the simplest description, consisting of vats with double bottoms, covered with coconut matting, on which the crushed ore rested, and through which the cyanide solution percolated. The leached ore was removed at first by spade work, but later through a manhole in the bottom of the tank. The filter press was introduced for washing out the remaining cyanide solution from the residue ore. Since then developments of the process have been in the direction of making it continuous, coupled with improvements in the mechanical appliances and with agitation by air. The model represents a counter-current decantation plant on the Dorr system, the first application of which was in 1906 at Mogul Mill, Black Hills, South Dakota. It is arranged on the ""step"" plan, which is adopted when, as is often the case, local configuration of the ground does not lend itself to gravitational flow. The plant consists of a series of thickener and agitator tanks, operated in such a manner that thick pulp from the tube mills with a small amount of fresh cyanide solution, made up in volume with clear water, passes successively from one tank to another in series. Barren solution from the precipitation boxes flows in the contrary direction, so that by dilution and decantations the ore is gradually leached of its gold contents while the solution is correspondingly enriched. The thickener, patented in 1917 by Mr. J. van N. Dorr, consists of a circular tank, 45 ft. diam. by 14 ft. deep, with a perforated peripheral launder that collects the solution overflowing at the top. The pulp from the mill is delivered into a short central vertical shaft, provided with a central vertical shaft, provided with a worm gear at the rate of 1 rev. in 10 mins. These arms carry ploughs, set at an angle of about 12 deg. to the horizontal, which push the thickened pulp to a discharge opening in the bottom of the tank. The shaft and arms can be raised by means of a lifting yoke to avoid being set fast in the thickened pulp when it is necessary to shut down. The pulp is elevated from the bottom discharge by ""Dorrco"" adjustable stroke duplex diaphragm pumps, mounted between the tanks on staging, which supports the necessary driving shafts, etc. The speed of the pumps with a 3-in. stroke is 40 r.p.m. The agitator, patented in 1915 by Mr. Dorr, consists of a tank, 25 ft. diam. by 16 ft. deep, with a central vertical cylinder, carried by a shaft supported from the top of the tank and having two radial arms, fitted with ploughs. These arms are hinged so that they can be adjusted to a suitable angle to make the pulp travel slowly towards the centre, where it is raised by compressed air through the vertical cylinder to the revolving launders and distributed uniformly over the surface of the pulp. The speed of these launders is about 5 r.p.m., and they require 0.5 to 0.75 h.p.; 10 to 15 cub. ft. of compressed air per minute at 20-lb. pressure is required. The solution flows into No. 1 thickener, and thence into Nos. 1 and 2 agitators, when the solution of the gold in the pulp is in general completed. The function of the last four thickeners is to wash out the gold-bearing cyanide solution from the solids before they are discharged as tailings from tank No. 5. Make-up clear water, in amount equal to the loss of liquid in the tailings, is added to the last tank along with the barren solution from the precipitation boxes. The overflow from No. 5 thickener passes to No. 4, thence through No. 3 and No. 2 into the small tank solution sump and storage tank. The solution overflows from No. 1 thickener and storage tank to the precipitation boxes, which are shown in a separate model (see No. 107). From 2 lb. to 20 lb. of KCN are required per ton of ore treated, depending on the time of agitation, which varies considerably with different ores. The tonnage output per 24 hrs. with ore of sp. gr. 2·65 in the dry state ranges from about 320 tons with 40 per cent. solution to 160 tons with 75 per cent. solution. A diagram, showing the whole arrangement of mill and cyanide plant, is exhibited.",,cyanide,"[{'name': 'Dorr Company', 'role': 'supplier'}, {'name': 'Fraser & Chalmers Engineering Works', 'role': 'supplier'}, {'name': 'J. S. MacArthur', 'role': 'inventor'}, {'name': 'R. W. Forrest', 'role': 'inventor'}, {'name': 'W. Forrest', 'role': 'inventor'}, {'name': 'J. van N. Dorr', 'role': 'patentee'}, {'name': 'Dorr', 'role': 'patentee'}]","['New Zealand', 'Witwatersrand Goldfields, South Africa', 'Black Hills, South Dakota']","['1887–88', '1887', '1890', '1906', '1917', '1915']","['gold', 'silver', 'potassium cyanide', 'sodium cyanide', 'coconut matting', 'compressed air']","['Scale 1: 48', '45 ft. diam. by 14 ft. deep', '1 rev. in 10 mins', '12 deg.', '3-in. stroke', '40 r.p.m.', '25 ft. diam. by 16 ft. deep', '5 r.p.m.', '0.5 to 0.75 h.p.', '10 to 15 cub. ft. per minute', '20-lb. pressure', '2 lb. to 20 lb. per ton', 'sp. gr. 2·65', '320 tons', '40 per cent. solution', '160 tons', '75 per cent. solution']","['The cyanide process is based on the solubility of gold and silver in solutions of potassium or sodium cyanide.', 'The first commercial application was made in 1887–88 by Mr. J. S. MacArthur, R. W. Forrest, and W. Forrest.', 'This was a plant for treating gold ore, erected in 1887 at the Crown Mine, Karangahake, Thames District, New Zealand, and it was closely followed in 1890 by one on the Witwatersrand Goldfields, South Africa.', 'The plant was of the simplest description, consisting of vats with double bottoms, covered with coconut matting, on which the crushed ore rested, and through which the cyanide solution percolated.', 'The leached ore was removed at first by spade work, but later through a manhole in the bottom of the tank.', 'The filter press was introduced for washing out the remaining cyanide solution from the residue ore.', 'Since then developments of the process have been in the direction of making it continuous, coupled with improvements in the mechanical appliances and with agitation by air.', 'The model represents a counter-current decantation plant on the Dorr system, the first application of which was in 1906 at Mogul Mill, Black Hills, South Dakota.', 'It is arranged on the ""step"" plan, which is adopted when, as is often the case, local configuration of the ground does not lend itself to gravitational flow.', 'The plant consists of a series of thickener and agitator tanks, operated in such a manner that thick pulp from the tube mills with a small amount of fresh cyanide solution, made up in volume with clear water, passes successively from one tank to another in series.', 'Barren solution from the precipitation boxes flows in the contrary direction, so that by dilution and decantations the ore is gradually leached of its gold contents while the solution is correspondingly enriched.', 'The thickener, patented in 1917 by Mr. J. van N. Dorr, consists of a circular tank, 45 ft. diam. by 14 ft. deep, with a perforated peripheral launder that collects the solution overflowing at the top.', 'The pulp from the mill is delivered into a short central vertical shaft, provided with a central vertical shaft, provided with a worm gear at the rate of 1 rev. in 10 mins.', 'These arms carry ploughs, set at an angle of about 12 deg. to the horizontal, which push the thickened pulp to a discharge opening in the bottom of the tank.', 'The shaft and arms can be raised by means of a lifting yoke to avoid being set fast in the thickened pulp when it is necessary to shut down.', 'The pulp is elevated from the bottom discharge by ""Dorrco"" adjustable stroke duplex diaphragm pumps, mounted between the tanks on staging, which supports the necessary driving shafts, etc.', 'The agitator, patented in 1915 by Mr. Dorr, consists of a tank, 25 ft. diam. by 16 ft. deep, with a central vertical cylinder, carried by a shaft supported from the top of the tank and having two radial arms, fitted with ploughs.', 'These arms are hinged so that they can be adjusted to a suitable angle to make the pulp travel slowly towards the centre, where it is raised by compressed air through the vertical cylinder to the revolving launders and distributed uniformly over the surface of the pulp.', 'The solution flows into No. 1 thickener, and thence into Nos. 1 and 2 agitators, when the solution of the gold in the pulp is in general completed.', 'The function of the last four thickeners is to wash out the gold-bearing cyanide solution from the solids before they are discharged as tailings from tank No. 5.', 'Make-up clear water, in amount equal to the loss of liquid in the tailings, is added to the last tank along with the barren solution from the precipitation boxes.', 'The overflow from No. 5 thickener passes to No. 4, thence through No. 3 and No. 2 into the small tank solution sump and storage tank.', 'The solution overflows from No. 1 thickener and storage tank to the precipitation boxes, which are shown in a separate model (see No. 107).', 'From 2 lb. to 20 lb. of KCN are required per ton of ore treated, depending on the time of agitation, which varies considerably with different ores.', 'The tonnage output per 24 hrs. with ore of sp. gr. 2·65 in the dry state ranges from about 320 tons with 40 per cent. solution to 160 tons with 75 per cent. solution.', 'A diagram, showing the whole arrangement of mill and cyanide plant, is exhibited.']","['Plate XI, No. 1, p. 50']",,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
114,,"1922-717, S.M. 2302",Whole,N/A,,,MODEL OF PRECIPITATION BOXES FOR CYANIDE PLANT,"This represents the usual form of boxes used in the cyanide process (see No. 106). The apparatus consists of a long box, or trough, supported on bearers at a slight inclination and divided into cells, from one to another of which the gold-bearing solution from the cyanide plant overflows in series, as shown partly sectioned, one baffle compartment and six cells. The construction is generally of wood obtained locally; this is framed with panels and diaphragms, the whole being tongued, grooved and bolted together with tie-rods, 1 in. diam. The baffle compartment at the intake end is for the purpose of giving solid matter time to settle before the solution enters the cells proper. Each cell is filled with metallic zinc in the form of shavings to expose as large a surface as possible for precipitation. These shavings rest on a wire screen, supported in turn on ledges, leaving a space underneath for sludge, the direction of flow being upward to facilitate deposition. The bottom slopes to the front, where there is a plug to discharge the sludge at intervals into the trough. The barren solution from the last cell is returned to the cyanide plant. The zinc is subsequently treated by distillation to get out the gold.",,cyanide,"[{'name': 'Dorr Company', 'role': 'supplier'}, {'name': 'Fraser & Chalmers Engineering Works', 'role': 'supplier'}]",[],,wood;metallic zinc;wire,Scale 1 : 24.;4 ft. wide;2.5 ft. lengthwise;3 ft. deep;2 ft. lengthwise;1 in. diam.,"This represents the usual form of boxes used in the cyanide process. The baffle compartment at the intake end is for the purpose of giving solid matter time to settle before the solution enters the cells proper. Each cell is filled with metallic zinc in the form of shavings to expose as large a surface as possible for precipitation. These shavings rest on a wire screen, supported in turn on ledges, leaving a space underneath for sludge, the direction of flow being upward to facilitate deposition. The bottom slopes to the front, where there is a plug to discharge the sludge at intervals into the trough. The barren solution from the last cell is returned to the cyanide plant. The zinc is subsequently treated by distillation to get out the gold. These dimensions vary somewhat with the size of the plant and the quantity of solution to be dealt with.",No. 106,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
115,,1914-722,Whole,N/A,CATALOGUE,,THERMO-COUPLE,"This instrument is intended for use in measuring temperatures up to 1,000° C., which are registered by some type of recorder or indicator to which the thermo-couple is connected. / This thermo-couple consists of two long parallel wires, one of which is platinum and the other platinum-iridium, insulated from each other by porcelain, except at their lower ends, where they are connected together. / The whole is enclosed in a long porcelain tube, and the ends of the wires lead to the two terminals at the upper end.",,,"[{'name': 'Cambridge Scientific Instrument Co., Ltd.', 'role': 'maker'}]",[],,platinum; platinum-iridium; porcelain,"1,000° C.","This instrument is intended for use in measuring temperatures up to 1,000° C., which are registered by some type of recorder or indicator to which the thermo-couple is connected.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
116,108,1922-497,Whole,N/A,,loaned,"THERMO-ELECTRIC PYROMETER, WITH ENCLOSED TERMINALS","This is an instrument similar in principle to No. 108, but having a protective steel casing for the thermo-couple wires, and having the terminals entirely enclosed. / The thermo-couple wires, in fireclay sleeves or a porcelain tube, are entirely enclosed in an asbestos-lined steel tube, closed at one end and provided at the other end with a flanged metal chamber, in which are placed the terminals for the leads from the couple. This robust construction allows of greater freedom of handling, and renders the instrument less liable to damage.
A collar sliding on the steel tube can be adjusted, by means of a set screw, so that the junction end of the couple may be set in a furnace or flue at varying distances from the wall.",,asbestos,"[{'name': 'Siemens Brothers & Co., Ltd.', 'role': 'lender'}]",,,steel; fireclay; porcelain; asbestos,,"This is an instrument similar in principle to No. 108, but having a protective steel casing for the thermo-couple wires, and having the terminals entirely enclosed. This robust construction allows of greater freedom of handling, and renders the instrument less liable to damage.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
117,,1925-265,Whole,N/A,POLISHING MACHINE,loaned,POLISHING MACHINE,"This represents a machine for preparing the surface of metals for microscopical examination. The polishing disc is of brass, ground flat, 6 in. diam., and is surrounded by a spring belt, which enables the polishing cloths or papers to be stretched tightly across the surface of the disc. The disc is mounted directly on the spindle of a vertical motor and is easily removed. Surrounding the disc is a cast-iron chamber, with a drainage tube, to catch the waste water or solutions thrown off in the process of polishing. The machine is mounted on a baseboard, provided with the necessary switches, and a regulating resistance for controlling the speed of the disc.",,,"[{'name': 'A. Gallenkamp and Co., Ltd.', 'role': 'lender'}]",[],,brass;cast-iron,6 in. diam.,This represents a machine for preparing the surface of metals for microscopical examination.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
118,1876-1,,Whole,10,PHOTO-MICROGRAPHS OF SECTIONS OF IRON AND STEEL,loaned,PHOTO-MICROGRAPHS OF SECTIONS OF IRON AND STEEL,"This set of 10 photo-micrographs represents some of the first work done in the examination of the micro-structure of iron and steel. Dr. Sorby was the pioneer in this work, which he carried on at University College, Sheffield, and the modern science of metallography has largely grown from the results of Dr. Sorby's work. Strong surface illumination was used in producing the photographs, which show structures due to the arrangement of crystals of iron, combined with a varying amount of carbon, of portions of slag, and of crystalline plates of graphite. The contrast between the structure of cast iron, cast steel, and meteoric iron should be noted.",,,"[{'name': 'Dr. H. C. Sorby', 'role': 'lender'}, {'name': 'Dr. Sorby', 'role': 'pioneer'}, {'name': 'Dr. Sorby', 'role': 'researcher'}]",['Sheffield'],,"['iron', 'steel', 'carbon', 'slag', 'graphite']",,"This set of 10 photo-micrographs represents some of the first work done in the examination of the micro-structure of iron and steel. Dr. Sorby was the pioneer in this work, which he carried on at University College, Sheffield, and the modern science of metallography has largely grown from the results of Dr. Sorby's work. The contrast between the structure of cast iron, cast steel, and meteoric iron should be noted.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
119,1902-94,,Whole,N/A,,,PHOTO-MICROGRAPHS OF GOLD NUGGETS,This series of 65 photographs represents etched sections of gold nuggets.,,,"[{'name': 'Archibald Liversidge', 'role': 'prepared'}]",,,['gold'],,This series of photographs represents etched sections of gold nuggets.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
120,1910-245,,Whole,56,PHOTO-MICROGRAPHS ILLUSTRATING SURFACE FLOW,donated,PHOTO-MICROGRAPHS ILLUSTRATING SURFACE FLOW,"This set of photo-micrographs illustrates the work of Dr. Beilby on the micro-structure of certain surfaces. Dr. Beilby showed that on a true skin being removed by solvents, the crystalline grain below is disclosed; the crystalline is the soft state; by polishing, rolling, and hammering the crystals are partially flowed into the hard or amorphous state. Heating restores the crystalline structure and the softness. The exhibit consists of 56 glass positives in sets of four each.",,,"[{'name': 'Sir G. T. Beilby', 'role': 'donor'}, {'name': 'Dr. Beilby', 'role': 'researcher'}]",[],,['glass'],[],"This set of photo-micrographs illustrates the work of Dr. Beilby on the micro-structure of certain surfaces. Dr. Beilby showed that on a true skin being removed by solvents, the crystalline grain below is disclosed; the crystalline is the soft state; by polishing, rolling, and hammering the crystals are partially flowed into the hard or amorphous state. Heating restores the crystalline structure and the softness.",[],1910,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
121,,1924-720,Whole,N/A,PHOTO-MICROGRAPHS OF IRON AND STEEL,donated,PHOTO-MICROGRAPHS OF IRON AND STEEL,"This series of glass positives, all at a magnification of 75 diam., illustrates typical micro-structures produced in carbon and alloy steels by suitable heat treatment.",,,"[{'name': 'David Colville & Sons, Ltd.', 'role': 'donor'}]",,,glass; iron; steel,magnification of 75 diam.,illustrates typical micro-structures produced in carbon and alloy steels by suitable heat treatment.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
122,,1925-84,Whole,N/A,,donated,PHOTO-MICROGRAPHS,"The series of 24 photo-micrographs illustrate types of crystal structure shown by non-ferrous metals and alloys. Nos. 1 and 3 show the solidified surfaces of a pure metal and an alloy respectively and exhibit the fern-like (dendritic) structure frequently met with in crystalline substances, such as ice and snow crystals. The rest of the series consists of photo-micrographs of sections of metals, polished and etched to reveal their internal structure. No. 2 is typical of a pure metal. Each grain represents an individual crystal which has been prevented from developing its natural external shape owing to the growth of its neighbours. Nos. 4-21 illustrate typical structures met with in different alloys. Some of these alloys are of considerable industrial importance. Nos. 22 and 23 show the way in which metal crystals deform in the process of rolling, drawing, etc. Blocks of the metal slide over each other along definite crystallographic planes and in definite directions. No. 24 exhibits the selective etching of copper by evaporation, which takes place more easily in certain planes than in others.",,,"[{'name': 'H. C. H. Carpenter', 'role': 'Presenter'}]",,,"['non-ferrous metals', 'alloys', 'copper']",,"The series of 24 photo-micrographs illustrate types of crystal structure shown by non-ferrous metals and alloys. Nos. 1 and 3 show the solidified surfaces of a pure metal and an alloy respectively and exhibit the fern-like (dendritic) structure frequently met with in crystalline substances, such as ice and snow crystals. The rest of the series consists of photo-micrographs of sections of metals, polished and etched to reveal their internal structure. No. 2 is typical of a pure metal. Each grain represents an individual crystal which has been prevented from developing its natural external shape owing to the growth of its neighbours. Nos. 4-21 illustrate typical structures met with in different alloys. Some of these alloys are of considerable industrial importance. Nos. 22 and 23 show the way in which metal crystals deform in the process of rolling, drawing, etc. Blocks of the metal slide over each other along definite crystallographic planes and in definite directions. No. 24 exhibits the selective etching of copper by evaporation, which takes place more easily in certain planes than in others.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
123,N/A,1876-6,Whole,N/A,TOUCHSTONE FOR THE ASSAY OF GOLD,loaned,Touchstone for the Assay of Gold,"This is a specimen of the stone formerly used for the ""Trial by the Touch,"" which is the oldest method of assay of gold bullion, and is still of service in particular cases. The method of assay consists in rubbing the gold bullion to be tested on the hard smooth surface of the stone, and comparing the appearance and colour of the streak with those made by prepared needles of known composition. The effect of nitric acid on these streaks is also noted. Touchstones usually consist of Lydianstone, or Trap, and are preferably dark green or black. The trial is more accurate for alloys below 750 fine (or 75 per cent.) than for higher standards.",,nitric acid,"[{'name': 'Master of the Mint', 'role': 'Lender'}]",[],,Lydianstone; Trap,,"This is a specimen of the stone formerly used for the ""Trial by the Touch,"" which is the oldest method of assay of gold bullion, and is still of service in particular cases. The method of assay consists in rubbing the gold bullion to be tested on the hard smooth surface of the stone, and comparing the appearance and colour of the streak with those made by prepared needles of known composition. The effect of nitric acid on these streaks is also noted. The trial is more accurate for alloys below 750 fine (or 75 per cent.) than for higher standards.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['bullion']}"
124,,1925-76,Whole,N/A,BUCKING BOARD AND MULLER,loaned,BUCKING BOARD AND MULLER,"This is a hand-crushing appliance for the reduction of ores to a fine state of division as a preliminary to their assay by fire methods. The appliance consists of a hardened steel plate, with a carefully machined surface, and a muller, of hardened steel, of hemi-cylindrical form, provided with a handle, and weighing about 60 lb. The ore is placed upon the plate in small quantities at a time, and the muller is moved by hand, with a combined rocking and reciprocating motion, over its surface. As the ore is gradually crushed finer, it is brushed off the plate and passed through a sieve, the oversize being returned to the plate for further crushing. The process is continued until all the ore is crushed to the desired size. If the ore is in large pieces, or if many samples are to be crushed, a machine grinder is usually employed.",,,"[{'name': 'J. J. Griffin & Sons, Ltd.', 'role': 'lender'}]",,,hardened steel; steel,60 lb,This is a hand-crushing appliance for the reduction of ores to a fine state of division as a preliminary to their assay by fire methods.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
125,,1925-77,Whole,N/A,WEATHERHEAD CRUSHER,loaned,WEATHERHEAD CRUSHER,"This crusher is of considerable utility for the hand reduction of small quantities of ore; it will deal with material varying in size from 0.5 in. pieces to coarse powder. The crusher consists of a hardened steel cylindrical trough, with a central upright projection, tapered and ribbed. In this trough is placed a heavy cylindrical steel muller, provided with a central ribbed aperture, through which passes the upright projection of the trough, when the muller is placed in position. Pieces of ore are placed in the ""jaws"" of the crusher thus formed, and the muller is given an oscillating motion by means of the handles to start the crushing. The muller is then rotated by means of one of the handles, the other being detached. As the ore becomes reduced in size it descends through the annular ""jaws,"" and passes under the muller, where it is ground fine, and is discharged by an opening on the periphery of the trough.",,,"[{'name': 'J. J. Griffin & Sons, Ltd.', 'role': 'lender'}]",,,steel,0.5 in.,This crusher is of considerable utility for the hand reduction of small quantities of ore.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
126,SIMPLEX,1925-69,Whole,N/A,,loaned,CRUSHER,"This is a small jaw-crusher, particularly designed for hand operation, and patented by Messrs. F. W. Braun in 1902. The crusher is made of cast iron throughout, with the exception of the jaw-plates, which are of hardened steel. It consists essentially of two jaw-plates, one fixed and the other capable of a reciprocating motion, imparted by a hand wheel through an eccentric. The plates are inclined to one another, the space between them at their lower edges being regulated by a hand screw. Lumps of ore are fed into the jaws at their upper extremity, and on rotating the handle the product, crushed to 0.25 in. size or smaller, falls into a suitable receptacle. A 0.5-h.p. motor can be used in place of the hand drive.",,,"[{'name': 'J. J. Griffin & Sons, Ltd.', 'role': 'lender'}, {'name': 'F. W. Braun', 'role': 'patentee'}]",,1902,cast iron;hardened steel,0.25 in.;0.5-h.p.,particularly designed for hand operation,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Messrs.']}"
127,CHIPMUNK,1925-70,Whole,N/A,,loaned,CRUSHER,"This is a jaw-crusher, patented by Messrs. F. W. Braun in 1905 and improved in 1912. The crusher closely resembles the ""Simplex,"" but is of stronger construction, and is more particularly adapted for a power drive. The crusher frame is of steel, each side plate being in one piece, both being held together by the bearing casting, the front spacer casting, and the toggle block. The vibratory jaw is mounted on an eccentric at its upper end, and rests against a toggle at its lower end. The eccentric imparts a circular movement to the upper end, while the toggle compels the lower end to describe an arc of a small circle; this motion is forward and downward, and impels the discharge. The adjustment of the space between the jaws at the lower ends is made by means of a hand screw.",,,"[{'name': 'J. J. Griffin & Sons, Ltd.', 'role': 'lender'}, {'name': 'F. W. Braun', 'role': 'patentee'}, {'name': 'F. W. Braun', 'role': 'improver'}]",[],"['1905', '1912']",['steel'],[],"['This is a jaw-crusher.', 'The crusher closely resembles the ""Simplex,"" but is of stronger construction, and is more particularly adapted for a power drive.', 'The crusher frame is of steel, each side plate being in one piece, both being held together by the bearing casting, the front spacer casting, and the toggle block.', 'The vibratory jaw is mounted on an eccentric at its upper end, and rests against a toggle at its lower end.', 'The eccentric imparts a circular movement to the upper end, while the toggle compels the lower end to describe an arc of a small circle; this motion is forward and downward, and impels the discharge.', 'The adjustment of the space between the jaws at the lower ends is made by means of a hand screw.']",[],,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
128,,1925-42,Whole,N/A,EARLY ASSAY FURNACE TOOLS,loaned,EARLY ASSAY FURNACE TOOLS,"This exhibit consists of a number of assay tools used for many years in the Assay Department of the Royal Mint in bullion assaying, and now replaced, to a large extent, by modern examples. The exhibit includes:— Two strip moulds. One pellet mould. One flattening hammer. One pair crucible tongs. One pair bar tongs. Two pairs shears. Four pairs forceps. One annealing tray. One rake.",,,"[{'name': 'Master of the Mint', 'role': 'donor'}]",['Royal Mint'],,,,"Used for many years in the Assay Department of the Royal Mint in bullion assaying, and now replaced, to a large extent, by modern examples.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
