RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
59,1858,1919-349,Whole,N/A,HENLEY'S GALVANOMETER,purchased,HENLEY'S GALVANOMETER,"This instrument was used for the reception of the first words transmitted from Newfoundland to Valentia, through the original Atlantic cable in August, 1858. For specimens of Atlantic cables, see Cat. No. 61.",,,[],[],[],[],[],"This instrument was used for the reception of the first words transmitted from Newfoundland to Valentia, through the original Atlantic cable in August, 1858.",Cat. No. 61,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
60,1858,1925-179,Whole,N/A,,donated,MIRROR SPEAKING GALVANOMETER,"The speaking galvanometer (1858) was designed by Prof. Sir William Thomson (Lord Kelvin) to provide the medium through which signals transmitted in Morse code through a submarine telegraph cable might be received and read. A small light magnet is delicately suspended in a magnetic field, the strength and polarity of which is controlled by the transient signal currents. The angular movement in one direction when a dash, and in the opposite direction when a Morse dot is received, and the observed movement is greatly magnified by means of a small mirror (attached to the magnet), which throws a beam of light reflected from an oil lamp upon a suitably darkened scale.",,,"[{'name': 'Prof. Sir William Thomson (Lord Kelvin)', 'role': 'designer'}, {'name': 'The Eastern Associated Telegraph Companies', 'role': 'presenter'}]",,1858,magnet;mirror;oil lamp,,"The speaking galvanometer was designed to provide the medium through which signals transmitted in Morse code through a submarine telegraph cable might be received and read. A small light magnet is delicately suspended in a magnetic field, the strength and polarity of which is controlled by the transient signal currents. The angular movement in one direction when a dash, and in the opposite direction when a Morse dot is received, and the observed movement is greatly magnified by means of a small mirror (attached to the magnet), which throws a beam of light reflected from an oil lamp upon a suitably darkened scale.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
61,,1919-350,Whole,N/A,ATLANTIC CABLE SPECIMENS,,ATLANTIC CABLE SPECIMENS,"These are specimens of the early submarine cables which were laid across the Atlantic Ocean. The first was successfully completed in August, 1858, but broke down after a few weeks' existence. It was ascertained later that the high power used to transmit the signals had permanently injured the gutta-percha insulation of the conductor. The instrument on which the first words from Newfoundland were received at Valentia is shown in another part of this case (see Henley’s galvanometer, Cat. No. 59). The next attempt to lay an Atlantic cable was made in 1865, when the “Great Eastern,” at that time the largest commercial ship afloat, was specially fitted with cable tanks for the enterprise. In spite of every care, however, breakages during the process of laying the cable were so numerous that the project had to be abandoned. A new cable was manufactured in 1866, and this was successfully laid. The cable of the previous year was then grappled, after 30 attempts, and the end was brought to the surface from a depth of over two miles. New cable was provided to complete the work, which was carried to a satisfactory termination. Thus two cables became available for communication between this country and America. The specimens shown are:— ATLANTIC CABLE, 1858. No. 1.—Main cable. No. 2.—Shore end. Length, 2,174 nautical miles. ATLANTIC CABLE, 1865. No. 1.—Main cable. No. 2.—Shore end. Length, 2,300 nautical miles. ATLANTIC CABLE, 1866. No. 1.—Main cable. No. 2.—Shore end. Length, 1,852 nautical miles. ATLANTIC CABLE, 1865. Recovered from a depth of 1,950 fathoms after 13 months’ submersion. MODEL GRAPNEL. Model of grapnel used in recovery of 1865 cable. GRAPNEL ROPE. Used in recovery of 1865 cable.",,,"[{'name': 'Henley', 'role': 'inventor'}]",['Atlantic Ocean'],"['1858', '1865', '1866']",['gutta-percha'],"['Length, 2,174 nautical miles', 'Length, 2,300 nautical miles', 'Length, 1,852 nautical miles', 'depth of over two miles', 'depth of 1,950 fathoms']","['These are specimens of the early submarine cables which were laid across the Atlantic Ocean.', ""The first was successfully completed in August, 1858, but broke down after a few weeks' existence."", 'It was ascertained later that the high power used to transmit the signals had permanently injured the gutta-percha insulation of the conductor.', 'The instrument on which the first words from Newfoundland were received at Valentia is shown in another part of this case.', 'The next attempt to lay an Atlantic cable was made in 1865, when the “Great Eastern,” at that time the largest commercial ship afloat, was specially fitted with cable tanks for the enterprise.', 'In spite of every care, however, breakages during the process of laying the cable were so numerous that the project had to be abandoned.', 'A new cable was manufactured in 1866, and this was successfully laid.', 'The cable of the previous year was then grappled, after 30 attempts, and the end was brought to the surface from a depth of over two miles.', 'New cable was provided to complete the work, which was carried to a satisfactory termination.', 'Thus two cables became available for communication between this country and America.', 'Recovered from a depth of 1,950 fathoms after 13 months’ submersion.', 'Model of grapnel used in recovery of 1865 cable.', 'Used in recovery of 1865 cable.']",,1858,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
62,1867,Inv. 1923-233,Whole,N/A,,loaned,SIPHON RECORDER,"The siphon recorder was patented by Lord Kelvin (then Sir William Thomson) in 1867. The instrument shown was one of the original six sent out in 1870 by the Eastern Telegraph Co. It was worked in Egypt, on the main line to India, until 1882, and later on less important lines. A few of the parts are missing. The essential portions of the apparatus are powerful magnets terminated in soft iron pole pieces with a narrow gap between them. Within the gap, and consequently lying in a strong magnetic field, a thin rectangular coil of very fine silk covered copper wire is lightly suspended. The feeble current received from a long submarine cable passes through the coil and causes it to turn to the right or left according to the direction of the current. These movements are conveyed to a delicate glass siphon, one end of which dips into an inkwell, while the other end lies over a paper tape on which a wavy line, corresponding to the deflections, is traced. The instrument was first made in it simplest form, except that a method of reducing the friction of the glass on the paper, by causing the siphon to be vibrated by a trembler bell arrangement, has rendered the instrument still more sensitive to weak currents and enables long cables to be worked at a somewhat higher speed.",,,"[{'name': 'Jas. White & Co.', 'role': 'maker'}, {'name': 'Lord Kelvin', 'role': 'inventor'}, {'name': 'Sir William Thomson', 'role': 'inventor'}]",,1867,silk; copper wire; ink,,"The siphon recorder was patented by Lord Kelvin (then Sir William Thomson) in 1867. The instrument shown was one of the original six sent out in 1870 by the Eastern Telegraph Co. It was worked in Egypt, on the main line to India, until 1882, and later on less important lines. The essential portions of the apparatus are powerful magnets terminated in soft iron pole pieces with a narrow gap between them. Within the gap, and consequently lying in a strong magnetic field, a thin rectangular coil of very fine silk covered copper wire is lightly suspended. The feeble current received from a long submarine cable passes through the coil and causes it to turn to the right or left according to the direction of the current. These movements are conveyed to a delicate glass siphon, one end of which dips into an inkwell, while the other end lies over a paper tape on which a wavy line, corresponding to the deflections, is traced. The instrument was first made in it simplest form, except that a method of reducing the friction of the glass on the paper, by causing the siphon to be vibrated by a trembler bell arrangement, has rendered the instrument still more sensitive to weak currents and enables long cables to be worked at a somewhat higher speed.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
63,,1921-416,Whole,N/A,INTERPOLATOR,loaned,Curb Sender,"The original form of curb sender for diminishing the effect of inductive retardation in long-submarine cables was designed by Lord Kelvin in 1858. The instrument here shown, which is due to Messrs. Taylor, Dearlove and Brown, is a special form of curb sender for correctly retransmitting the signals received on a relay, and was patented by Mr. S. G. Brown, F.R.S., in 1899. The relay mentioned was designed to overcome the difficulty of securing sufficiently good electrical contact under the slight pressure obtainable from an instrument actuated by weak arrival currents at the end of a long cable. The point of a contact arm (representing the siphon in the ordinary form of recorder) was caused to traverse the cylindrical surface of a rapidly rotating drum. This surface was divided into two parallel halves by a short insulating space on which the arm normally rested, so that two separate conducting surfaces were provided, with either of which the arm would make contact in its excursions from the central position.
The special form of curb sender here shown is designed to secure the correct retransmission of any given number of consecutive elements of a letter which are of the same sign, but which signals are received at the end of a long cable; the relay arm will not return to its zero position between consecutive elements of the same sign, but will remain on the respective contact surface during the whole time occupied by such consecutive elements.
The instrument consists of two cams, the form of which regulates the component of the curb-fed signal, one cam being for the dot element and the other for the dash. These cams, by means of clutches controlled by the relay, are mechanically rotated by clockwork, the speed of rotation being approximately adjusted to the rate of transmission of a single element; so that the requisite number of consecutive elements is transmitted, corresponding to the duration of contact of the relay arm with the side controlling that particular element.
By a modification of the apparatus the message, instead of being immediately retransmitted, can be punched on a slip which can be inserted in an automatic transmitter.",,,"[{'name': 'Lord Kelvin', 'role': 'designer'}, {'name': 'Elliott Bros.', 'role': 'lender'}, {'name': 'Taylor, Dearlove and Brown', 'role': 'designer'}, {'name': 'S. G. Brown', 'role': 'patentee'}]",,"['1858', '1899']",,,"The original form of curb sender for diminishing the effect of inductive retardation in long-submarine cables. This is a special form of curb sender for correctly retransmitting the signals received on a relay. The relay mentioned was designed to overcome the difficulty of securing sufficiently good electrical contact under the slight pressure obtainable from an instrument actuated by weak arrival currents at the end of a long cable. The special form of curb sender here shown is designed to secure the correct retransmission of any given number of consecutive elements of a letter which are of the same sign, but which signals are received at the end of a long cable. By a modification of the apparatus the message, instead of being immediately retransmitted, can be punched on a slip which can be inserted in an automatic transmitter.",Encyclopædia Britannica,1911,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
64,68,Inv. 1925-189,Whole,N/A,CABLE DRUM RELAY,donated,CABLE DRUM RELAY,"This relay, designed by S. G. Brown, Esq., F.R.S., receives signals attenuated after transmission through a long submarine cable, and restores them to their original strength before retransmission through a second cable. The signal currents pass through a coil delicately suspended in a strong magnetic field. The automatic transmitter (i.e. a battery reverser operated by perforated tape) at the distant end of the cable causes the received currents to traverse the coil in one direction for a Morse dot and in the opposite direction for a Morse dot. Thus the coil makes a small angular movement either to right or left, and a contact-making pointer to which it is harnessed is deflected on to one or other of two silver discs and thereby closes the local circuit of the dot or dash retransmitting relay. A feature of this instrument is the method of eliminating friction between the pointer and the adjacent silver contacts by rotating the latter at a moderate speed through the medium of a small electric motor. Without this device the minute forces of the signal currents would not suffice to move the pointer.",,,"[{'name': 'S. G. Brown', 'role': 'designed'}, {'name': 'The Eastern Associated Telegraph Companies', 'role': 'presented by'}]",,,silver,,"receives signals attenuated after transmission through a long submarine cable, and restores them to their original strength before retransmission through a second cable. The signal currents pass through a coil delicately suspended in a strong magnetic field. The automatic transmitter (i.e. a battery reverser operated by perforated tape) at the distant end of the cable causes the received currents to traverse the coil in one direction for a Morse dot and in the opposite direction for a Morse dot. Thus the coil makes a small angular movement either to right or left, and a contact-making pointer to which it is harnessed is deflected on to one or other of two silver discs and thereby closes the local circuit of the dot or dash retransmitting relay. A feature of this instrument is the method of eliminating friction between the pointer and the adjacent silver contacts by rotating the latter at a moderate speed through the medium of a small electric motor. Without this device the minute forces of the signal currents would not suffice to move the pointer.","Cat. No. 68, Dipper Relay",1925,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['Esq.']}"
65,1925-184,,Whole,N/A,EARLY FORM OF MUIRHEAD TRANSMITTER,donated,EARLY FORM OF MUIRHEAD TRANSMITTER,This was one of the first types of automatic signal transmitters to be employed by the cable companies as a substitute for the manual transmission of telegrams.,,,"[{'name': 'The Eastern Associated Telegraph Companies', 'role': 'donor'}]",,,,,This was one of the first types of automatic signal transmitters to be employed by the cable companies as a substitute for the manual transmission of telegrams.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['telegrams']}"
66,,1925-187,Whole,N/A,KEYBOARD PERFORATOR,,KEYBOARD PERFORATOR,"Presented by The Eastern Associated Telegraph Companies. The object of this instrument is to enable the cable companies to prepare the perforated tape used in the automatic transmission of telegrams. It produces the telegraph tape at a far higher speed than either the signal key perforator or the ordinary “two-hand” perforator by reason of the fact that the perforation of a letter is completed by a single depression of the appropriate lever, whereas in other instruments each body physical movement on the part of the operator, e.g. a letter H in the Morse code, involving four distinct impulses on the ordinary perforator, is completed in a single impulse on the keyboard perforator.",,,"[{'name': 'The Eastern Associated Telegraph Companies', 'role': 'presenter'}]",,,,,"The object of this instrument is to enable the cable companies to prepare the perforated tape used in the automatic transmission of telegrams. It produces the telegraph tape at a far higher speed than either the signal key perforator or the ordinary “two-hand” perforator by reason of the fact that the perforation of a letter is completed by a single depression of the appropriate lever, whereas in other instruments each body physical movement on the part of the operator, e.g. a letter H in the Morse code, involving four distinct impulses on the ordinary perforator, is completed in a single impulse on the keyboard perforator.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['""two-hand""']}"
67,1902,1925-289,Whole,N/A,SIGNAL KEY PERFORATOR,,SIGNAL KEY PERFORATOR,"Presented by The Eastern Associated Telegraph Companies. This instrument was designed in 1902 to prepare the perforated tape used in the automatic transmission of telegrams. The feature of this instrument is that the perforating mechanism is controlled by the same type of hand key as is used for direct hand transmission and with which, therefore, all cable operators are familiar. As the manipulation of the hand key calls for less exertion than is the case with the ordinary two-hand operated perforator, the instrument is specially suitable for use at tropical stations.",,,"[{'name': 'The Eastern Associated Telegraph Companies', 'role': 'presenter'}]",,1902,,,"This instrument was designed in 1902 to prepare the perforated tape used in the automatic transmission of telegrams. The feature of this instrument is that the perforating mechanism is controlled by the same type of hand key as is used for direct hand transmission and with which, therefore, all cable operators are familiar. As the manipulation of the hand key calls for less exertion than is the case with the ordinary two-hand operated perforator, the instrument is specially suitable for use at tropical stations.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
68,,1925-188,Whole,N/A,DIPPER RELAY,donated,DIPPER RELAY,"This is an instrument designed to receive signals attenuated after transmission through a long submarine cable and to restore them to their original strength before retransmission through a second cable. The signal currents pass through a coil delicately suspended in a magnetic field. The coil makes a small angular movement in one direction for a dash and in the opposite direction for a Morse dot. At the same time, one or other of two fine platinum wire electrodes to which the coil is harnessed dip into an acid bath and thus complete a local circuit through the “dot” or “dash” retransmitting relays.",,acid bath,"[{'name': 'The Eastern Associated Telegraph Companies', 'role': 'presenter'}]",[],,platinum wire,[],"an instrument designed to receive signals attenuated after transmission through a long submarine cable and to restore them to their original strength before retransmission through a second cable. The signal currents pass through a coil delicately suspended in a magnetic field. The coil makes a small angular movement in one direction for a dash and in the opposite direction for a Morse dot. At the same time, one or other of two fine platinum wire electrodes to which the coil is harnessed dip into an acid bath and thus complete a local circuit through the “dot” or “dash” retransmitting relays.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
69,SLIDING PRONG (LONG PRONG),1925-290,Whole,N/A,,,SLIDING PRONG,Used for sand and muddy bottoms when cable embedded.,,,[],[],,mild steel;malleable cast steel,4 1/4 cwt,Used for sand and muddy bottoms when cable embedded.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
70,SLIDING PRONG (SHORT PRONG),1925-291,Whole,N/A,,,SLIDING PRONG,"Constructed of mild steel. Used principally on stiff and shingle bottoms. Length, 4 ft. 11 in. Number of arms, four. Weight, 3 cwt.",,,[],[],,mild steel,"Length, 4 ft. 11 in.; Weight, 3 cwt.",Used principally on stiff and shingle bottoms.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
71,79,1925-292,Whole,N/A,UMBRELLA GRAPNEL,,UMBRELLA GRAPNEL,An actual grapnel of this type is shown under Cat. No. 79. Inv. 1925-292.,,,[],,,,,,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
72,,1925-293,Whole,5,,,RENNIE GRAPNEL (CHAIN FORMATION),"Forged of mild steel, consisting of one blank link and four links with double prongs. Used on rocky and hard bottoms.",,,[],,,mild steel,"Weight, 2 cwt.; Length, 10 ft. 4 in.",Used on rocky and hard bottoms.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['cwt.']}"
73,,1925-294,Whole,N/A,GIFFORD GRAPNEL,,GIFFORD GRAPNEL,"This grapnel, which consists of eight sections shackled together, is so arranged that two prongs are always in working direction for hooking cable. The weight complete is 2 cwt. 2 qrs. 24 lb.; the over-all length, 13 ft. 4 in. It has been found serviceable in most sea-bottom formations, but particularly on rocky or coral bottoms.",,,[],[],,[],"['2 cwt. 2 qrs. 24 lb.', '13 ft. 4 in.']","This grapnelis so arranged that two prongs are always in working direction for hooking cable. It has been found serviceable in most sea-bottom formations, but particularly on rocky or coral bottoms.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
74,,1925-295,Whole,N/A,MURPHY GRAPNEL,,MURPHY GRAPNEL,"Made of malleable cast steel. Used in sections shackled together, 2 1/2 cwt. each section. Length complete, 16 ft. For use on rocky bottom.",,,[],,,cast steel,2 1/2 cwt.;16 ft.,For use on rocky bottom.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
75,,1925-296,Whole,N/A,,,LONG PRONG GRAPNEL,"Made of mild steel. Used on a soft bottom, sand or mud. Weight, 3 cwt. With five prongs welded on base of shank.",,,[],[],,mild steel,3 cwt,"Used on a soft bottom, sand or mud.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['cwt']}"
76,1925-297,,Whole,N/A,,,MUSHROOM ANCHORS,"For mooring mark buoys to denote approximate position of cable during repair. Constructed of mild steel shank with cast iron basin. Weights, 1 to 5 cwt.",,,[],[],,mild steel;cast iron,"Weights, 1 to 5 cwt.",For mooring mark buoys to denote approximate position of cable during repair.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['cwt.']}"
77,1925-298,,Whole,N/A,ORDINARY CENTIPEDE,,ORDINARY CENTIPEDE,For use on hard bottoms in moderate depths.,,,[],[],,,"Weight, 3 cwt.; Length, 5 ft.",For use on hard bottoms in moderate depths.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
78,,1925-299,Whole,N/A,BOLTED PRONG (COLES) GRAPNEL,,BOLTED PRONG (COLES) GRAPNEL,"Improved type of centipede with removable prongs. Weight, 2½ cwt. For use on hard bottoms.",,,"[{'name': 'Coles', 'role': 'inventor'}]",,,,2½ cwt,Improved type of centipede with removable prongs. For use on hard bottoms.,,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['cwt']}"
79,,1925-175,Whole,N/A,,donated,UMBRELLA GRAPNEL,"This grapnel is utilised for hooking cable lying in rough, rocky or coral bottoms. The shield or apron is provided to prevent the possibility of damage to prongs during progress of operations.",,,"[{'name': 'The Eastern Telegraph Co., Ltd.', 'role': 'presenter'}]",[],,[],"['2½ cwt.', '4 ft. 2 in.']","This grapnel is utilised for hooking cable lying in rough, rocky or coral bottoms. The shield or apron is provided to prevent the possibility of damage to prongs during progress of operations.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
80,,1925-172,Whole,N/A,PLUMPER LEAD,donated,PLUMPER LEAD,"For use in obtaining small samples, more especially where rocky bottom is thought to be existent. Tallow is inserted in tube to enable samples to adhere.",,,"[{'name': 'The Eastern Telegraph Co., Ltd.', 'role': 'presenter'}]",,,['Tallow'],,"For use in obtaining small samples, more especially where rocky bottom is thought to be existent. Tallow is inserted in tube to enable samples to adhere.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
81,,1925-173,Whole,N/A,TRAP PLUMBER LEAD,donated,TRAP PLUMBER LEAD,"This has been devised for the purpose of securing a larger sample of sea bottom than is usually obtained. A tube runs through the centre of the lead with a valve at each end. On the lead striking the bottom, the impact forces the deposit into the tube and opens the valves, which close automatically directly the lead is hauled up, thus retaining the sample.",,,"[{'name': 'Eastern Telegraph Co., Ltd.', 'role': 'presenter'}]",,,['lead'],,"This has been devised for the purpose of securing a larger sample of sea bottom than is usually obtained. A tube runs through the centre of the lead with a valve at each end. On the lead striking the bottom, the impact forces the deposit into the tube and opens the valves, which close automatically directly the lead is hauled up, thus retaining the sample.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
82,,1925-174,Whole,N/A,DETACHABLE SOUNDING SHOT AND TUBE,donated,DETACHABLE SOUNDING SHOT AND TUBE,"Presented by The Eastern Telegraph Co., Ltd. For use in depths over 600 fathoms. As the gear is lowered, the cap of the tube is held clear of the end. On impact the tube collects sample of bottom, the detaching hook releases shot, which capsizes, and the tube is raised clear of shot, as shown in sketch.",,,"[{'name': 'The Eastern Telegraph Co., Ltd.', 'role': 'presenter'}]",,,,over 600 fathoms,"For use in depths over 600 fathoms. As the gear is lowered, the cap of the tube is held clear of the end. On impact the tube collects sample of bottom, the detaching hook releases shot, which capsizes, and the tube is raised clear of shot, as shown in sketch.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
83,1924,1924-769,Part,N/A,THE 1924 ATLANTIC CABLE,donated,Telescopic Specimen,"This is a portion of the submarine cable laid between New York and the Azores for the Western Union Telegraph Co. It is continuously loaded with a new magnetic alloy, developed by the Western Electric Co., which strengthens the magnetic field 2,000 times. It represents the first radical change in submarine cable construction for more than 50 years. In contrast to the other electrical industries, the development of submarine cables has been slow and conservative, owing to the great expense involved in any large-scale experiments. In 1887 the late Oliver Heaviside investigated the problems raised by the large capacity of long cables, and showed how the effects could be counteracted by the insertion of loading coils. In 1899 the suggestion was taken up by Pupin, who gave practical details for this method, but it was not until 1906 that the first Pupinised underwater cable was laid, in Lake Constance. In 1902 it was proposed by Krarup for loading the cable continuously by wrapping an iron wire round the copper conductor, but the losses in ordinary iron were found to offset the gains, so that the method was never extensively used, while it was found impossible to surmount the mechanical difficulties of jointing, &c., for the use of Pupin coils in deep-sea cables. The discovery of “Permalloy,” a heat-treated nickel-iron alloy having a permeability 2,000 as great as ordinary iron, has made it possible to revert to continuous loading. The alloy is made in the form of tape, 6/100ths in. thick, and is wound immediately over the copper core. An experimental length of 120 miles of cable loaded in this manner was submerged to a depth of 2½ miles at Bermuda on the 13th October, 1923, and this having proved entirely satisfactory, the full 2,300 miles necessary for an Atlantic cable were manufactured forthwith. The counteraction of capacity effect given by the new form of loading has resulted in a manifold increase in the traffic capacity, while it is stated that there is no limit to the length of cable which could now be operated without intermediate relays. The possibilities in the Pacific Ocean are greater than in the Atlantic, as fewer facilities exist there already. Inv.",,,"[{'name': 'The Telegraph Construction and Maintenance Co.', 'role': 'Presented by'}, {'name': 'Western Union Telegraph Co.', 'role': 'associated with'}, {'name': 'Western Electric Co.', 'role': 'developed by'}, {'name': 'Oliver Heaviside', 'role': 'investigated'}, {'name': 'Pupin', 'role': 'suggested'}, {'name': 'Krarup', 'role': 'proposed'}]","['New York', 'Azores', 'Lake Constance', 'Bermuda', 'Pacific Ocean', 'Atlantic Ocean']",,"['magnetic alloy', 'nickel-iron alloy', 'iron wire', 'copper conductor', 'copper core']","['2,000 times', '50 years', '6/100ths in.', '120 miles', '2½ miles', '13th October, 1923', '2,300 miles']","['It represents the first radical change in submarine cable construction for more than 50 years.', 'It is continuously loaded with a new magnetic alloy, developed by the Western Electric Co., which strengthens the magnetic field 2,000 times.', 'In contrast to the other electrical industries, the development of submarine cables has been slow and conservative, owing to the great expense involved in any large-scale experiments.', 'The counteraction of capacity effect given by the new form of loading has resulted in a manifold increase in the traffic capacity, while it is stated that there is no limit to the length of cable which could now be operated without intermediate relays.', 'The possibilities in the Pacific Ocean are greater than in the Atlantic, as fewer facilities exist there already.']",,1924,"{'count': 0, 'terms': []}","{'count': 2, 'terms': ['late Oliver Heaviside', 'Pupinised']}"
84,,1884-184,Whole,N/A,INSULATORS,loaned,Insulators,"Several insulators of patterns used between 1837 and 1847 are shown, on a pole of the type used by Sir W. F. Cooke. (a) Iron wire, and (b) three-strand copper wire, both passing through Cooke's original goose-quill insulators, used on the line between Paddington and West Drayton, 1838–9. (c) Cooke and Wheatstone's original ring insulator, 1840. (d) Double cone insulator original form, 1845. (e) Double shed insulator (1847), in which the hook that carries the line wire is insulated by mastic cement in a cavity at the top of the insulator. (f) Split form of double cone insulator, used for replacing broken ones.",,,"[{'name': 'Sir W. F. Cooke', 'role': 'user'}, {'name': 'Cooke and Wheatstone', 'role': 'maker'}]",[],"['1837-1847', '1838-1839', '1840', '1845', '1847']","['Iron wire', 'copper wire', 'mastic cement']",[],Used for replacing broken ones.,,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
85,1850,1915-438,Whole,N/A,WALKER'S DOUBLE CONE INSULATOR,donated,DOUBLE CONE INSULATOR,"This brown earthenware insulator was, in practice, threaded on to the conductor, and secured to its support by a staple which passed round the central groove. This type of insulator was used by the inventor, Mr. C. V. Walker, on the telegraph lines of the South Eastern Railway, in succession to Cooke's barrel type, in 1850, and remained in service until 1878.",,,"[{'name': 'C. V. Walker', 'role': 'inventor'}, {'name': 'H.M. Postmaster-General', 'role': 'donor'}]",['South Eastern Railway'],1850,['earthenware'],,"This type of insulator was used by the inventor, Mr. C. V. Walker, on the telegraph lines of the South Eastern Railway, in succession to Cooke's barrel type, in 1850, and remained in service until 1878.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['telegraph lines']}"
86,,1915-256,Whole,2,GLASS INSULATORS,donated,GLASS INSULATORS,"These are two glass insulators of an early pattern. Glass was found to be unsuitable material for use in this country owing to its brittleness and the condensation of films of moisture on its surface. It is, however, used to a considerable extent in America.",,,"[{'name': 'H.M. Postmaster-General', 'role': 'donor'}]",['America'],,['Glass'],,"Glass was found to be unsuitable material for use in this country owing to its brittleness and the condensation of films of moisture on its surface. It is, however, used to a considerable extent in America.",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
87,,1876-1329; 1888-210-1,Whole,N/A,VACUUM LIGHTNING ARRESTERS,loaned,VACUUM LIGHTNING ARRESTERS,"Arresters are designed to carry away the great rush of current that results from a lightning flash near a line, and so prevent injury to the operators or the instruments. The charge in a line from lightning is of such potential that it will leap air gaps or other resistances that are quite impassable to the battery current, and it is upon this difference that the action of most arresters relies. The vacuum arrester was invented by Mr. C. F. Varley in 1847, although not patented till 1861, and is for the protection of an underground line connected with an overhead one. From the line, wire is led to platinum terminals fixed into a glass globe, in which is also a wire connected to the earth. The line terminals end in points close to the earth wire, and by exhausting the air from the globe the resistance of the gap is so reduced as to leave a ready path for high-tension electricity. (a) This form of arrester was brought out by Mr. Varley about 1856, and is designed for protecting six line wires. It consists of six metal points, each one connected to a line wire, and fixed radially in close proximity to a ring connected to earth; the whole is covered with a glass bell-jar (missing), under which probably contained a chemical that absorbed the gas in the bell, and the other mercury, which acted as a barometer column. (b) This is a smaller and modern form of the vacuum arrester (a), and is intended for a single line.",,,"[{'name': 'C. F. Varley', 'role': 'inventor'}, {'name': 'C. F. Varley', 'role': 'inventor'}, {'name': 'Mr. Varley', 'role': 'inventor'}]",,1847; 1861; 1856; 1876; 1888,platinum; glass; mercury,,"Arresters are designed to carry away the great rush of current that results from a lightning flash near a line, and so prevent injury to the operators or the instruments. The charge in a line from lightning is of such potential that it will leap air gaps or other resistances that are quite impassable to the battery current, and it is upon this difference that the action of most arresters relies. The vacuum arrester was invented by Mr. C. F. Varley in 1847, although not patented till 1861, and is for the protection of an underground line connected with an overhead one. From the line, wire is led to platinum terminals fixed into a glass globe, in which is also a wire connected to the earth. The line terminals end in points close to the earth wire, and by exhausting the air from the globe the resistance of the gap is so reduced as to leave a ready path for high-tension electricity. (a) This form of arrester was brought out by Mr. Varley about 1856, and is designed for protecting six line wires. It consists of six metal points, each one connected to a line wire, and fixed radially in close proximity to a ring connected to earth; the whole is covered with a glass bell-jar (missing), under which probably contained a chemical that absorbed the gas in the bell, and the other mercury, which acted as a barometer column. (b) This is a smaller and modern form of the vacuum arrester (a), and is intended for a single line.",,1847,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
