RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
64,7,3,1,2,1,0,1,0,1,0,0,0,3,1,1,0,"{""object_names"": [""CABLE DRUM RELAY""], ""makers"": [""S. G. Brown, Esq., F.R.S.""], ""organisations/institutions"": [""The Eastern Associated Telegraph Companies""], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""receives signals attenuated after transmission through a long submarine cable, and restores them to their original strength before retransmission through a second cable."", ""The signal currents pass through a coil delicately suspended in a strong magnetic field. The automatic transmitter (i.e. a battery reverser operated by perforated tape) at the distant end of the cable causes the received currents to traverse the coil in one direction for a Morse dot and in the opposite direction for a Morse dot. Thus the coil makes a small angular movement either to right or left, and a contact-making pointer to which it is harnessed is deflected on to one or other of two silver discs and thereby closes the local circuit of the dot or dash retransmitting relay."", ""method of eliminating friction between the pointer and the adjacent silver contacts by rotating the latter at a moderate speed through the medium of a small electric motor. Without this device the minute forces of the signal currents would not suffice to move the pointer.""], ""other"": [""Cat. No. 68, Dipper Relay""]}","{""object_names"": [""Drum cable relay"", ""Telecommunications relay; relay""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Drum cable relay""], ""other"": []}"
65,7,3,1,2,1,0,1,0,1,0,0,0,2,0,1,1,"{""object_names"": [""EARLY FORM OF MUIRHEAD TRANSMITTER""], ""makers"": [""Muirhead""], ""organisations/institutions"": [""The Eastern Associated Telegraph Companies""], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""one of the first types of automatic signal transmitters to be employed by the cable companies as a substitute for the manual transmission of telegrams""], ""other"": [""Inv. 1925-184""]}","{""object_names"": [""Muirhead pattern C/C transmitter"", ""transmitter""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": [""Telecommunications""]}"
66,8,7,2,3,0,1,1,0,1,1,0,0,3,1,1,1,"{""object_names"": [""signal key perforator"", ""ordinary \u201ctwo-hand\u201d perforator""], ""makers"": [], ""organisations/institutions"": [""The Eastern Associated Telegraph Companies""], ""dates"": [], ""places"": [], ""descriptions"": [""The object of this instrument is to enable the cable companies to prepare the perforated tape used in the automatic transmission of telegrams. It produces the telegraph tape at a far higher speed than either the signal key perforator or the ordinary \u201ctwo-hand\u201d perforator by reason of the fact that the perforation of a letter is completed by a single depression of the appropriate lever, whereas in other instruments each body physical movement on the part of the operator, e.g. a letter H in the Morse code, involving four distinct impulses on the ordinary perforator, is completed in a single impulse on the keyboard perforator.""], ""other"": [""Inv. 1925-187""]}","{""object_names"": [""keyboard perforator (brass plate on object states: \""ETC keyboard perforator Judd and Fraser's patent No. 24624/99\"")"", ""Telecommunications keyboard""], ""makers"": [""Judd and Fraser""], ""organisations/institutions"": [], ""dates"": [""24624/99""], ""places"": [], ""descriptions"": [""keyboard""], ""other"": [""No. 24624/99""]}"
67,9,3,1,1,0,0,1,0,2,0,1,0,3,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""The Eastern Associated Telegraph Companies""], ""dates"": [""1902"", ""1925-289""], ""places"": [""tropical stations""], ""descriptions"": [""This instrument was designed in 1902 to prepare the perforated tape used in the automatic transmission of telegrams."", ""The feature of this instrument is that the perforating mechanism is controlled by the same type of hand key as is used for direct hand transmission and with which, therefore, all cable operators are familiar."", ""As the manipulation of the hand key calls for less exertion than is the case with the ordinary two-hand operated perforator, the instrument is specially suitable for use at tropical stations.""], ""other"": [""Presented by""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""(4 pieces and key)"", ""Telecommunications perforator; perforator""], ""other"": []}"
68,11,3,1,1,1,0,1,0,1,0,0,0,6,2,1,0,"{""object_names"": [], ""makers"": [""The Eastern Associated Telegraph Companies""], ""organisations/institutions"": [], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""instrument designed to receive signals attenuated after transmission through a long submarine cable and to restore them to their original strength before retransmission through a second cable"", ""The signal currents pass through a coil delicately suspended in a magnetic field"", ""The coil makes a small angular movement in one direction for a dash and in the opposite direction for a Morse dot"", ""one or other of two fine platinum wire electrodes to which the coil is harnessed dip into an acid bath"", ""complete a local circuit through the \u201cdot\u201d or \u201cdash\u201d retransmitting relays"", ""This is an instrument designed to receive signals attenuated after transmission through a long submarine cable""], ""other"": [""Inv. 1925-188""]}","{""object_names"": [""Dipper relay""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications relay"", ""relay""], ""other"": []}"
69,7,4,1,1,0,0,0,1,1,0,0,0,4,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-290""], ""places"": [], ""descriptions"": [""Used for sand and muddy bottoms when cable embedded"", ""Constructed of mild steel"", ""four malleable cast steel arms"", ""Weight 4 1/4 cwt""], ""other"": [""Inv.""]}","{""object_names"": [""Model of sliding prong (long prong) with four arms""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model""], ""other"": [""model""]}"
70,7,5,1,1,0,0,0,1,1,0,0,0,4,3,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-291""], ""places"": [], ""descriptions"": [""Constructed of mild steel."", ""Used principally on stiff and shingle bottoms."", ""Length, 4 ft. 11 in."", ""Number of arms, four.""], ""other"": [""Weight, 3 cwt.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model"", ""model""], ""other"": []}"
71,4,3,1,1,0,0,0,0,1,0,0,0,1,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-292""], ""places"": [], ""descriptions"": [""An actual grapnel of this type is shown under Cat. No.""], ""other"": [""Cat. No. 79""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model; model""], ""other"": []}"
72,8,3,1,1,0,0,0,1,1,0,0,0,3,1,3,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-293""], ""places"": [], ""descriptions"": [""Forged of mild steel, consisting of one blank link and four links with double prongs."", ""Used on rocky and hard bottoms."", ""chain formation""], ""other"": [""2 cwt"", ""10 ft. 4 in."", ""Rennie grapnel""]}","{""object_names"": [""Model of Rennie grapnel (chain formation)""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model""], ""other"": []}"
73,8,3,1,1,0,0,0,0,1,0,1,0,4,2,1,0,"{""object_names"": [""GIFFORD GRAPNEL""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-294""], ""places"": [""sea-bottom""], ""descriptions"": [""consists of eight sections shackled together"", ""so arranged that two prongs are always in working direction for hooking cable"", ""found serviceable in most sea-bottom formations, but particularly on rocky or coral bottoms""], ""other"": [""2 cwt. 2 qrs. 24 lb.; the over-all length, 13 ft. 4 in.""]}","{""object_names"": [""Model of Gifford grapnel""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model"", ""model""], ""other"": []}"
74,7,5,1,1,0,0,0,1,1,0,0,0,4,3,1,0,"{""object_names"": [""MURPHY GRAPNEL""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-295""], ""places"": [], ""descriptions"": [""Made of malleable cast steel"", ""Used in sections shackled together"", ""2 1/2 cwt. each section"", ""Length complete, 16 ft."", ""For use on rocky bottom""], ""other"": [""Inv. 1925-295""]}","{""object_names"": [""Model of Murphy grapnel""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model"", ""model""], ""other"": []}"
75,6,5,1,1,0,0,0,1,1,0,0,0,3,3,1,0,"{""object_names"": [""LONG PRONG GRAPNEL""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-296""], ""places"": [], ""descriptions"": [""Made of mild steel."", ""Used on a soft bottom, sand or mud."", ""With five prongs welded on base of shank.""], ""other"": [""Weight, 3 cwt.""]}","{""object_names"": [""Model of long prong grapnel with five prongs""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model; model""], ""other"": []}"
76,6,4,1,1,0,0,0,0,1,0,0,0,3,3,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-297""], ""places"": [], ""descriptions"": [""For mooring mark buoys to denote approximate position of cable during repair."", ""Constructed of mild steel shank with cast iron basin."", ""Weights, 1 to 5 cwt.""], ""other"": [""MUSHROOM ANCHORS""]}","{""object_names"": [""Model of mushroom anchor for mooring mark buoys""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model; model""], ""other"": []}"
77,6,4,1,3,0,0,0,0,1,0,0,0,2,1,2,0,"{""object_names"": [""ORDINARY CENTIPEDE""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925-298""], ""places"": [], ""descriptions"": [""For use on hard bottoms in moderate depths.""], ""other"": [""Weight, 3 cwt."", ""Length, 5 ft.""]}","{""object_names"": [""Model of ordinary centipede"", ""Model of ordinary centipede"", ""Telecommunications model; model""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""model""], ""other"": []}"
78,7,3,1,1,1,0,0,0,1,0,0,0,3,2,1,0,"{""object_names"": [], ""makers"": [""COLES""], ""organisations/institutions"": [], ""dates"": [""1925-299""], ""places"": [], ""descriptions"": [""Improved type of centipede with removable prongs"", ""Weight, 2\u00bd cwt"", ""For use on hard bottoms""], ""other"": [""GRAPNEL""]}","{""object_names"": [""Model of bolted prong (Coles) grapnel""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications model; model""], ""other"": []}"
79,8,7,1,1,0,0,1,1,1,0,0,0,3,3,2,2,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""hooking cable lying in rough, rocky or coral bottoms"", ""shield or apron is provided to prevent the possibility of damage to prongs during progress of operations""], ""other"": [""2\u00bd cwt"", ""4 ft. 2 in.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""An implement for recovering submerged cable.""], ""other"": []}"
80,7,4,1,4,0,0,1,0,1,0,0,0,3,0,1,0,"{""object_names"": [""PLUMPER LEAD""], ""makers"": [], ""organisations/institutions"": [""The Eastern Telegraph Co., Ltd.""], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""For use in obtaining small samples, more especially where rocky bottom is thought to be existent."", ""Tallow is inserted in tube to enable samples to adhere."", ""Presented by The Eastern Telegraph Co., Ltd.""], ""other"": [""Inv. 1925-172""]}","{""object_names"": [""Sounding plumper lead"", ""Telecommunications sounding plumper"", ""sounding plumper""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [], ""other"": []}"
81,8,4,1,3,0,0,1,0,1,0,1,0,3,1,1,0,"{""object_names"": [""TRAP PLUMBER LEAD""], ""makers"": [], ""organisations/institutions"": [""Eastern Telegraph Co., Ltd.""], ""dates"": [""1925-173""], ""places"": [""sea bottom""], ""descriptions"": [""This has been devised for the purpose of securing a larger sample of sea bottom than is usually obtained."", ""A tube runs through the centre of the lead with a valve at each end. On the lead striking the bottom, the impact forces the deposit into the tube and opens the valves, which close automatically directly the lead is hauled up, thus retaining the sample."", ""Telecommunications""], ""other"": [""Inv.""]}","{""object_names"": [""Sounding trap lead"", ""sounding trap lead"", ""sounding trap""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications sounding trap""], ""other"": []}"
82,9,4,1,3,0,0,1,0,1,0,0,0,5,1,1,0,"{""object_names"": [""DETACHABLE SOUNDING SHOT AND TUBE""], ""makers"": [], ""organisations/institutions"": [""The Eastern Telegraph Co., Ltd.""], ""dates"": [""1925""], ""places"": [], ""descriptions"": [""For use in depths over 600 fathoms."", ""As the gear is lowered, the cap of the tube is held clear of the end."", ""On impact the tube collects sample of bottom, the detaching hook releases shot, which capsizes, and the tube is raised clear of shot, as shown in sketch."", ""sketch""], ""other"": [""Inv. 1925-174""]}","{""object_names"": [""Sounding shot and tube"", ""Telecommunications sounding shot"", ""sounding shot""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications""], ""other"": []}"
83,27,5,2,2,2,0,4,0,5,1,4,0,7,2,3,0,"{""object_names"": [""1924 Atlantic Cable""], ""makers"": [""The Telegraph Construction and Maintenance Co."", ""Western Electric Co.""], ""organisations/institutions"": [""Western Union Telegraph Co."", ""Oliver Heaviside"", ""Pupin"", ""Krarup""], ""dates"": [""1887"", ""1899"", ""1902"", ""1906"", ""1923""], ""places"": [""New York"", ""Azores"", ""Lake Constance"", ""Bermuda"", ""Pacific Ocean""], ""descriptions"": [""portion of the submarine cable"", ""continuously loaded with a new magnetic alloy"", ""strengthens the magnetic field 2,000 times"", ""first radical change in submarine cable construction for more than 50 years"", ""development of submarine cables has been slow and conservative"", ""great expense involved in any large-scale experiments"", ""investigated the problems raised by the large capacity of long cables, and showed how the effects could be counteracted by the insertion of loading coils"", ""gave practical details for this method"", ""first Pupinised underwater cable was laid"", ""proposed for loading the cable continuously by wrapping an iron wire round the copper conductor"", ""losses in ordinary iron were found to offset the gains, so that the method was never extensively used"", ""found impossible to surmount the mechanical difficulties of jointing, &c., for the use of Pupin coils in deep-sea cables"", ""Discovery of \u201cPermalloy,\u201d a heat-treated nickel-iron alloy having a permeability 2,000 as great as ordinary iron, has made it possible to revert to continuous loading"", ""alloy is made in the form of tape, 6/100ths in. thick, and is wound immediately over the copper core"", ""experimental length of 120 miles of cable loaded in this manner was submerged to a depth of 2\u00bd miles"", ""having proved entirely satisfactory, the full 2,300 miles necessary for an Atlantic cable were manufactured forthwith"", ""counteraction of capacity effect given by the new form of loading has resulted in a manifold increase in the traffic capacity"", ""there is no limit to the length of cable which could now be operated without intermediate relays"", ""possibilities in the Pacific Ocean are greater than in the Atlantic, as fewer facilities exist there already""], ""other"": [""Inv. 1924-769"", ""magnetic alloy"", ""Permalloy""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications cable"", ""cable""], ""other"": []}"
84,23,4,6,1,2,0,1,0,6,0,2,0,5,2,1,1,"{""object_names"": [""Cooke's original goose-quill insulators"", ""Cooke and Wheatstone's original ring insulator"", ""Double cone insulator"", ""Double shed insulator"", ""Split form of double cone insulator""], ""makers"": [""H.M. Postmaster-General"", ""Sir W. F. Cooke""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1838\u20139"", ""1837 and 1847"", ""1840"", ""1845"", ""1847""], ""places"": [""Paddington"", ""West Drayton""], ""descriptions"": [""insulators of patterns used between 1837 and 1847"", ""pole of the type used by Sir W. F. Cooke"", ""Iron wire"", ""three-strand copper wire"", ""used on the line between Paddington and West Drayton"", ""in which the hook that carries the line wire is insulated by mastic cement in a cavity at the top of the insulator"", ""used for replacing broken ones""], ""other"": [""Inv. 1884-184""]}","{""object_names"": [""insulators for aerial lines""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Five specimens of old insulators for aerial lines mounted on a wooden post"", ""Telecommunications specimens""], ""other"": [""specimens""]}"
85,11,6,1,1,1,0,2,1,2,1,1,0,3,1,1,2,"{""object_names"": [""WALKER'S DOUBLE CONE INSULATOR""], ""makers"": [""H.M. Postmaster-General""], ""organisations/institutions"": [""South Eastern Railway"", ""Cooke""], ""dates"": [""1850"", ""1878""], ""places"": [""South Eastern Railway""], ""descriptions"": [""brown earthenware insulator"", ""threaded on to the conductor, and secured to its support by a staple which passed round the central groove"", ""used by the inventor, Mr. C. V. Walker, on the telegraph lines of the South Eastern Railway, in succession to Cooke's barrel type""], ""other"": [""Mr. C. V. Walker""]}","{""object_names"": [""Walker's double cone insulator""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""c.1850""], ""places"": [], ""descriptions"": [""A type of insulator used on early telegraph lines.""], ""other"": [""SMG 1915-438""]}"
86,8,7,1,1,0,1,1,1,1,0,1,1,3,2,1,1,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1915-256""], ""places"": [""this country""], ""descriptions"": [""early pattern"", ""unsuitable material for use in this country owing to its brittleness and the condensation of films of moisture on its surface"", ""used to a considerable extent in America""], ""other"": []}","{""object_names"": [], ""makers"": [""James Gibb""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""United Kingdom""], ""descriptions"": [""Insulators are made of glass, and are used to support telegraph wires.""], ""other"": [""glass insulators""]}"
87,15,6,2,2,1,1,1,0,4,1,0,0,5,2,2,0,"{""object_names"": [""VACUUM LIGHTNING ARRESTERS"", ""vacuum arrester""], ""makers"": [""C. F. Varley""], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1847"", ""1861"", ""1856"", ""1876-1329""], ""places"": [], ""descriptions"": [""Arresters are designed to carry away the great rush of current that results from a lightning flash near a line, and so prevent injury to the operators or the instruments."", ""The charge in a line from lightning is of such potential that it will leap air gaps or other resistances that are quite impassable to the battery current, and it is upon this difference that the action of most arresters relies."", ""This form of arrester was brought out by Mr. Varley about 1856, and is designed for protecting six line wires. It consists of six metal points, each one connected to a line wire, and fixed radially in close proximity to a ring connected to earth; the whole is covered with a glass bell-jar (missing), under which probably contained a chemical that absorbed the gas in the bell, and the other mercury, which acted as a barometer column."", ""This is a smaller and modern form of the vacuum arrester (a), and is intended for a single line."", ""for the protection of an underground line connected with an overhead one.""], ""other"": [""Inv. 1876-1329"", ""1888-210-1""]}","{""object_names"": [""lightning protector"", ""Telecommunications lightning protector""], ""makers"": [""Varley""], ""organisations/institutions"": [], ""dates"": [""1856""], ""places"": [], ""descriptions"": [""Telecommunications lightning protector"", ""lightning protector""], ""other"": []}"
88,16,5,3,1,1,1,1,0,3,1,0,0,6,2,2,0,"{""object_names"": [""VACUUM LIGHTNING ARRESTERS"", ""vacuum arrester"", ""vacuum lightning arrester""], ""makers"": [""C. F. Varley""], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1847"", ""1856"", ""1861""], ""places"": [], ""descriptions"": [""designed to carry away the great rush of current that results from a lightning flash near a line, and so prevent injury to the operators or the instruments"", ""The charge in a line from lightning is of such potential that it will leap air gaps or other resistances that are quite impassable to the battery current, and it is upon this difference that the action of most arresters relies."", ""for the protection of an underground line connected with an overhead one."", ""From the line, wire is led to platinum terminals fixed into a glass globe, in which is also a wire connected to the earth. The line terminals end in points close to the earth wire, and by exhausting the air from the globe the resistance of the gap is so reduced as to leave a ready path for high-tension electricity."", ""This form of arrester was brought out by Mr. Varley about 1856, and is designed for protecting six line wires. It consists of six metal points, each one connected to a line wire, and fixed radially in close proximity to a ring connected to earth; the whole is covered with a glass bell-jar (missing), under which probably contained a chemical that absorbed the gas in the bell, and the other mercury, which acted as a barometer column."", ""This is a smaller and modern form of the vacuum arrester (a), and is intended for a single line.""], ""other"": [""Inv. 1876-1329"", ""1888-210-1""]}","{""object_names"": [""Varley's globe vacuum lightning protector""], ""makers"": [""Varley""], ""organisations/institutions"": [], ""dates"": [""1861""], ""places"": [], ""descriptions"": [""Telecommunications lightning protector"", ""lightning protector""], ""other"": []}"
89,11,5,1,1,1,1,2,0,1,1,0,0,5,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""The Institution of Electrical Engineers""], ""dates"": [], ""places"": [], ""descriptions"": [""This lightning protector, which was patented in 1866 by C. and S. A. Varley, is a duplicate of one shown in the \""Wireless Telegraphy and Telephony Section\"" (See Part II of this Catalogue, Exhibit No 21)."", ""The apparatus, which is not only a lightning arrester, but exhibits also the properties of a wireless coherer,"", ""consists of two copper points, nearly touching each other, set in a small box filled with powdered carbon."", ""In the patent specification, it is mentioned that \""powdered conducting matter offers great resistance to a current of moderate tension, but offers little resistance to a current of high tension.\""""], ""other"": [""Inv 1923-269""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Telecommunications lightning protector; lightning protector""], ""other"": []}"
90,11,6,1,2,1,1,1,0,2,0,0,0,5,2,1,1,"{""object_names"": [""OIL CUP INSULATOR""], ""makers"": [""Johnson & Phillips's Patent""], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1876""], ""places"": [], ""descriptions"": [""This white porcelain insulator was suspended from the arm of the pole."", ""The cup is intended to contain an insulating fluid, preferably a hydrocarbon."", ""The dished cover, which projects beyond the edge of the insulator, protects the contents from dust and rain."", ""The cover rotates round the bolt by the action of the wind upon the metal vane (broken off)."", ""This is intended to prevent leakage of current due to cobwebs bridging the surface of the insulator.""], ""other"": [""No. 3534""]}","{""object_names"": [""White porcelain drop insulator"", ""Telecommunications drop insulator""], ""makers"": [""Johnson and Phillips Limited""], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""White porcelain drop insulator, with gal. iron hood""], ""other"": [""drop insulator""]}"
91,7,4,1,1,1,0,1,1,1,0,0,0,2,1,1,1,"{""object_names"": [], ""makers"": [""H.M. Postmaster-General""], ""organisations/institutions"": [], ""dates"": [""1915-261""], ""places"": [], ""descriptions"": [""early double-shed insulator"", ""a material which was found to be unsuitable owing to deterioration of its surface when exposed to all weathers""], ""other"": []}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Insulator""], ""other"": [""SMG_0000495""]}"
92,10,4,1,3,0,0,1,0,1,0,0,0,6,1,1,0,"{""object_names"": [""PLATE LIGHTNING ARRESTERS""], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1911""], ""places"": [], ""descriptions"": [""brass plate lightning arresters of types still used, in which the opposing flat surfaces are separated by sheets of mica."", ""Holes in the latter form air gaps, across which the lightning discharge passes."", ""one has rectangular plates and a mica sheet with two rectangular holes"", ""the other two have circular plates with mica discs perforated by three circular holes."", ""One of these latter examples consists of three plates separated by two mica discs, the middle plate being connected with earth, and the upper and lower plates with the up and down lines respectively."", ""In each case the screws which hold the plates together are insulated from the top plates by an insulating bush."", ""One of the examples has been sectioned.""], ""other"": [""Inv. 1911-34-6""]}","{""object_names"": [""Lightning arrester B"", ""Lightning arrester B"", ""Telecommunications lightning arrester""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""lightning arrester""], ""other"": []}"
93,13,8,1,2,1,1,2,1,2,0,0,1,6,2,1,1,"{""object_names"": [""LIGHTNING ARRESTER""], ""makers"": [], ""organisations/institutions"": [""H.M. Postmaster-General""], ""dates"": [""1889""], ""places"": [], ""descriptions"": [""This arrester for protecting telephone and telegraphic instruments, &c., was patented by Sir Oliver Lodge in 1889, and made by Messrs. Muirhead & Co."", ""There are five spark gaps made by two series of rods, the rods of each series being connected together by self-induction coils."", ""The gaps are adjustable and decrease toward the terminals to which the instruments are connected, the last gap being small and made between two fine platinum points."", ""The self-induction of the coils does not interfere with the ordinary current through the circuit, but chokes back a discharge of any magnitude, and forces it to escape through the air gaps."", ""The major portion of a lightning discharge passes across the first gap while the remainder is filtered through the other gaps."", ""patented by Sir Oliver Lodge""], ""other"": [""Inv. 1914-808""]}","{""object_names"": [""Lodge lightning arrester""], ""makers"": [""Muirhead & Co Westminster""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Westminster""], ""descriptions"": [""inscribed \u2018Lightning protector / Lodge\u2019s patent / Muirhead & Co Westminster / No 2288'"", ""Telecommunications lightning arrester""], ""other"": [""No 2288""]}"
94,10,7,1,1,2,0,1,1,2,1,0,0,3,2,1,2,"{""object_names"": [""PURVES AND SINNOTT'S LEADING-IN INSULATOR""], ""makers"": [""T. F. Purves"", ""J. Sinnott""], ""organisations/institutions"": [], ""dates"": [""1907""], ""places"": [], ""descriptions"": [""white porcelain"", ""double-shed"", ""Two grooves are provided, each having a channel communicating with a sealing chamber, from which the covered leading-in wire passes through a somewhat larger third channel, into the interior of the insulator. The sealing chamber is covered with a screw cap.""], ""other"": [""patented""]}","{""object_names"": [""Leading-in insulator""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""porcelain"", ""double-shed""], ""other"": [""SMG number: 1915-543""]}"
95,19,12,3,1,1,2,1,1,2,1,2,4,8,2,2,1,"{""object_names"": [""ORIGINAL REIS TELEPHONE"", ""Telephon"", ""telegraph apparatus""], ""makers"": [], ""organisations/institutions"": [""The Institution of Electrical Engineers""], ""dates"": [""1863"", ""1883""], ""places"": [""Frankfurt""], ""descriptions"": [""Made by Messrs. J. W. Albert."", ""Lent by The Institution of Electrical Engineers."", ""This instrument, made in 1863, was invented by Philipp Reis of Frankfurt for the transmission and reception by electrical means of all kinds of sounds."", ""Since it definitely succeeded in this, the invention is generally held to be the first electric telephone."", ""From his published work it appears that Reis fully understood the fundamental principles involved in the electrical transmission and reception of sounds, and although his apparatus was less perfect than that of later inventors, it was undoubtedly capable of transmitting articulate speech as well as musical sounds."", ""Reis named his apparatus the \u201cTelephon.\u201d"", ""He probably designed ten distinct forms of transmitter and four forms of receiver. The apparatus here shown embodies the final forms of each."", ""The transmitter consists of a hollow cube of wood having a circular opening in the lid which is closed by an elastic membrane (pig's lesser intestine). Upon the centre of this membrane is glued a little plate of platinum, which is connected with one terminal by a thin metal strip. Upon the middle of the platinum plate rests a short platinum pencil fastened to the underside of an angular metal strip. At one end of this strip a platinum spike on the underside rests in a mercury cup while the other end rests upon a metal pillar connected with a second terminal."", ""On speaking into the mouthpiece of the instrument the membrane vibrates and produces loose-contact phenomena between the platinum plate and the pencil. That these were intended to give a following-contact and not a clean break seems likely from the inventor\u2019s writings and from the design of his other transmitters, in all of which some form of following-contact is formed."", ""On the side of the resonating box a simple telegraph apparatus is placed for the purpose of supplementing the telephone communications."", ""The receiver consists of a resonating box on the top of which is placed a long solenoid wound on a wooden bobbin. Through the centre of this a steel knitting-needle is thrust. A hinged lid closes over the solenoid."", ""The changes in the magnetic state of the needle occasioned by the speech-varied current create vibrations which are communicated to the resonant box, the original sounds being reproduced with sufficient distinctness to be heard by anyone placing his ear to the box."", ""(See \u201cPhilipp Reis,\u201d by S. P. Thompson, 1883.)""], ""other"": [""Inv. 1923-273"", ""S. P. Thompson""]}","{""object_names"": [""Reis telephone""], ""makers"": [""Reis, Philipp""], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Frankfurt am Main"", ""Darmstadt"", ""Hesse, Germany""], ""descriptions"": [""consisting of a transmitter, receiver and a glass dome"", ""Telecommunications telephones; telephones""], ""other"": [""J W Albert""]}"
