RowIndex,Old_Total,New_Total,Old_ObjectNames,New_ObjectNames,Old_Makers,New_Makers,Old_Organisations/Institutions,New_Organisations/Institutions,Old_Dates,New_Dates,Old_Places,New_Places,Old_Descriptions,New_Descriptions,Old_Other,New_Other,Unique_to_Old,Unique_to_New
148,17,11,1,1,2,2,1,0,1,1,0,5,10,2,2,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [], ""places"": [], ""descriptions"": [""Designed by Sir. W. Snow Harris, F.R.S.; Made by Messrs. J. Lilley & Son."", ""This apparatus, which indicates both the force and direction of the wind, was designed by Sir W. Snow Harris, F.R.S., in 1858."", ""It consists of a large bulb open to the atmosphere at the upper end, and terminating at the lower end in a long glass tube, the upper portion of which is L-shaped and supplied with a graduated scale."", ""Coloured liquid is inserted in the bulb until it reaches the zero graduation on the horizontal scale."", ""The instrument is levelled and then turned so that the wind vane and the glass tube are in the same vertical plane, when the elbow attached to the upper end of the bulb is facing in an up-wind direction."", ""The direction of the wind can then be read off by means of the compass in the base of the instrument, while the position of the liquid column on the graduated scale indicates the pressure and velocity of the wind."", ""A table is also provided in which the gauge reading pressure, and velocity are tabulated."", ""(See Symons Monthly Magazine, Vol. ii., p. 52.)""], ""other"": [""Lent by The Meteorological Office."", ""Inv. 1917-30.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""pressure-tube anemometer"", ""pressure-tube anemometer""], ""other"": []}"
149,8,14,1,3,1,1,0,1,1,1,0,4,4,3,1,1,"{""object_names"": [""MODIFIED LIND\u2019S ANEMOMETER""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This instrument, which is a modification of Lind's anemometer due to Sir W. Snow Harris, is similar in general principle to the one shown adjacent."", ""In this anemometer the mouth of the tube receiving the wind is provided with a movable cap, which enables the tube to be closed instantly, and a record of the wind pressure gust obtained.""], ""other"": [""Symons Monthly Magazine, Vol. ii., p. 52.""]}","{""object_names"": [""Lind type hand anemometer"", ""Hand anemometer"", ""pressure-tube anemometer""], ""makers"": [""John Lilley & Son""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1855-1859""], ""places"": [""9, London Street, London"", ""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Lind type with Snow Harris modification"", ""Lid of case fitted with thread to mount anemometer with separate magnetic compass."", ""Meteorology""], ""other"": [""Lind, James""]}"
150,14,4,2,2,1,0,1,0,3,1,1,0,5,1,1,0,"{""object_names"": [""pressure plate anemometer"", ""pressure plate instrument""], ""makers"": [""Wild""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1861"", ""1667"", ""1862""], ""places"": [""Russia""], ""descriptions"": [""Designed by Wild in 1861."", ""This pressure plate instrument, which is of the pendulum type, was designed by Wild in 1861, and is a modification of the anemometer originally described by Hooke in 1667."", ""It was for many years the standard type of anemometer in Russia."", ""It consists of a freely hanging metal plate suspended on a horizontal axis from above."", ""The wind blowing against this plate causes it to swing out of the normal vertical position, the angle of displacement varying with the force of the wind, the velocity of which is indicated by a series of small rods carried on an arc and forming a scale."", ""The direction of the wind is indicated by a vane mounted on the same vertical shaft, and situated below the pressure plate.""], ""other"": [""Mittheilungen der naturforschenden Gesellschaft in Bern f\u00fcr 1862, p. 221."", ""Inv. 1921-378.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Meteorology""], ""other"": []}"
151,17,9,1,2,1,2,1,1,2,2,0,0,11,2,1,0,"{""object_names"": [""HOWLETT'S ANEMOGRAPH""], ""makers"": [""Howlett""], ""organisations/institutions"": [""Messrs. Elliott Bros.""], ""dates"": [""1868""], ""places"": [], ""descriptions"": [""instrument was designed by Howlett in 1868 for registering the direction and force of the wind"", ""of the pressure-plate pendulum form in which the plate has been replaced by a sphere"", ""This sphere is connected by a brass rod, which acts as a lever having as fulcrum the gimbal support at the top of the case of the recording slate"", ""The sphere is raised or lowered on the rod as long as light or heavy pressures have to be measured"", ""its position, along with that of the weight on the recording end of the rod, serve together with the trace in determining the force of the wind in pounds per square foot"", ""instrument is so constructed, that when the sphere is in its lowest position, pressures from 0 to 20 lb. can be shown"", ""when at it highest 0 to 5 lb."", ""and with the small weight at the top 0 to 2\u00b75 lb."", ""The scale of the recording slate is graduated from 0\u00b0 to 360\u00b0 in 5\u00b0 intervals"", ""the direction and pressure of the wind are ascertained from the position and length of the pencil trace""], ""other"": [""Inv. 1893-47""]}","{""object_names"": [""anemograph"", ""anemograph 1868-1893""], ""makers"": [""Samuel Burt""], ""organisations/institutions"": [""Elliott Brothers""], ""dates"": [""1893""], ""places"": [], ""descriptions"": [""Meteorology""], ""other"": []}"
152,9,6,1,2,0,0,2,1,1,0,0,0,4,1,1,2,"{""object_names"": [""DYNAMIC ANEMOMETER""], ""makers"": [], ""organisations/institutions"": [""The Council of the Royal Aeronautical Society"", ""Aeronautical Society""], ""dates"": [""about 1870""], ""places"": [], ""descriptions"": [""designed about 1870 for obtaining the horizontal and vertical components of the pressure of air in motion upon inclined surfaces of different forms and angles"", ""instrument is intended simultaneously to determine the component pressures of a current of air when directed against planes of different areas, and of different forms, and angles from 15\u00b0 to 90\u00b0""], ""other"": [""Report of the Aeronautical Society, 1871."", ""Inv. 1876-1216""]}","{""object_names"": [""Pressure gauge"", ""Aeronautics pressure gauge""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""pressure gauge""], ""other"": [""6 steel plates"", ""2 extra springs""]}"
153,16,17,1,3,1,2,1,2,2,1,1,3,7,4,3,2,"{""object_names"": [""BRIDLED ANEMOMETER""], ""makers"": [], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1880"", ""1898""], ""places"": [""Holyhead""], ""descriptions"": [""Designed by Sir G. G. Stokes, Bart., F.R.S."", ""to give a measure of the strength of the wind during gusts, the maximum pressure of which is not always registered by a pressure tube anemometer."", ""It was not designed to register light winds, and therefore it is unaffected by any wind of lower velocity than 20 miles per hour."", ""The portion of the instrument which is acted upon by the wind consists of five hemispherical copper cups, each of which is fixed by a short strong arm to a vertical spindle, around which they were originally placed equidistantly, and in the same horizontal plane."", ""In 1890, however, the cups were re-arranged spirally to prevent any possibility of one cup sheltering another."", ""An indication of the wind force is obtained by attaching to the spindle two weights, which are raised by the rotation of the spindle under the action of the wind, the weights being sufficient to prevent the spindle from making one complete rotation, even in the strongest wind."", ""The weights are suspended by flexible cords, which pass over pulleys and attach to the root of two snails carried on the periphery of the snails as the cups turn."", ""Below the spindle, and coaxial with it, is a cylinder which carries the record and also forms the driving weight of the clock, by which its descent is regulated."", ""The pen is carried on an arm of the spindle, each motion of which causes the pen to sweep round the cylinder and trace a record of the corresponding wind speed."", ""In this way, the horizontal ordinates give a measure of the force of the wind, and the absciss\u00e6 of the trace become the time-scale.""], ""other"": [""Lent by The Meteorological Office"", ""Inv. 1912-195, S.M. 1451, L.S"", ""Report of the Meteorological Council""]}","{""object_names"": [""Stokes type bridled anemometer"", ""Meteorology cup anemometer"", ""cup anemometer""], ""makers"": [""Robert W Munro"", ""R W Munro and Company""], ""organisations/institutions"": [""London"", ""United Kingdom""], ""dates"": [""1890""], ""places"": [""England""], ""descriptions"": [""Sir George Gabriel Stokes type bridled cup anemometer"", ""Stokes, Sir George Gabriel""], ""other"": []}"
154,18,5,1,1,1,1,1,1,3,0,0,0,10,1,2,1,"{""object_names"": [""PRESSURE DISTRIBUTION APPARATUS""], ""makers"": [""R. H. Curtis, Esq.""], ""organisations/institutions"": [""Q. J. R. Met. Soc.""], ""dates"": [""1881"", ""1881"", ""1893-120""], ""places"": [], ""descriptions"": [""apparatus was designed by Curtis in 1881 for determining the distribution of wind pressure upon flat surfaces exposed perpendicularly to the wind."", ""The plates used for the purpose were pierced with holes half an inch in diameter, and situated at known distances from the centre, where there was a similar hole called the \""standard.\"""", ""In making an observation all the holes except the \""standard\"" and the hole to be compared therewith were closed by means of plugs, inserted from the back, and fitting flush with the front surface of the board, so as to make it continuous."", ""Into the two open holes brass nozzles were then inserted from the back; and these were connected by india-rubber tubes with two graduated glass tubes standing vertically in a glass jar containing water."", ""The face of the board being presented to a current of air a depression of the water was caused in the glass tubes; and the observation was made by noting the amount of this depression in the two tubes at the same moment."", ""Experiments were made with square surfaces of 1, 2, 6.25 and 16.0 sq. ft. area respectively, and with a circular surface of 2 sq. ft. area."", ""From the mean results obtained, the distribution of pressure over the surface was determined; and shown graphically by means of lines drawn upon diagrams representing the surface experimented upon."", ""Designed and lent by"", ""This apparatus was designed by Curtis""], ""other"": [""Inv."", ""Vols. VIII. & IX.""]}","{""object_names"": [""PRESSURE DISTRIBUTION APPARATUS""], ""makers"": [""Curtis""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""for determining the distribution of wind pressure upon flat surfaces.""], ""other"": [""SMG""]}"
155,12,12,1,1,1,2,2,1,1,1,0,4,6,2,1,1,"{""object_names"": [""DYNAMIC ANEMOMETER""], ""makers"": [], ""organisations/institutions"": [""Proc. Roy. Soc.""], ""dates"": [], ""places"": [], ""descriptions"": [""designed and constructed by Mr. Dines about 1890 for determining the pressure of the wind on an inclined surface"", ""intended to be revolved by some form of whirling machine"", ""When carried round by the machine, the pressure of the air is balanced by the centrifugal forces upon the two horizontal bars"", ""The larger is adjusted by hand and clamped, but the final adjustment is effected by the automatic action of the smaller bar"", ""The pressure board is inclinable, and the lever which carries it can be set at any angle with the help of the graduated arc"", ""This arc is connected by an arm and stud with the pivoted frame carrying the two horizontal bars in such a way that the movement in a vertical plane of the lever produces a movement in a horizontal plane of the bars"", ""allows a pulley to act through a crown wheel, pinion and rack on the smaller bar, which is carried along until equilibrium is established between the wind pressure and the centrifugal force"", ""The pressure is then determined from the positions of the bars, as shown by their graduations""], ""other"": [""Inv. 1898-32""]}","{""object_names"": [""Wind Pressure Apparatus""], ""makers"": [""R W Munro and Company""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""Apparatus for determining wind pressure on a sloping surface"", ""Meteorology wind pressure apparatus; wind pressure apparatus""], ""other"": []}"
156,11,9,1,2,1,1,1,1,1,1,0,1,5,2,2,1,"{""object_names"": [""SHOT WIND-PRESSURE GAUGE""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""This instrument is specially designed to measure the maximum wind pressure."", ""The upper receptacle is filled with shot, which falls through the hole at the bottom, until the weight of the shot in the lower vessel is equal to the pressure of the wind on the plate."", ""As soon as this occurs, the plate moves forward, and at the same time closes the opening."", ""On the occurrence of a stronger gust of wind, the plate is forced back, the hole is opened, and shot falls through until equilibrium is again obtained."", ""To read the instrument, the plate is fastened in its forward position by the catch on the upper receptacle, and the shot is then withdrawn from the lower receptacle and weighed, or, preferably, measured in a glass which has been tabulated once for all."", ""The weight of shot gives the maximum pressure which has occurred since the instrument was last set.""], ""other"": [""Inv. 1893-162"", ""F.R.S.""]}","{""object_names"": [""Maximum wind pressure apparatus and a metal component""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""United Kingdom""], ""descriptions"": [""Meteorology""], ""other"": [""1893 Dines, William Henry""]}"
157,9,7,1,1,1,2,0,1,1,1,0,0,5,2,1,0,"{""object_names"": [""PORTABLE PRESSURE-TUBE ANEMOMETER""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""last decade of the nineteenth century""], ""places"": [], ""descriptions"": [""designed by W. H. Dines during the last decade of the nineteenth century"", ""particularly suitable for use at sea"", ""In making observations, the tube is drawn from its case, and using the latter as a handle, held in a vertical position with the nozzle facing the wind."", ""The height to which the liquid rises in the tube then indicates on the scales the velocity of the wind in miles per hour, and its pressure in pounds per square foot."", ""The instrument is very compact, and is calibrated to read accurately the velocity and force of the wind.""], ""other"": [""Inv. 1896-65""]}","{""object_names"": [""Dines portable anemometer""], ""makers"": [""L. Casella, Esq.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1892""], ""places"": [], ""descriptions"": [""for use at sea"", ""Meteorology pressure-tube anemometer; pressure-tube anemometer""], ""other"": []}"
158,12,6,1,1,1,0,1,0,1,1,1,0,5,3,2,1,"{""object_names"": [], ""makers"": [""R. B. Prosser, Esq.""], ""organisations/institutions"": [""Histoire de l'Acad. Roy. des Sci.""], ""dates"": [], ""places"": [""D'ONS EN BRAY""], ""descriptions"": [""earliest registering anemometer with clockwork gearing of which we have any distinct account"", ""to some extent resembles Dinglinger's apparatus of 1720"", ""consists essentially of four portions, a clock movement, a dial for indicating direction, and apparatus for recording direction and velocity respectively"", ""A vane on one side of the instrument is connected by simple gearing to the indicating dial, and so registers the wind direction."", ""The motion of the vane is communicated to a recording apparatus, and the appropriate one of a series of thirty-two pencils, corresponding to the points of the compass, is caused to record the direction on a travelling strip of paper."", ""The velocity of the wind is obtained from the rotational speed of a drum fitted with vanes and driving the recording apparatus through intermediary gearing.""], ""other"": [""Inv. 1892-139"", ""1734 (designed by D'Ons en Bray)""]}","{""object_names"": [""Engraving, D'ons en Bray registering anemometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Meteorology print"", ""print"", ""engraving""], ""other"": [""1734""]}"
159,8,6,1,1,1,1,1,0,2,1,0,0,2,3,1,0,"{""object_names"": [""CACCIATORE'S ANEMOMETER""], ""makers"": [""Prof. G. Cacciatore""], ""organisations/institutions"": [""Societa Meteorologica Italiana""], ""dates"": [""1832 (presentation date)"", ""1876""], ""places"": [], ""descriptions"": [""indicating the velocity and inclination of the wind"", ""Annuario della Societa Meteorologica Italiana, Vol. 1, p. 121""], ""other"": [""Inv. 1876-730""]}","{""object_names"": [""drawing of an anemometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [""1832 (design date)""], ""places"": [], ""descriptions"": [""Meteorology photograph"", ""photograph"", ""drawing""], ""other"": []}"
160,16,6,1,2,1,1,2,0,3,1,1,0,5,2,3,0,"{""object_names"": [""WHEWELL'S SELF-REGISTERING ANEMOMETER""], ""makers"": [], ""organisations/institutions"": [""The Admiralty"", ""Greenwich Observatory""], ""dates"": [""1843 until 1862"", ""1837"", ""1840""], ""places"": [""Greenwich Observatory""], ""descriptions"": [""instrument was designed by Whewell in 1834"", ""in use at the Greenwich Observatory from 1843 until 1862, when it was superseded by Robinson's cup anemometer"", ""At the top of a case containing an upright cylinder marked for the points of the compass, is placed a horizontal circular plate, to which is attached a wind vane and a fly of eight fans."", ""Connected to this plate, but contained in the case, is a vertical screw of some 15 in. long, which is set parallel to the cylinder and carries a nut to which is fastened a pencil."", ""As the horizontal circular plate, by the action of the vane, turns with the wind, the pencil is carried round the cylinder, and the direction of the wind shown from the position of the pencil trace with regard to the compass points."", ""In addition to being carried round, the pencil descends, for the fly being revolved by the wind, turns the vertical screw through the action of the intervening wheelwork, and the pencil carrier is lowered."", ""The time being known during which the wind has been blowing in any particular direction, the velocity of the wind can be ascertained from the length of the trace made by the pencil in its descent.""], ""other"": [""Brit. Ass. Rept., 1837, Vol. 2, p. 32"", ""Knight's English Cyclopaedia, 1840, Vol. 1, p. 158"", ""Inv. 1893-166, S.M. 1452, L.S""]}","{""object_names"": [""vane anemometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Meteorology"", ""vane anemometer""], ""other"": []}"
161,10,11,1,2,1,3,0,1,1,3,0,1,6,1,1,0,"{""object_names"": [""ROBINSON'S CUP ANEMOMETER""], ""makers"": [""F. Darton & Co.""], ""organisations/institutions"": [], ""dates"": [""1846""], ""places"": [], ""descriptions"": [""hemispherical cups first used by Robinson in 1846"", ""designed for registering the wind"", ""graduated in miles and tenths to 500 miles"", ""The rotation imparted to the cups by the wind is transmitted by a vertical rod to a hozirontal spindle furnished with an endless screw which gears with two worm wheels set together behind the dial. With the front wheel, the dial revolves, and with the hind wheel, the long index hand turns."", ""The dial is graduated on its inner circle from 1 to 5 miles, and a reading is taken by the short stationary pointer above it. The outer circle has 100 divisions to represent each 5 miles to 500, the long hand serving as index. This latter indication results from the different rates of revolution of the two wheels. On each complete revolution of the dial wheel the index wheel falls one tooth behind, consequently the hand which moves with it falls one space behind on the dial and thus is apparently advanced one graduation. In this way the 5 miles shown by a complete revolution of the dial are recorded.""], ""other"": [""Inv. 1876-850""]}","{""object_names"": [""Lind anemometer"", ""Biram anemometer""], ""makers"": [""Lind, James"", ""Biram, Benjamin"", ""Robinson, T.R.""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1775"", ""1843""], ""places"": [""London""], ""descriptions"": [""Four-cup anemometer""], ""other"": []}"
162,10,10,1,1,1,3,1,1,2,3,1,1,3,1,1,0,"{""object_names"": [""ANEMOMETER""], ""makers"": [""Biram""], ""organisations/institutions"": [""F. Darton & Co.""], ""dates"": [""1843 (Design date)""], ""places"": [""mines""], ""descriptions"": [""of the form first made by Biram in 1843"", ""designed specially for determining the velocity of air currents in mines"", ""consists of a series of inclined vanes fitted with a registering apparatus, and mounted in a circular brass ring of 6 in. diameter""], ""other"": [""Inv. 1876-850""]}","{""object_names"": [""Four-cup anemometer""], ""makers"": [""Lind"", ""Robinson"", ""Benjamin"", ""T.R.""], ""organisations/institutions"": [], ""dates"": [""1846"", ""1775"", ""1843""], ""places"": [""London""], ""descriptions"": [""Meteorology anemometer"", ""Lind anemometer"", ""Biram anemometer"", ""Robinson cup anemometer"", ""anemometer 1846""], ""other"": []}"
163,8,12,1,2,1,2,1,2,1,1,0,3,3,2,1,0,"{""object_names"": [""anemometer""], ""makers"": [""Messrs. Pastorelli & Co.""], ""organisations/institutions"": [], ""dates"": [""1875""], ""places"": [], ""descriptions"": [""of the Biram form"", ""used in regulating the ventilation of mines"", ""similar in design to the adjacent instrument, but is smaller, having a diameter of 2\u00b75 in.""], ""other"": [""Inv. 1875-32""]}","{""object_names"": [""Meteorology vane anemometer"", ""vane anemometer""], ""makers"": [""Biram"", ""Francis Pastorelli""], ""organisations/institutions"": [""Pastorelli"", ""208 Piccadilly, London, England""], ""dates"": [""1874""], ""places"": [""London"", ""England"", ""United Kingdom""], ""descriptions"": [""designed by Biram""], ""other"": []}"
164,14,6,1,1,2,2,2,0,1,1,1,0,6,2,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""The Meteorological Office"", ""Kew Observatory""], ""dates"": [], ""places"": [""Kew Observatory""], ""descriptions"": [""indicating simultaneously on two sections of the same chart the velocity and the direction of the wind"", ""Robinson\u2019s method of measuring the velocity of the wind by the rotation of a system of hemispherical cups is employed"", ""Osler\u2019s type of double wheel fan, which acts as a directing vane"", ""A stout tubular support carries the whole of the external part of the apparatus, while a ball-bearing head reduces the friction to a minimum."", ""As the cups are rotated by the wind, motion is given to a tubular shaft passing vertically downwards through the body of the apparatus to an endless screw which operates a worm-wheel, whence it is communicated to a brass spiral which forms the velocity recording device. Any change in the direction of the wind produces a movement of the fans, which is similarly communicated through the body of the instrument to the thin-threaded screw which records direction."", ""The chart, which is revolved by clockwork, is divided into two sections, upon one of which is recorded the motion of the wind and upon the other its direction.""], ""other"": [""Inv. 1921-377"", ""Brit. Assoc. Report, 1856, II, p. 38, and 1858, i, p. 306.""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Meteorology"", ""anemograph""], ""other"": []}"
165,11,14,2,1,1,1,1,1,1,1,0,4,4,3,2,3,"{""object_names"": [""LOWNE\u2019S AIR METER"", ""anemometer""], ""makers"": [""Casella""], ""organisations/institutions"": [""Q. J. R. Met. Soc.""], ""dates"": [""1874 (Design date)""], ""places"": [], ""descriptions"": [""portable magnetic instrument"", ""modification of the anemometer"", ""consists of a fan, the wheel of which is 2\u00b75 in. diameter, and has eight aluminium vanes."", ""axle is connected directly to the counter, which is carried horizontally by the stand on which the fan and its guard are supported. The connection with the counter has the usual disengaging motion.""], ""other"": [""Designed by Mr. P. M. Lowne"", ""Inv. 1914-920""]}","{""object_names"": [""Robert Mann Lowne's type anemometer""], ""makers"": [""Louis Paschal Casella, London, England""], ""organisations/institutions"": [""Royal Victoria Military Hospital, Netley, Hampshire""], ""dates"": [""1861-1865""], ""places"": [""London"", ""Greater London"", ""England"", ""United Kingdom""], ""descriptions"": [""based on Benjamin Biram's 1842 patent"", ""made for Dr. E. A. Parkes"", ""was later used in mining.""], ""other"": [""Robert Mann Lowne"", ""Benjamin Biram"", ""Meteorology anemometer; anemometer""]}"
166,10,3,1,1,1,0,1,0,1,1,0,0,5,1,1,0,"{""object_names"": [""fan anemometer""], ""makers"": [""Richard""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [], ""places"": [], ""descriptions"": [""development of Richard's model"", ""designed for use on kite balloons"", ""arranged to give electrical contacts similar to those of the electric cup anemometer"", ""consists of a light eight-vaned fan, mounted on a horizontal shaft, which drives a vertical shaft by means of bevel gearing. The upper end of this shaft rotates another parallel shaft carrying a cam, which actuates one end of a pivoted lever, causing a platinum point at the other end to make and break contact, so completing or breaking the electric circuit."", ""table is provided by means of which the wind speed can be determined from the number of contacts per minute, the contacts being indicated by a telephone which may be situated either in the kite balloon or on the ground.""], ""other"": [""Inv. 1919-514""]}","{""object_names"": [""vane anemometer""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""Meteorology""], ""other"": []}"
167,9,8,1,2,1,1,0,1,1,1,0,2,5,1,1,0,"{""object_names"": [], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [""Derby""], ""descriptions"": [""This instrument is designed to enable the velocity of an air current to be ascertained without the use of a watch."", ""In taking observations the anemometer is exposed for a few seconds facing in a down-wind direction and the spring plunger pushed in."", ""The position then taken up by the index indicates the velocity of the air current in feet per second."", ""When more than one complete revolution of the index has been made the inner scale of graduations must be read."", ""To release the plunger, and to bring the index back to zero, the screw with milled head is employed.""], ""other"": [""Inv. 1893-122""]}","{""object_names"": [""Davis self-timing anemometer"", ""Meteorology anemometer; anemometer""], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [""Derbyshire, England, United Kingdom"", ""London, England, United Kingdom""], ""descriptions"": [""Derby""], ""other"": []}"
168,19,3,1,0,2,0,2,1,1,0,2,0,9,1,2,1,"{""object_names"": [""SELF-RECORDING WIND COMPONENTS INTEGRATOR""], ""makers"": [""W. Spottiswoode, Esq., F.R.S."", ""Warren de la Rue, Esq., F.R.S.""], ""organisations/institutions"": [""Imperial University of Dorpat, Russia""], ""dates"": [""1876""], ""places"": [""Russia""], ""descriptions"": [""modification of the Robinson cup anemometer"", ""designed in 1876 for indicating the mean velocity of the wind from the various points of the compass"", ""the wind moves a system of hemispherical cups, acting on a circular plate, the velocity of which is ordinarily proportional to the velocity of the wind"", ""Four systems of sliding rollers rest on this plate, whose bearings can be moved round a vertical axis, the principal planes of which follow the variations of a wind vane."", ""Each sliding roller can revolve about a horizontal axis, but only in one direction, and after a half rotation an electrical contact is made, the contact being limited to a fraction of a second."", ""When the contact is made, one of four wheels, with number-types, is moved, and every half hour the position of these four wheels is shown by printed numbers on a strip of paper."", ""The differences of these readings represent the mean velocity of the wind from the N., E., S. and W., and are converted into absolute values by means of a table."", ""Different mechanism adjusts the position of each sliding roller."", ""See Repertorium f\u00fcr Meteorologie, Vol. V.""], ""other"": [""Dr. Arthur von Oettinger, Professor"", ""Inv. 1876-838""]}","{""object_names"": [], ""makers"": [], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [], ""places"": [], ""descriptions"": [""Measures wind speed and direction over time.""], ""other"": [""SMG""]}"
169,14,13,2,3,1,1,2,2,2,2,0,4,5,1,2,0,"{""object_names"": [""integrating anemometer""], ""makers"": [], ""organisations/institutions"": [""The Royal Society""], ""dates"": [""1884""], ""places"": [], ""descriptions"": [""This instrument which was designed by Walter Bailey, F.R.S., in 1884, is somewhat similar to the integrating anemometer of Dr. A. von Oettingen, the records being obtained from wheels revolved by the friction of a plate turned by the wind."", ""There are two spindles, one to support the Robinson cups, and transmit their movement to the circular plate on which the recording wheels rest, the other for the vane to change the position on the plate of the two recording wheels in accordance with the direction of the wind."", ""That this change may be readily effected, the wheels are connected to small carriages which run between tramlines on a plate placed parallel to, and above that which revolves."", ""By the method of connection with the direction spindle, one wheel turns when the wind is at either of the four chief points of the compass, in intermediate directions, as N.E., S.S.W., both are turned."", ""As the speed of the revolving plate is ordinarily proportional to that of the wind, a measure can be obtained of the velocity of the latter from the number of revolutions of the wheels.""], ""other"": [""See Phil. Mag., June, 1884"", ""Inv. 1889-64""]}","{""object_names"": [""Bailey type anemometer mechanism"", ""anemometer"", ""instrument component""], ""makers"": [""Elliott Brothers""], ""organisations/institutions"": [""Elliott Brothers""], ""dates"": [""1880-1885"", ""c.1882""], ""places"": [""London"", ""England"", ""United Kingdom""], ""descriptions"": [""Meteorology instrument component""], ""other"": []}"
170,8,3,1,1,1,0,0,0,2,0,1,0,2,1,1,1,"{""object_names"": [""ANEMOGRAPH WITH RAIN GAUGE""], ""makers"": [""Prof. Palmieri""], ""organisations/institutions"": [], ""dates"": [""1886"", ""1877-436""], ""places"": [""Naples""], ""descriptions"": [""Photograph"", ""This is a modification of the Robinson cup anemometer and was designed by Prof. Palmieri in 1886.""], ""other"": [""Inv.""]}","{""object_names"": [""Anemograph with rain gauge""], ""makers"": [], ""organisations/institutions"": [], ""dates"": [], ""places"": [], ""descriptions"": [""A photographic record of an anemograph with a rain gauge.""], ""other"": [""SMG""]}"
171,10,14,1,2,2,2,1,1,1,1,0,3,4,4,1,1,"{""object_names"": [""GALTON'S HAND ANEMOMETER""], ""makers"": [""Francis Galton""], ""organisations/institutions"": [""The Meteorological Office""], ""dates"": [""1894""], ""places"": [], ""descriptions"": [""designed by Mr. Francis Galton for determining wind velocity at sea, in order that the records of the force of the wind kept in log books might be obtained by a uniform method of observation"", ""a small portable arrangement of Robinson's cups with a dial which reads to 45 miles per hour"", ""Attached to the frame of the instrument is a sand glass which empties in two minutes."", ""the velocity of the wind as indicated by a short period of exposure is registered""], ""other"": [""Inv. 1894-116""]}","{""object_names"": [""Sir Francis Galton type hand anemometer"", ""Hand held anemometer""], ""makers"": [""James Joseph Hicks""], ""organisations/institutions"": [""Science Museum Group""], ""dates"": [""1882-1894""], ""places"": [""Hatton Garden, London, England"", ""London, England"", ""United Kingdom""], ""descriptions"": [""Sir Francis Galton type"", ""Fitted with sand glass and mounted on later wooden stand"", ""Meteorology"", ""cup anemometer; sand glass; cup anemometer; sand glass""], ""other"": [""8, 9 & 10""]}"
