RowIndex,object_number,secondary_identifier,whole_or_part,item_count,collection,legal_status,object_name,description,location,hazards,makers_and_associated_people,place_made,date_made,materials,measurements,interpretation,interpretation_source,interpretation_date,harmful_language,outdated_language
122,,1913-430,Whole,N/A,,loaned,FLEXIBLE STEEL CABLE,"These cables were tested to destruction at East London College, the object being to test the method of connection of the cable ends rather than the strength of the cables themselves. It will be seen that the second specimen from the top gave the best results.",,,"[{'name': 'A. P. Thurston', 'role': 'donor'}]","[{'name': 'East London College', 'role': 'tested at'}]",1913,['steel'],,the object being to test the method of connection of the cable ends rather than the strength of the cables themselves. It will be seen that the second specimen from the top gave the best results.,,1913,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
123,1913,1913-452,Whole,N/A,,loaned,PRESSURE TUBE,"In order to measure the velocity of the air in a wind channel, a Pitot tube is usually employed. It consists of two tubes placed in the air current so that the open end of one of them faces the stream and determines the dynamic pressure, while the other measures the pressure of the free air in the neighbourhood, i.e., the static pressure. The two tubes are connected to a water gauge, and the difference between the two pressures thus obtained is a direct measure of the velocity of the air. The velocity nozzle shown was made at the Royal Aircraft Factory, is known as a “R.A.F. tube,” and was designed to secure magnified readings on the manometer, which constitutes an air-speed meter. The static pressure tube is, in this example, enclosed by a cone that forms a “dead water” region, and in which there is a negative pressure.",,,"[{'name': 'The War Office', 'role': 'lender'}, {'name': 'Royal Aircraft Factory', 'role': 'maker'}]",['Royal Aircraft Factory'],,['water'],,"In order to measure the velocity of the air in a wind channel, a Pitot tube is usually employed. It consists of two tubes placed in the air current so that the open end of one of them faces the stream and determines the dynamic pressure, while the other measures the pressure of the free air in the neighbourhood, i.e., the static pressure. The two tubes are connected to a water gauge, and the difference between the two pressures thus obtained is a direct measure of the velocity of the air. The velocity nozzle shown was made at the Royal Aircraft Factory, is known as a “R.A.F. tube,” and was designed to secure magnified readings on the manometer, which constitutes an air-speed meter. The static pressure tube is, in this example, enclosed by a cone that forms a “dead water” region, and in which there is a negative pressure.",,1913,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
124,,1913-452,Whole,N/A,PRESSURE TUBE,loaned,Pressure Tube,"This pressure tube is of the National Physical Laboratory pattern, and was designed for use with air-speed indicators on aeroplanes. The tube should be compared with the Eiffel (see No. 126) and R.A.F. (see No. 124) tubes. The static pressure in this is obtained by the air through the small holes 3 in. behind the nozzle.",,,"[{'name': 'The War Office', 'role': 'donor'}]",[],,[],['3 in.'],Designed for use with air-speed indicators on aeroplanes.,,1913,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
125,1913,1913-452,Whole,N/A,PRESSURE TUBE,loaned,PRESSURE TUBE,"This pressure tube is of the Eiffel pattern, and was designed at the Royal Aircraft Factory for use on aeroplanes in connection with air-speed indicators, and is shown for comparison with the R.A.F. pattern. The static pressure in this is obtained by means of a small hole in the tube inside the circular shield.",,,"[{'name': 'Royal Aircraft Factory', 'role': 'designer'}]","[{'name': 'Royal Aircraft Factory', 'role': 'design'}]",,,,"This pressure tube is of the Eiffel pattern, and was designed at the Royal Aircraft Factory for use on aeroplanes in connection with air-speed indicators, and is shown for comparison with the R.A.F. pattern.",,1913,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
126,TAUTNESS METER,1920-155,Whole,N/A,,,Tautness Meter,"Presented by Lieut.-Colonel Mervyn O'Gorman, C.B. 1920. This is the first tautness meter designed by Lieut.-Colonel O'Gorman and used early in 1910 for measuring the tension to which a wire was subject when in use in flight. The principle upon which the instrument is designed is that if a wire under tension is deflected from the straight the force tending to straighten it is a measure of the tension and the stiffness of the wire. The effect of the latter is eliminated by calibrating the instrument on a wire of the same stiffness. (See “Proc. Inst. Aut. Engineers,” 1911.) Inv. 1920-155.",,,"[{'name': ""Mervyn O'Gorman"", 'role': 'presenter'}, {'name': ""Mervyn O'Gorman"", 'role': 'designer'}, {'name': ""Mervyn O'Gorman"", 'role': 'user'}]",,1910,,,This is the first tautness meter designed by Lieut.-Colonel O'Gorman and used early in 1910 for measuring the tension to which a wire was subject when in use in flight. The principle upon which the instrument is designed is that if a wire under tension is deflected from the straight the force tending to straighten it is a measure of the tension and the stiffness of the wire. The effect of the latter is eliminated by calibrating the instrument on a wire of the same stiffness.,"Proc. Inst. Aut. Engineers, 1911",1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
127,,1920-815,Whole,5,WOODS UNSUITABLE FOR AERONAUTICAL PURPOSES,donated,Specimens of wood illustrating faults in timber for aeronautical purposes,"The specimens of wood exhibited illustrate the various faults in timber which render it unsuitable for use for aeronautical purposes. Spruce. 1. Showing hard grain dote and gum pocket. This is a very good specimen, as dote does not often appear in timber of such hard grain. 2. Specimen containing sap wood. 3. Specimen showing very open texture, having only five annual rings to the inch. 4. Specimen showing dote and cross-grain. This wood is of a mild nature, and the class usually and severely attacked by dote. 5. Specimen showing very cross-grain emanating from bad spiral growth, also showing gum pocket. This is an excellent sample of such timber, and the direction of grain is clearly indicated by the resin ducts and is the worst timber met with in aeronautical work.",,,"[{'name': 'The Air Ministry', 'role': 'donor'}]",,1920,"['wood', 'Spruce', 'timber']",['five annual rings to the inch'],The specimens of wood exhibited illustrate the various faults in timber which render it unsuitable for use for aeronautical purposes.,,1920,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['dote']}"
128,6,1920-815,Part,N/A,WOODS UNSUITABLE FOR AERONAUTICAL PURPOSES,donated,Specimen of ash showing very bad “ramee” wood,"Specimen of ash showing very bad “ramee” wood. 7. Specimen showing wood known as “foxy” ash in an incipient state of decay. 8. Specimen of very poor quality “cany” grain ash. 9. Specimen combining cross-grain foxy, ramee, and very curly grain. 10. Specimen showing very bad knot, the grain round the knot being very curly and of brittle nature.",,,"[{'name': 'The Air Ministry', 'role': 'presenter'}]",,1920,"['ash', 'wood']",,The specimens of wood exhibited illustrate the various faults in timber which render it unsuitable for use for aeronautical purposes.,,1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
129,11,1920-815,Part,N/A,WOODS UNSUITABLE FOR AERONAUTICAL PURPOSES,donated,Specimen showing cross-grain and very poor quality,"Specimen showing cross-grain and very poor quality. Specimen showing sap and worm-holes. Poor quality timber, showing a grub-hole of very large dimensions. Mahogany of this quality is often attacked by these. Specimen showing thunder shakes. Specimen showing live and dead knots and heart wood.",,worm-holes; grub-hole; thunder shakes,"[{'name': 'The Air Ministry', 'role': 'presenter'}]",,1920,Mahogany,,The specimens of wood exhibited illustrate the various faults in timber which render it unsuitable for use for aeronautical purposes. Mahogany of this quality is often attacked by these.,,1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
130,16,1920-815,Part,N/A,WOODS UNSUITABLE FOR AERONAUTICAL PURPOSES,donated,Specimen showing sap wood,Specimen showing sap wood.,,,"[{'name': 'The Air Ministry', 'role': 'donor'}]",,1920,"['wood', 'Walnut']",,The specimens of wood exhibited illustrate the various faults in timber which render it unsuitable for use for aeronautical purposes.,,1920,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['rhindgall']}"
131,1920,1920-812 to 814,Whole,N/A,AIRCRAFT DOPE,loaned,AIRCRAFT DOPE,"The object of doping the fabric of an aeroplane or airship is to render it air and water-proof, to give it a smooth surface, and to tighten it. It is essential that a dope should dry quickly and be flexible when dry, in order that it may not crack or scale, and so permit moisture to enter. It should be proof against extremes of heat and cold, and be unaffected by oil or petrol.",,,"[{'name': 'The British Cellulose and Chemical Manufacturing Co., Ltd.', 'role': 'donor'}]",,,['dope'],,"The object of doping the fabric of an aeroplane or airship is to render it air and water-proof, to give it a smooth surface, and to tighten it. It is essential that a dope should dry quickly and be flexible when dry, in order that it may not crack or scale, and so permit moisture to enter. It should be proof against extremes of heat and cold, and be unaffected by oil or petrol.",,1920,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
132,1914,1914-225,Whole,N/A,MONTGOLFIER BALLOON,,MONTGOLFIER BALLOON (Scale 1: 10.),"The model represents a hot-air balloon of the type designed, in 1783, by the brothers J. E. and Joseph M. Montgolfier, to whom is credited, in consequence, the invention of the aerostatic airship. On the 5th June of that year, at Annonay, near Lyons, they made their first public exhibition with a paper balloon about 35 ft. diameter, which was filled with hot air by means of a fire placed below it. The balloon, which weighed 300 lb., rose to a height of 6,000 ft. Subsequently, on the 19th October, 1783, M. Pilâtre de Rozier and the Marquis d'Arlandes ascended at Paris in a Montgolfier balloon represented by the model. It was of oval shape, made of canvas, with the outside painted and decorated with the signs of the zodiac. The aperture or lower part of the balloon had a wicker gallery of 16 ft. internal diameter. A brazier was supported in the centre of the gallery by chains connected with the sides of the balloon. The fire was maintained as required during the ascent by using straw, wood, etc., as fuel.",,,"[{'name': 'Papault', 'role': 'made by'}, {'name': 'Rouelle', 'role': 'made by'}, {'name': 'J. E. Montgolfier', 'role': 'designer'}, {'name': 'Joseph M. Montgolfier', 'role': 'designer'}, {'name': 'M. Pilâtre de Rozier', 'role': 'ascended in'}, {'name': ""Marquis d'Arlandes"", 'role': 'ascended in'}]",['Paris'],"['1914', '1783']","['paper', 'canvas', 'wicker', 'straw', 'wood']","['Scale 1: 10.', '35 ft. diameter', '300 lb.', '6,000 ft.', '16 ft. internal diameter', '48 ft.', '74 ft.', '1,600 lb.']","['The model represents a hot-air balloon of the type designed, in 1783, by the brothers J. E. and Joseph M. Montgolfier, to whom is credited, in consequence, the invention of the aerostatic airship.', 'On the 5th June of that year, at Annonay, near Lyons, they made their first public exhibition with a paper balloon about 35 ft. diameter, which was filled with hot air by means of a fire placed below it.', 'The balloon, which weighed 300 lb., rose to a height of 6,000 ft.', ""Subsequently, on the 19th October, 1783, M. Pilâtre de Rozier and the Marquis d'Arlandes ascended at Paris in a Montgolfier balloon represented by the model."", 'It was of oval shape, made of canvas, with the outside painted and decorated with the signs of the zodiac.', 'The aperture or lower part of the balloon had a wicker gallery of 16 ft. internal diameter.', 'A brazier was supported in the centre of the gallery by chains connected with the sides of the balloon.', 'The fire was maintained as required during the ascent by using straw, wood, etc., as fuel.']",,,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
133,1914,Inv. 1914-734,Whole,N/A,,,ZEPPELIN AIRSHIP,"The drawing represents approximately the external features of a German dirigible military balloon of the Zeppelin type. The special feature of the construction consists of an aluminium framework which, combined with a rigid keel, preserves the shape of the envelope; hence it is known as the rigid type. The first balloon of this type was built in 1898 by Graf von Zeppelin, and underwent trials in 1900 at Friedrichshafen, on Lake Constance. Subsequent modifications have been in the direction chiefly of greater size and increased motive power. The first flight of a Zeppelin military airship took place in March, 1909. In the first balloon the outer framework of aluminium, which was strongly braced, was covered with linen and silk and enclosed an inner shell, the annular space between them being filled with air. This air acted as an insulator and prevented excessive changes of temperature in the gas contained in the inner shell. The latter was divided into 17 gas-tight compartments, each of which contained a balloon. The motive power was obtained by two motors developing 16 h.p. at 700 revolutions per minute. There were four propellers of 3.75 ft. diameter, geared to run at 1,100 revolutions per minute.",,,"[{'name': 'Graf von Zeppelin', 'role': 'builder'}]","['Friedrichshafen', 'Lake Constance']",1914,"['aluminium', 'linen', 'silk']","['Scale 1: 48.', '420 ft. in length', '38.25 ft. diameter', 'volume of 400,000 cu. ft.', '3.75 ft. diameter']","['The drawing represents approximately the external features of a German dirigible military balloon of the Zeppelin type.', 'The special feature of the construction consists of an aluminium framework which, combined with a rigid keel, preserves the shape of the envelope; hence it is known as the rigid type.', 'Subsequent modifications have been in the direction chiefly of greater size and increased motive power.', 'This pioneer airship']",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['dirigible']}"
134,,1914-696,Whole,N/A,SCHÜTTE-LANZ AIRSHIP,,SCHÜTTE-LANZ AIRSHIP,"The photograph represents a German airship of the rigid type somewhat resembling the Zeppelin in outward appearance. The hull, however, is of stream-line form, whereas that of the Zeppelin is straight-sided.",,,[],['Germany'],1914,,,"The photograph represents a German airship of the rigid type somewhat resembling the Zeppelin in outward appearance. The hull, however, is of stream-line form, whereas that of the Zeppelin is straight-sided.",,1914,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['airship']}"
135,1915-96,,Whole,N/A,ZEPPELIN AIRSHIP “SACHSEN.”,,Zeppelin Airship “Sachsen.”,"This model represents the passenger dirigible designed by Zeppelin and built in 1913 for the “Delag,” a company subsidized by the German Government. The airship was stationed at Leipzig, Germany, until the outbreak of the war (1914–18), when it was reconstructed and fitted for military purposes.","Leipzig, Germany",,"[{'name': 'Zeppelin', 'role': 'Designed by'}]","['Leipzig, Germany']",1913,,Scale 1:65,"This model represents the passenger dirigible designed by Zeppelin and built in 1913 for the “Delag,” a company subsidized by the German Government. The airship was stationed at Leipzig, Germany, until the outbreak of the war (1914–18), when it was reconstructed and fitted for military purposes.",,1915,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
136,1914,1921-70,Whole,N/A,SPENCER PARACHUTE,donated,SPENCER PARACHUTE,"The modern parachute is a life-saving apparatus enabling a safe descent to be made from an airship or aeroplane, even in a high wind. The parachute shown is one of the type manufactured by Messrs. C. G. Spencer & Sons for the Royal Air Force, and used with great success by kite balloon observers during the war (1914–18). The harness fitted is of the “Guardian Angel ” (Calthrop) type. The supporting surface of this parachute is made of fine quality black silk, formed in the section of a sphere. This section has a diameter, when measured on the ground, of 28 ft., but it is contracted to 21 ft. when carrying a load in the air. There is a vent hole at the apex, having a diameter of about eight inches. Compressed air escapes through this hole in a vertical stream, and acts as a universal rudder. Beneath the parachute the air is compressed in the form of an inverted cone, the pressure increasing upwards to the parachute body. The maximum air pressure is within the body and as it escapes over the edge of the periphery. The rigging consists of 48 lines, which run from the fabric a distance of about 5 ft. From this point 24 lines are employed; they run direct to a wooden ring, 14 in. diameter. The harness is connected to this ring by a length of rope and is easily removable. The “Guardian Angel” harness, patented in 1914 by Mr. E. R. Calthrop, consists of two oval aluminium arm-pieces connected to a web belt. The parachute is attached directly to these arm-pieces and to the belt. The parachutist’s body is supported by the arm-pieces, the belt, and by a strap which passes between the legs. A quick re’ease mechanism is fitted to guard against the danger of being dragged along the ground after alighting. When the lever is moved to the vertical the three parts of the fastening are unlocked and the harness may be instantly removed. In the locked position the lever is kept stationary by means of the leather slide. When the parachute is withdrawn from the case it opens in two to three seconds, the momentum is absorbed, and the parachutist adopts the average rate of fall, which is, approximately, 16 ft. per second, or 10.9 miles per hour. All this takes place in a vertical fall of about 100 ft. There is practically no free fall, and no shock is experienced. The impact on landing is equivalent to that of a jump from a height of four feet.",,,"[{'name': 'C. G. Spencer & Sons', 'role': 'manufacturer'}, {'name': 'E. R. Calthrop', 'role': 'donor'}, {'name': 'E. R. Calthrop', 'role': 'inventor'}]",['London'],1914,silk; aluminium; leather,28 ft.; 21 ft.; eight inches; 5 ft.; 14 in.; 100 ft.; four feet,"The modern parachute is a life-saving apparatus enabling a safe descent to be made from an airship or aeroplane, even in a high wind. The parachute shown is one of the type manufactured by Messrs. C. G. Spencer & Sons for the Royal Air Force, and used with great success by kite balloon observers during the war (1914–18). The harness fitted is of the “Guardian Angel ” (Calthrop) type. Compressed air escapes through this hole in a vertical stream, and acts as a universal rudder. Beneath the parachute the air is compressed in the form of an inverted cone, the pressure increasing upwards to the parachute body. The maximum air pressure is within the body and as it escapes over the edge of the periphery. The parachutist’s body is supported by the arm-pieces, the belt, and by a strap which passes between the legs. A quick re’ease mechanism is fitted to guard against the danger of being dragged along the ground after alighting. When the lever is moved to the vertical the three parts of the fastening are unlocked and the harness may be instantly removed. In the locked position the lever is kept stationary by means of the leather slide. When the parachute is withdrawn from the case it opens in two to three seconds, the momentum is absorbed, and the parachutist adopts the average rate of fall, which is, approximately, 16 ft. per second, or 10.9 miles per hour. All this takes place in a vertical fall of about 100 ft. There is practically no free fall, and no shock is experienced. The impact on landing is equivalent to that of a jump from a height of four feet.",,1914,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['kite balloon']}"
137,,1914-262,Whole,N/A,,,FREE BALLOON AND CAR,"This model represents a free balloon of the type used prior to the war (1914–18) for observation and sporting purposes. The actual balloon had a diameter of 50 ft., and consisted of an envelope of varnished fabric, fitted with an interior bag of goldbeaters’ skin. The envelope of this balloon is made of cotton fabric, which has been doped and varnished in order to strengthen it and to render it impervious to moisture. The process increased the strength of the fabric by 20 to 25 per cent. The interior bag, which contains the lifting agent, is made of three-ply gold-beaters’ skin and is fitted with the valve necessary for descent; this valve is controlled from the car. The lifting agent usually employed was hydrogen. A wicker car, attached to the envelope by netting, provides accommodation for the passengers and carries the ballast necessary in order properly to control the ascent.",,,"[{'name': 'C. G. Spencer & Sons', 'role': 'maker'}]","[{'name': 'London', 'role': 'place of manufacture'}]",1914,varnished fabric;goldbeaters’ skin;cotton fabric;hydrogen,diameter of 50 ft.,This model represents a free balloon of the type used prior to the war (1914–18) for observation and sporting purposes.,,1914,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
138,H.M. AIRSHIP R.34.,1921-713,Whole,N/A,H.M. AIRSHIP R.34.,,Model of H.M. Airship R.34.,"Model constructed in the Museum Workshops, from data supplied by the Air Ministry. Model constructed in the Museum Workshops / Messrrs. Beardmore (original builder). This rigid airship was built by Messrs. Beardmore for H.M. Government during the latter part of the war (1914–1918). It was the first lighter-than-air craft to achieve a direct Trans-Atlantic flight, the journey being made from East Fortune, Scotland, to Mineola, Long Island, U.S.A. The airship was wrecked in 1921 as the result of an accident following a cruise over the North Sea. H.M. Airships R.33 and R.34 represented a type based on the design of the German super-Zeppelin L.33, launched in 1916. The two British vessels were nearly identical in design and were constructed simultaneously. It was found on completion that R.34 was in some respects superior and having an increased lift was capable of carrying a greater quantity of fuel; for this reason she was selected to make a Transatlantic crossing. The rigid structure, or framework, in this airship consists of a number of polygons built up of individual duralumin girders spaced ten metres apart longitudinally and joined from corner to corner by other lattice girders, the whole being braced with steel wire. The gasbags, or balloonets, nineteen in number, are enclosed between these transverse polygonal frames and are made of fine cotton proofed with a layer of rubber to which is attached a layer of gold-beater’s skin. Four cars are suspended from the hull structure. The forward or control, car contains the instruments for navigation, the various controls, the apparatus for wireless telegraphy and telephony, and one engine. The wing cars, which are slung amidships, each contain an engine and provide accommodation for the mechanics. The large car aft contains an auxiliary control position and two engines. Enclosed at the bottom of the structure is a corridor of triangular section which runs the full length of the ship and affords access to all parts including the cars and provides accommodation for the crew, the petrol tanks and the water ballast.",,,"[{'name': 'Beardmore', 'role': 'original builder'}, {'name': 'Air Ministry', 'role': 'data supplier'}]","['Mineola, Long Island, U.S.A.', 'East Fortune, Scotland']",1921,duralumin;steel;cotton;rubber;gold-beater’s skin,Scale 1 : 60;ten metres,"This rigid airship was built by Messrs. Beardmore for H.M. Government during the latter part of the war (1914–1918). It was the first lighter-than-air craft to achieve a direct Trans-Atlantic flight, the journey being made from East Fortune, Scotland, to Mineola, Long Island, U.S.A. The airship was wrecked in 1921 as the result of an accident following a cruise over the North Sea. H.M. Airships R.33 and R.34 represented a type based on the design of the German super-Zeppelin L.33, launched in 1916. The two British vessels were nearly identical in design and were constructed simultaneously. It was found on completion that R.34 was in some respects superior and having an increased lift was capable of carrying a greater quantity of fuel; for this reason she was selected to make a Transatlantic crossing.",,,"{'count': 0, 'terms': []}","{'count': 1, 'terms': ['super-Zeppelin']}"
139,R.E.8,Inv. 1921-410,Whole,N/A,R.E.8 AEROPLANE,loaned,AEROPLANE.,"This two-seater tractor biplane was designed and built at the Royal Aircraft Factory, South Farnborough, in 1916, and was subsequently produced by the Daimler Co., Ltd. It was known as the Reconnaissance Experimental No 8, having been constructed especially for reconnoitring purposes. The machine was used considerably for corps reconnaissance and observation during the latter part of the war (1914–1918). The R.E.8 was evolved in part from an earlier biplane, the B.E.2e, and contained all the essential features of the Royal Aircraft Factory design. It was fitted with a 150 horse-power engine known as the R.A.F. 4a. (See Inv. No. 1920–38.) The pilot’s cockpit was situated slightly behind the centre section ; the observer occupied a position in rear and was provided with a machine gun on a ring mounting. There was a pronounced stagger between the planes, and the upper plane had a greater span. The undercarriage was of typical Vee type. A four-bladed tractor air-screw was fitted. The biplane was still in use at the end of the war (1914–1918) for artillery observation and night bombing. The principal data are : Span of top plane, 42·7 ft. ; overall length, 27·8 ft. ; height, 10·8 ft. ; total supporting surface, 388 sq. ft. ; weight, 1,803 lbs. ; weight fully loaded, 2,869 lbs. ; loading, 7·4 lbs. per sq. ft. Inv. 1921-410. S.M. 1494. L.S.",,,"[{'name': 'The Birmingham Small Arms Co., Ltd.', 'role': 'lender'}, {'name': 'The Daimler Co., Ltd.', 'role': 'lender'}, {'name': 'Royal Aircraft Factory', 'role': 'designer'}, {'name': 'Royal Aircraft Factory', 'role': 'builder'}, {'name': 'Daimler Co., Ltd.', 'role': 'producer'}, {'name': 'pilot', 'role': 'user'}, {'name': 'observer', 'role': 'user'}]",['South Farnborough'],1916,,"['Span of top plane, 42·7 ft.', 'overall length, 27·8 ft.', 'height, 10·8 ft.', 'total supporting surface, 388 sq. ft.', 'weight, 1,803 lbs.', 'weight fully loaded, 2,869 lbs.', 'loading, 7·4 lbs. per sq. ft.']","This two-seater tractor biplane was designed and built at the Royal Aircraft Factory, South Farnborough, in 1916, and was subsequently produced by the Daimler Co., Ltd. It was known as the Reconnaissance Experimental No 8, having been constructed especially for reconnoitring purposes. The machine was used considerably for corps reconnaissance and observation during the latter part of the war (1914–1918). The R.E.8 was evolved in part from an earlier biplane, the B.E.2e, and contained all the essential features of the Royal Aircraft Factory design. The biplane was still in use at the end of the war (1914–1918) for artillery observation and night bombing.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
140,B.E.12,Inv. 1921-409. S.M. 1493. L.S.,Whole,N/A,B.E.,loaned,AEROPLANE.,"This single-seater tractor biplane (The British Experimental No. 12) was designed and manufactured at the Royal Aircraft Factory, South Farnborough, in 1916–1917, for general military purposes. It was subsequently produced by the Daimler Co., Ltd., for H.M. Government. This is the most recent biplane of the B.E. general type. It was used successfully in the destruction of Zeppelins and for other purposes during the war (1914–1918). The machine has all the essential features of the Royal Aircraft Factory design and is fitted with a 150 horse-power R.A.F. 4a engine. The pilot’s cockpit is situated slightly in rear of the main planes, which are cut away in order to provide a clear view. No armament is shown in the model, but various devices for attack were fitted to the biplane according to the purpose for which it was intended. For night flying, illumination was provided at the wing tips to facilitate landing and for airship destruction a bomb launching apparatus was arranged between the pilot’s legs. A machine gun was also fitted.",,,"[{'name': 'The Birmingham Small Arms Co., Ltd.', 'role': 'lender'}, {'name': 'The Daimler Co., Ltd.', 'role': 'lender'}, {'name': 'Royal Aircraft Factory', 'role': 'designer'}, {'name': 'Royal Aircraft Factory', 'role': 'manufacturer'}, {'name': 'Daimler Co., Ltd.', 'role': 'producer'}, {'name': 'H.M. Government', 'role': 'commissioner'}]",['South Farnborough'],1916–1917,['R.A.F. 4a engine'],"['Span of main planes, 37 ft.', 'overall length, 27·3 ft.', 'chord, 5·6 ft.', 'stagger, 2 ft.']","This single-seater tractor biplane (The British Experimental No. 12) was designed and manufactured at the Royal Aircraft Factory, South Farnborough, in 1916–1917, for general military purposes. It was subsequently produced by the Daimler Co., Ltd., for H.M. Government. This is the most recent biplane of the B.E. general type. It was used successfully in the destruction of Zeppelins and for other purposes during the war (1914–1918). The machine has all the essential features of the Royal Aircraft Factory design and is fitted with a 150 horse-power R.A.F. 4a engine. The pilot’s cockpit is situated slightly in rear of the main planes, which are cut away in order to provide a clear view. No armament is shown in the model, but various devices for attack were fitted to the biplane according to the purpose for which it was intended. For night flying, illumination was provided at the wing tips to facilitate landing and for airship destruction a bomb launching apparatus was arranged between the pilot’s legs. A machine gun was also fitted.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
141,DE HAVILLAND No. 10 AEROPLANE,Inv. 1921-408. S.M. 1492. L.S.,Whole,N/A,,loaned,DE HAVILLAND No. 10 AEROPLANE,"This two-engined tractor biplane was produced in 1917 for H.M. Government by the Aircraft Manufacturing Co., Ltd., London, the chief designer being Capt. Geoffery de Havilland. It was primarily intended for bombing by day at high speed and it was used successfully for that purpose during the latter part of the war (1914–1918). The machine was also produced in bulk by the Daimler Co., Ltd. The De Havilland No. 10 was a development of the two-engined pusher biplane (D.H.3) made by the same firm. The two power units are placed between the planes, being overhung from one side of the outer centre section struts. The fuselage is situated beneath the lower plane and provides accommodation for two gunners in addition to the pilot. Each gunner is provided with a machine gun on a ring mounting. The machine is fitted with dual control, the second control being operated by the gunner in rear. The slides for the stowage of bombs. are placed beneath the lower planes in such a position that there is no danger of a bomb fouling any portion of the machine. The undercarriage is of the Vee type strengthened with diagonal transverse members. Two 400 h.p. Liberty engines or two 360 h.p. Rolls-Royce ""Eagle"" engines are usually fitted. Petrol tanks of streamline form are placed behind each power unit.",,,"[{'name': 'The Birmingham Small Arms Co., Ltd.', 'role': 'lender'}, {'name': 'The Daimler Co., Ltd.', 'role': 'lender'}, {'name': 'H.M. Government', 'role': 'commissioner'}, {'name': 'Aircraft Manufacturing Co., Ltd.', 'role': 'producer'}, {'name': 'Capt. Geoffery de Havilland', 'role': 'chief designer'}, {'name': 'Daimler Co., Ltd.', 'role': 'producer'}]",['London'],1917,,['Scale 1: 16'],"This two-engined tractor biplane was produced for H.M. Government. It was primarily intended for bombing by day at high speed and it was used successfully for that purpose during the latter part of the war (1914–1918). The De Havilland No. 10 was a development of the two-engined pusher biplane (D.H.3) made by the same firm. The fuselage provides accommodation for two gunners in addition to the pilot. The machine is fitted with dual control, the second control being operated by the gunner in rear. The slides for the stowage of bombs are placed beneath the lower planes in such a position that there is no danger of a bomb fouling any portion of the machine.",,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
142,1919,Inv. 1919-519,Whole,N/A,ALTIGRAPH FOR USE ON AIRCRAFT.,loaned,ALTIGRAPH FOR USE ON AIRCRAFT.,"This instrument was designed at the Benson Observatory by Mr. W. H. Dines, F.R.S., to record heights attained by aircraft against time. It consists of an aneroid barometer, calibrated to conform with a height scale on a moving chart. Specimens of actual records obtained with this type of instrument are shown adjacent.",,,"[{'name': 'W. H. Dines', 'role': 'designer'}]",['Benson Observatory'],1919,"['aneroid barometer', 'chart']",,to record heights attained by aircraft against time.,,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
143,88a,1919-520,Whole,N/A,AVIATION BAROGRAPH,loaned,AVIATION BAROGRAPH,"This instrument is based on the aneroid principle and resembles in general design the altigraph shown adjacent (see No. 88a), but it has a rotating drum instead of rollers, upon which the chart is mounted.",,,"[{'name': 'Pastorelli & Rapkin, Ltd.', 'role': 'maker'}, {'name': 'The Meteorological Office', 'role': 'donor'}]",['London'],1919,,,"This instrument is based on the aneroid principle and resembles in general design the altigraph shown adjacent (see No. 88a), but it has a rotating drum instead of rollers, upon which the chart is mounted.",,1919,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
144,1921,1921-687,Whole,N/A,F TYPE,loaned,AUTOMATIC FILM CAMERA,"This automatic camera is designed to take a series of photographs at regular intervals. It was originally intended for general service in the field and for photographing long trench systems; it was also used in 1915 in the Middle East for map making purposes. across the exposure aperture. The camera is usually secured at the side of the aeroplane. The power from the small airscrew, which is mounted on a streamline cone and driven by the slip stream, actuates the camera mechanism through worm gearing.",,,"[{'name': 'The Williamson Kinematograph Co., Ltd.', 'role': 'Lent by'}]","[{'name': 'London', 'role': 'manufactured'}]",1921,,,This automatic camera is designed to take a series of photographs at regular intervals. It was originally intended for general service in the field and for photographing long trench systems; it was also used in 1915 in the Middle East for map making purposes.,,1921,"{'count': 0, 'terms': []}","{'count': 0, 'terms': []}"
